Loss,Payout,Set
370.86203,134.56143,Train
370.88138,93.887985,Train
244.96837,52.95061,Train
255.62302,14.929425,Train
150.84529,0.0,Train
270.13522,22.850746,Train
175.99281,32.05672,Train
291.91803,102.96983,Train
208.41092,8.946113,Train
236.97144,88.037415,Train
251.59961,30.03215,Train
290.7954,86.58913,Train
123.55889,1.0114913,Train
201.39,23.554531,Train
230.28876,32.78741,Train
150.75517,0.5285918,Train
307.9824,128.84311,Train
238.75261,109.94692,Train
211.6321,141.01485,Train
345.62085,132.50272,Train
143.71889,54.682384,Train
312.92618,145.4434,Train
111.242744,97.796234,Train
235.16858,136.35216,Train
226.20367,108.58873,Train
266.34805,144.52534,Train
268.10168,139.75961,Train
269.9646,146.20688,Train
201.93678,115.92326,Train
158.51823,72.59269,Train
395.20895,135.1298,Train
201.50894,139.39035,Train
437.24704,140.36606,Train
237.80109,43.991005,Train
307.93335,84.62356,Train
318.64386,122.033554,Train
164.93259,0.051418833,Train
186.29953,50.750927,Train
253.2447,46.162605,Train
362.26813,130.16342,Train
296.36975,81.92483,Train
314.54962,102.358864,Train
290.8077,93.02607,Train
361.644,109.91344,Train
222.55855,0.9006764,Train
293.55133,57.096325,Train
403.1223,129.6438,Train
285.27155,107.22209,Train
445.28583,145.49757,Train
199.74078,49.467793,Train
234.22731,57.62082,Train
405.24542,137.79068,Train
247.2951,72.966194,Train
362.37637,128.36028,Train
155.48921,0.0,Train
365.13364,126.99078,Train
287.80963,100.177895,Train
256.0172,115.18764,Train
185.75636,35.582573,Train
227.5271,47.49749,Train
265.8294,69.791374,Train
251.66331,80.750755,Train
304.02878,121.35443,Train
244.42584,44.812954,Train
361.3043,125.92244,Train
256.3172,45.704796,Train
217.90271,39.11991,Train
267.06082,13.649618,Train
179.7915,0.0,Train
267.59482,2.219196,Train
187.4707,0.0,Train
331.4192,105.97577,Train
265.44028,0.0,Train
287.03397,65.57796,Train
210.70024,32.24175,Train
267.43912,68.076546,Train
173.75058,0.0,Train
213.13466,12.35235,Train
277.0913,68.80552,Train
159.12057,0.0,Train
398.02853,148.13113,Train
244.28078,64.630325,Train
213.09427,1.2039083,Train
206.46902,104.263504,Train
154.40504,0.0,Train
203.90231,85.89821,Train
95.96084,0.050393563,Train
243.58063,123.823524,Train
170.76166,29.562374,Train
245.00395,71.951965,Train
144.30751,6.150606,Train
229.17232,52.7192,Train
195.09839,36.841774,Train
140.08571,2.612449,Train
169.1343,60.411224,Train
135.24413,0.463727,Train
284.53796,119.66499,Train
239.00772,45.3675,Train
249.55852,83.81307,Train
239.19034,75.04387,Train
155.4032,0.0,Train
264.19708,38.519806,Train
208.57202,1.3806676,Train
286.02798,117.08374,Train
216.56497,0.0,Train
287.183,90.2892,Train
252.88206,82.00173,Train
320.16217,98.1117,Train
261.5233,23.310642,Train
220.46547,38.469627,Train
385.98865,126.162704,Train
236.5929,74.37969,Train
409.19983,143.54594,Train
164.93721,52.503895,Train
148.25517,24.548803,Train
184.1537,118.32051,Train
153.6328,24.694504,Train
256.19247,86.06465,Train
89.3327,0.0,Train
234.0535,102.50096,Train
161.85487,31.008093,Train
198.2368,61.857574,Train
129.69931,0.65045446,Train
127.742386,2.797152,Train
178.36603,29.329422,Train
134.57024,32.54428,Train
97.85502,68.087105,Train
124.22036,8.277631,Train
322.78168,125.86648,Train
165.8579,28.047459,Train
194.49132,21.411907,Train
156.68196,0.41369867,Train
111.92982,0.0,Train
168.73488,0.0,Train
89.09717,0.0,Train
265.01666,99.73699,Train
199.49338,0.0,Train
263.52728,46.79362,Train
198.11842,30.349499,Train
178.26678,13.337439,Train
144.47235,0.0,Train
163.23512,7.8790154,Train
210.05511,23.67486,Train
102.93232,0.0,Train
351.63837,130.70227,Train
180.28162,21.991566,Train
180.46312,1.5927575,Train
362.68286,94.6537,Train
86.44088,0.0,Train
191.73715,5.128005,Train
