Loss,Payout,Set
182.35544,0.0,Train
232.9076,56.097023,Train
224.38118,62.38952,Train
273.3262,71.02195,Train
201.24268,32.933716,Train
248.58058,65.6534,Train
265.1899,61.667297,Train
275.92072,69.14493,Train
246.82292,60.04304,Train
245.79659,52.3041,Train
206.69168,1.6280949,Train
218.40822,55.271553,Train
224.59619,31.249432,Train
204.60559,11.784687,Train
190.98645,0.0,Train
169.38873,0.0,Train
208.76247,8.505643,Train
202.70763,15.920143,Train
182.37422,0.0,Train
204.81227,0.0,Train
189.17175,0.0,Train
173.60266,0.0,Train
199.75502,16.048868,Train
160.17882,0.0,Train
123.82405,1.6835848,Train
146.69072,0.0,Train
316.27884,70.11839,Train
296.58838,54.187622,Train
178.26936,55.17987,Train
359.2718,70.96787,Train
177.74565,0.0,Train
145.39095,0.0,Train
239.10768,21.976774,Train
135.84587,0.0,Train
208.00548,6.1939716,Train
301.58655,76.89981,Train
237.73903,25.292316,Train
137.56296,0.0,Train
142.80833,0.0,Train
149.17514,23.287079,Train
304.0134,66.93214,Train
152.32306,65.661705,Train
216.30418,49.63077,Train
183.75674,59.765026,Train
143.23074,0.0,Train
371.57617,75.5929,Train
119.09306,0.0,Train
357.38138,76.210915,Train
144.84464,7.829957,Train
160.15767,55.042625,Train
206.34276,63.577583,Train
194.4999,75.823715,Train
152.27908,15.624013,Train
171.73032,57.194893,Train
159.0536,64.65422,Train
192.99895,64.45102,Train
137.41634,66.67589,Train
180.25578,58.576965,Train
173.81728,41.285114,Train
167.45082,54.63917,Train
191.95642,68.43602,Train
149.68407,34.76362,Train
173.98378,32.57903,Train
151.10553,16.729061,Train
222.79933,43.360695,Train
180.81519,37.991234,Train
139.25308,19.226244,Train
183.51305,3.235312,Train
140.69505,21.11179,Train
109.14911,24.749155,Train
132.27522,40.53318,Train
123.97338,0.0,Train
98.59359,0.0,Train
107.93586,0.0,Train
185.60017,73.763565,Train
157.63654,62.702442,Train
200.09496,56.32082,Train
97.725426,71.56932,Train
106.02795,2.0364246,Train
91.65251,0.0,Train
131.59914,43.578266,Train
93.91781,0.0,Train
138.90854,16.94979,Train
169.27132,75.24118,Train
165.40614,57.773,Train
165.81302,0.0,Train
88.59195,0.0,Train
104.54293,33.60009,Train
357.16595,74.36524,Train
168.16104,67.00146,Train
138.82819,54.740734,Train
146.66736,68.60123,Train
165.4286,0.0,Train
334.7619,75.70503,Train
121.26723,0.0,Train
231.94463,74.02877,Train
254.64084,43.39388,Train
291.29608,63.693348,Train
295.45508,64.82875,Train
340.61786,72.26764,Train
279.0844,51.32676,Train
327.50473,62.12307,Train
343.42883,56.702576,Train
323.7067,74.1263,Train
300.18835,70.47452,Train
301.57376,53.99586,Train
268.01294,51.608044,Train
288.0559,63.53658,Train
313.05264,70.68568,Train
265.65317,48.282116,Train
277.10745,54.004852,Train
242.41551,10.343435,Train
281.27734,53.420025,Train
263.14294,38.580975,Train
230.36232,27.860554,Train
299.48547,22.759434,Train
249.3124,0.75092864,Train
236.64308,17.905905,Train
315.02756,41.84353,Train
246.1158,4.9029226,Train
179.35782,5.385255,Train
227.1036,27.882336,Train
313.40317,69.27428,Train
302.80652,69.07676,Train
256.21362,62.793327,Train
358.4245,72.18146,Train
259.43915,13.330541,Train
175.20758,0.0,Train
283.8798,46.819733,Train
216.90576,27.585148,Train
301.8855,28.515285,Train
538.46906,79.195114,Train
298.75632,63.94756,Train
197.6974,19.20353,Train
188.74223,18.423841,Train
244.59085,47.116276,Train
459.39325,77.81645,Train
351.5494,74.21422,Train
286.80933,50.526802,Train
338.32306,68.11921,Train
249.89053,23.749645,Train
441.8618,75.45816,Train
202.68681,0.0,Train
442.3656,75.89016,Train
112.82838,0.71024907,Train
183.98155,50.167908,Train
161.43634,60.58795,Train
172.94278,67.512474,Train
110.00083,20.90358,Train
175.61053,53.195503,Train
210.17184,58.089546,Train
218.58481,65.95593,Train
212.74939,65.75627,Train
181.11562,52.52938,Train
139.43347,22.360857,Train
151.40295,56.30253,Train
153.32407,47.54408,Train
113.69681,4.2415886,Train
111.27119,2.361734,Train
112.44719,4.458838,Train
146.27483,39.2067,Train
120.3541,23.673296,Train
140.38501,0.0,Train
156.66754,3.9515748,Train
154.1517,0.0,Train
88.037506,1.7219207,Train
178.12494,21.020084,Train
116.063995,0.0,Train
69.85469,0.17697278,Train
97.24701,0.0,Train
250.74097,71.83061,Train
223.73656,58.43316,Train
204.88377,53.84149,Train
264.53262,72.24793,Train
112.533104,0.0,Train
75.78522,0.0,Train
186.13896,16.855007,Train
106.19434,0.0,Train
125.051346,5.5542645,Train
210.51,75.92458,Train
175.67026,48.38302,Train
81.43216,0.0,Train
104.54569,0.0,Train
86.11086,2.917762,Train
239.97766,67.8887,Train
106.596085,73.89729,Train
149.36615,53.686077,Train
122.23784,66.899864,Train
77.71117,0.0,Train
318.18613,76.21569,Train
79.61271,0.0,Train
203.04092,73.44583,Train
140.06213,21.788609,Train
188.1091,60.739044,Train
209.27316,61.866077,Train
195.50433,64.67092,Train
145.7526,28.354376,Train
197.91795,62.904522,Train
180.50043,56.962303,Train
219.84998,72.731,Train
161.96663,67.77556,Train
142.30038,47.453667,Train
148.60124,21.28889,Train
160.56918,57.76539,Train
197.80424,65.21654,Train
136.40639,20.788664,Train
137.37563,22.874443,Train
140.86197,1.9777353,Train
155.96541,45.326668,Train
139.28595,22.232393,Train
131.77357,5.205347,Train
118.37832,4.800753,Train
114.85015,0.6602958,Train
123.28908,13.118629,Train
159.09511,24.541544,Train
117.96823,0.0,Train
85.30846,0.056275986,Train
146.16577,0.0,Train
166.8402,70.24519,Train
196.33171,65.23573,Train
202.09033,55.160675,Train
238.71603,71.922,Train
115.80885,0.0,Train
74.51876,0.0,Train
180.29576,38.054024,Train
115.339874,0.0,Train
125.351074,3.797826,Train
251.97937,75.95054,Train
152.22478,49.250412,Train
187.28728,0.0,Train
119.86687,1.5292795,Train
113.763565,4.074539,Train
402.77734,75.67384,Train
235.10825,66.567345,Train
195.95622,35.966286,Train
298.6213,67.27066,Train
138.8535,0.73056275,Train
342.4528,74.57162,Train
143.61916,0.0,Train
241.65263,73.72991,Train
147.92474,12.634719,Train
206.5132,46.82454,Train
201.81276,57.21067,Train
190.17343,69.79923,Train
150.9452,35.91352,Train
188.07808,59.07247,Train
181.52206,57.299397,Train
220.52716,61.508858,Train
175.94336,59.664227,Train
151.37067,47.113106,Train
151.0091,37.493877,Train
167.15862,54.487682,Train
207.86923,53.772076,Train
148.89098,0.019030452,Train
144.92381,7.0077577,Train
138.21776,3.795906,Train
170.07281,24.018261,Train
140.73897,3.1830928,Train
126.51624,0.4838682,Train
115.15462,4.0291376,Train
119.954094,14.380641,Train
159.46468,24.439178,Train
150.38638,26.782246,Train
136.81918,0.0,Train
93.913086,0.0,Train
134.0181,0.0,Train
168.93422,63.538704,Train
179.76144,57.59539,Train
198.69978,58.95298,Train
143.14923,71.52281,Train
119.159775,0.42849272,Train
58.48143,0.0,Train
134.71419,41.55324,Train
89.90806,0.0,Train
111.66303,3.129914,Train
178.62912,76.49275,Train
201.2063,58.238464,Train
124.7946,0.0,Train
80.644005,0.0,Train
94.30451,0.32834932,Train
342.52612,70.289536,Train
283.85886,71.012344,Train
178.70268,25.317944,Train
234.25761,60.677746,Train
83.723656,0.0,Train
380.5508,74.446655,Train
113.58906,0.0,Train
199.13843,67.636246,Train
132.04613,36.170486,Train
198.47552,57.628582,Train
181.31754,59.051582,Train
193.97217,66.02116,Train
146.13939,34.052437,Train
176.06921,60.280193,Train
188.91165,52.60708,Train
201.46669,68.75669,Train
245.93434,65.20888,Train
177.41458,50.39988,Train
156.20744,32.10592,Train
164.4629,58.43258,Train
182.58098,65.84019,Train
136.71165,33.262856,Train
126.954926,24.436222,Train
127.76081,3.1382623,Train
113.2293,48.01618,Train
153.01039,31.101406,Train
121.80409,16.4661,Train
107.460396,18.983082,Train
83.72931,0.56409436,Train
95.760826,12.460546,Train
114.85495,37.67427,Train
