Loss,Payout,Set
370.86203,138.1462,Train
370.88138,83.622185,Train
244.96837,49.09084,Train
255.62302,19.548475,Train
150.84529,0.0,Train
270.13522,20.43606,Train
175.99281,20.985714,Train
291.91803,86.50098,Train
208.41092,5.141259,Train
236.97144,79.666534,Train
251.59961,31.418512,Train
290.7954,73.35868,Train
123.55889,2.3063574,Train
201.39,22.406876,Train
230.28876,38.31696,Train
150.75517,0.5041354,Train
307.9824,129.20093,Train
238.75261,106.87451,Train
211.6321,148.95058,Train
345.62085,135.68883,Train
143.71889,56.92385,Train
312.92618,150.09515,Train
111.242744,101.32384,Train
235.16858,144.1194,Train
226.20367,111.090225,Train
266.34805,151.36139,Train
268.10168,149.32376,Train
269.9646,151.99257,Train
201.93678,124.40102,Train
158.51823,66.62238,Train
395.20895,141.41977,Train
201.50894,143.6739,Train
437.24704,144.11784,Train
237.80109,43.901833,Train
307.93335,82.80565,Train
318.64386,120.747925,Train
164.93259,0.14265779,Train
186.29953,50.328003,Train
253.2447,45.854275,Train
362.26813,131.72908,Train
296.36975,81.58588,Train
314.54962,99.97831,Train
290.8077,93.20327,Train
361.644,109.183754,Train
222.55855,2.8777356,Train
293.55133,54.826374,Train
403.1223,131.90352,Train
285.27155,107.39577,Train
445.28583,153.00618,Train
199.74078,48.93607,Train
234.22731,57.67356,Train
405.24542,142.98657,Train
247.2951,78.33281,Train
362.37637,140.3077,Train
155.48921,0.0,Train
365.13364,137.15204,Train
287.80963,102.2676,Train
256.0172,116.25624,Train
185.75636,36.815422,Train
227.5271,37.73072,Train
265.8294,51.093735,Train
251.66331,82.689865,Train
304.02878,123.76866,Train
244.42584,44.24476,Train
361.3043,131.44083,Train
256.3172,48.81321,Train
217.90271,40.47906,Train
267.06082,15.159643,Train
179.7915,0.0,Train
267.59482,3.8144593,Train
187.4707,0.0,Train
331.4192,96.195145,Train
265.44028,0.0,Train
287.03397,65.08879,Train
210.70024,31.941769,Train
267.43912,64.691605,Train
173.75058,0.0,Train
213.13466,11.862877,Train
277.0913,72.729385,Train
159.12057,0.0,Train
398.02853,155.004,Train
244.28078,57.292797,Train
213.09427,5.1539555,Train
206.46902,98.68882,Train
154.40504,0.37184662,Train
203.90231,82.316666,Train
95.96084,0.0,Train
243.58063,121.84544,Train
170.76166,30.92249,Train
245.00395,70.38916,Train
144.30751,6.8482766,Train
229.17232,46.484184,Train
195.09839,27.611801,Train
140.08571,8.422744,Train
169.1343,68.01973,Train
135.24413,0.15267675,Train
284.53796,123.49404,Train
239.00772,41.14178,Train
249.55852,75.81847,Train
239.19034,71.84209,Train
155.4032,0.0,Train
264.19708,34.394905,Train
208.57202,4.2000527,Train
286.02798,110.75206,Train
216.56497,0.31049103,Train
287.183,83.53271,Train
252.88206,77.507385,Train
320.16217,94.12677,Train
261.5233,23.90099,Train
220.46547,37.879784,Train
385.98865,126.03754,Train
236.5929,74.58476,Train
409.19983,151.64096,Train
164.93721,40.320747,Train
148.25517,25.517727,Train
184.1537,115.841736,Train
153.6328,29.506495,Train
256.19247,80.29923,Train
89.3327,0.0,Train
234.0535,95.48848,Train
161.85487,22.161186,Train
198.2368,62.146503,Train
129.69931,0.7859376,Train
127.742386,0.37362486,Train
178.36603,26.920498,Train
134.57024,37.130775,Train
97.85502,76.86357,Train
124.22036,4.961972,Train
322.78168,131.296,Train
165.8579,33.60298,Train
194.49132,20.725021,Train
156.68196,1.3045121,Train
111.92982,0.0,Train
168.73488,0.0,Train
89.09717,0.0,Train
265.01666,94.511696,Train
199.49338,0.0,Train
263.52728,48.602337,Train
198.11842,31.608057,Train
178.26678,21.18653,Train
144.47235,0.0,Train
163.23512,5.1953735,Train
210.05511,25.442465,Train
102.93232,0.0,Train
351.63837,132.35904,Train
180.28162,24.064835,Train
180.46312,3.8973987,Train
362.68286,90.30164,Train
86.44088,0.0,Train
191.73715,3.606526,Train
129.07167,0.0,Train
342.94446,101.21202,Train
192.85547,60.882935,Train
224.80476,10.670069,Train
232.2923,34.39758,Train
148.8181,9.148008,Train
229.88216,0.0,Train
209.48445,3.2690594,Train
255.62502,47.60515,Train
112.80384,0.0,Train
308.49924,149.66063,Train
116.91038,32.477,Train
145.85892,28.757587,Train
160.84488,95.95092,Train
42.86827,0.0,Train
117.42908,4.3343997,Train
62.527298,4.4464293,Train
235.16295,111.508865,Train
162.836,24.848488,Train
178.0465,72.891335,Train
186.29439,64.3815,Train
194.57971,69.45351,Train
101.40245,0.0,Train
148.2626,12.427223,Train
251.16019,120.19176,Train
74.09519,0.0025358677,Train
274.55832,140.4735,Train
166.67323,0.0,Train
184.85411,43.507183,Train
262.60095,109.00459,Train
63.91373,0.0,Train
155.79248,15.608473,Train
153.23721,0.08944555,Train
213.74788,94.117355,Train
305.82452,112.19376,Train
257.96713,106.20204,Train
245.17569,96.69368,Train
305.95023,110.40989,Train
181.29071,0.0,Train
172.19716,7.189644,Train
306.6696,129.4983,Train
196.20796,18.273466,Train
399.30536,145.42041,Train
266.52634,60.51069,Train
340.33942,111.25847,Train
417.74454,141.76419,Train
267.74173,52.491627,Train
229.83101,52.093914,Train
342.51236,77.13651,Train
346.78577,142.3225,Train
372.15125,116.435104,Train
334.6088,111.08455,Train
335.6584,106.3057,Train
340.30008,121.70354,Train
222.53384,34.2898,Train
216.85966,60.67948,Train
487.77756,150.75314,Train
293.2875,103.851974,Train
352.2793,133.07481,Train
261.7373,53.975502,Train
272.8007,89.99484,Train
255.96945,118.675644,Train
158.74359,17.984592,Train
250.62311,42.718727,Train
237.60802,45.323524,Train
291.1983,134.07256,Train
323.89395,125.77142,Train
335.695,113.61427,Train
267.10144,105.75928,Train
286.11325,117.5801,Train
203.73044,43.864536,Train
226.453,43.571068,Train
347.28094,128.82986,Train
279.21426,97.53794,Train
335.43134,146.1641,Train
167.8055,10.228014,Train
266.25775,71.86685,Train
322.78812,113.40702,Train
106.39661,0.0,Train
170.08319,36.88066,Train
237.34787,11.062677,Train
287.19067,106.87984,Train
340.61157,115.03949,Train
331.11057,114.673294,Train
269.18768,114.43508,Train
315.8429,125.48131,Train
229.57622,0.0,Train
216.88763,15.14078,Train
375.77716,150.58821,Train
233.7448,23.89231,Train
324.25003,137.82797,Train
209.04541,0.13182545,Train
202.38744,33.826748,Train
297.27612,111.6897,Train
112.211494,0.0,Train
224.69351,5.7163177,Train
137.72218,13.236534,Train
257.29755,106.034325,Train
359.41953,123.95714,Train
290.0882,106.0023,Train
241.80353,89.3194,Train
361.56552,112.881546,Train
225.87416,1.8555355,Train
205.72948,29.511612,Train
297.63144,140.23328,Train
197.08008,12.910284,Train
321.98444,145.96393,Train
171.32068,18.503477,Train
209.69801,32.942356,Train
262.11642,121.021034,Train
206.07596,57.37223,Train
265.57657,109.198715,Train
104.618286,0.0,Train
262.20108,125.07945,Train
230.82498,33.327583,Train
223.98996,106.16925,Train
126.196045,6.4909945,Train
192.94322,4.0298624,Train
193.23149,47.52295,Train
246.06084,80.99309,Train
256.9313,141.10515,Train
169.84283,32.951828,Train
330.01447,141.27467,Train
159.14056,5.8281054,Train
166.8142,1.4492857,Train
199.03535,63.122192,Train
119.30406,0.0,Train
179.6203,8.686621,Train
61.48408,0.0,Train
272.3954,121.19163,Train
126.35425,5.851759,Train
179.86064,37.94617,Train
184.41457,13.815921,Train
129.51602,2.7549624,Train
162.16502,0.050344728,Train
177.36156,10.8729,Train
273.10562,44.18627,Train
113.39725,0.0,Train
332.77664,149.70961,Train
