Loss,Payout,Set
494.80487,119.64543,Train
301.07214,91.891174,Train
298.15152,62.82198,Train
294.94296,83.849686,Train
277.09647,3.920943,Train
439.2121,120.23531,Train
251.38979,2.0574622,Train
359.37955,105.530556,Train
263.03143,0.0,Train
295.89536,76.19301,Train
344.9214,59.115154,Train
447.5595,119.64172,Train
147.7597,0.0,Train
257.172,66.19829,Train
368.74634,122.20382,Train
334.4328,102.92507,Train
284.47336,114.490036,Train
404.40515,75.533424,Train
208.72566,59.618843,Train
167.4849,118.563866,Train
87.48283,0.0,Train
329.21948,118.37248,Train
121.99483,50.411907,Train
287.2589,121.66067,Train
195.36168,0.0,Train
199.80316,63.946022,Train
203.28336,58.171852,Train
244.65227,111.03322,Train
192.30989,0.0,Train
179.25621,26.974783,Train
401.84125,117.83647,Train
336.815,119.318886,Train
375.5567,123.12555,Train
249.73872,53.872902,Train
272.7274,62.989025,Train
282.4727,107.499916,Train
181.32462,0.0,Train
275.1832,75.01259,Train
391.1484,78.07977,Train
318.87027,113.45339,Train
220.39879,0.0,Train
337.23392,76.73628,Train
279.8257,30.62138,Train
463.97415,118.10549,Train
196.67923,0.0,Train
242.69093,5.6501036,Train
404.2593,115.72459,Train
419.5843,121.79289,Train
251.03247,124.55947,Train
181.3868,59.600945,Train
196.17023,21.912586,Train
320.5828,108.65554,Train
122.02451,0.0,Train
286.14536,110.26304,Train
216.19531,9.364891,Train
285.6244,117.44578,Train
157.73264,0.0,Train
162.91998,20.277596,Train
192.68646,28.368225,Train
339.4321,118.01146,Train
149.55684,0.0,Train
141.06071,27.870117,Train
278.94373,116.00472,Train
304.20584,118.88845,Train
306.66867,111.442505,Train
263.93054,41.64837,Train
319.6198,57.593933,Train
465.6864,116.46954,Train
182.73038,0.97557,Train
402.4517,119.76322,Train
304.45038,86.27598,Train
364.72644,111.54482,Train
214.02983,0.0,Train
290.2106,78.72396,Train
339.5187,100.99013,Train
379.4542,113.731705,Train
250.06703,4.4287596,Train
226.10722,24.62993,Train
373.7248,112.6118,Train
456.6697,117.47514,Train
275.12515,110.25026,Train
278.5715,21.78156,Train
265.99814,17.34817,Train
407.15503,113.75346,Train
175.64215,0.0,Train
343.90952,87.23552,Train
266.90714,13.112393,Train
363.23502,115.23415,Train
214.64311,0.0,Train
379.38147,87.55293,Train
336.3001,63.715656,Train
457.79895,121.23796,Train
248.97806,0.0,Train
270.5374,4.382022,Train
364.627,107.18648,Train
570.09686,128.6445,Train
346.13086,124.16632,Train
360.36343,84.52677,Train
259.51776,67.258286,Train
272.49377,107.77549,Train
152.5415,0.0,Train
318.61096,111.72528,Train
