Loss,Payout,Premium,Wealth,Utility
830.355,0.014,0.020,-441.765,-4283.112
842.250,0.009,0.020,-453.665,-4710.901
855.055,0.022,0.020,-466.457,-5218.519
1019.667,0.021,0.020,-631.070,-19474.798
1390.617,0.050,0.020,-1001.991,-378601.672
890.027,0.025,0.020,-501.426,-6903.082
786.327,0.013,0.020,-397.739,-3011.585
910.698,0.016,0.020,-522.106,-8145.033
947.081,0.034,0.020,-558.471,-10895.266
947.121,0.017,0.020,-558.529,-10900.314
860.798,0.028,0.020,-472.194,-5463.634
743.148,0.009,0.020,-354.563,-2132.010
893.418,0.017,0.020,-504.825,-7093.337
824.190,0.000,0.020,-435.614,-4077.449
780.890,0.030,0.020,-392.285,-2883.014
833.865,0.005,0.020,-445.284,-4405.390
815.102,0.029,0.020,-426.497,-3790.637
862.521,0.026,0.020,-473.919,-5539.548
929.000,0.022,0.020,-540.402,-9428.826
1171.254,0.037,0.020,-782.641,-65476.120
829.854,0.009,0.020,-441.270,-4266.179
726.496,0.008,0.020,-337.912,-1866.108
823.489,0.016,0.020,-434.897,-4054.131
769.752,0.015,0.020,-381.162,-2637.550
687.548,0.013,0.020,-298.959,-1366.470
760.488,0.007,0.020,-371.905,-2449.288
942.203,0.020,0.020,-553.607,-10479.424
930.043,0.019,0.020,-541.448,-9508.098
930.689,0.021,0.020,-542.093,-9557.251
842.113,0.020,0.020,-453.517,-4705.339
908.151,0.024,0.020,-519.551,-7980.248
943.939,0.029,0.020,-555.334,-10625.198
947.707,0.031,0.020,-559.101,-10950.283
1375.049,0.048,0.020,-986.426,-334275.261
927.628,0.011,0.020,-539.042,-9326.815
822.626,0.011,0.020,-434.040,-4026.426
980.952,0.014,0.020,-592.363,-14288.610
895.142,0.021,0.020,-506.545,-7191.645
827.548,0.019,0.020,-438.954,-4187.855
756.846,0.010,0.020,-368.261,-2378.911
906.575,0.000,0.020,-518.000,-7881.798
772.118,0.001,0.020,-383.542,-2688.265
717.371,0.008,0.020,-328.788,-1734.742
759.118,0.000,0.020,-370.543,-2422.740
878.070,0.000,0.020,-489.494,-6274.618
811.076,0.028,0.020,-422.473,-3670.553
806.805,0.000,0.020,-418.229,-3548.034
907.748,0.011,0.020,-519.161,-7955.377
786.822,0.000,0.020,-398.247,-3023.858
794.537,0.013,0.020,-405.949,-3216.037
843.847,0.008,0.020,-455.264,-4771.535
734.624,0.008,0.020,-346.041,-1991.489
784.632,0.000,0.020,-396.056,-2971.321
841.548,0.000,0.020,-452.973,-4684.872
750.170,0.007,0.020,-361.588,-2255.253
838.715,0.019,0.020,-450.120,-4579.178
782.369,0.010,0.020,-393.784,-2917.807
755.694,0.016,0.020,-367.103,-2356.977
797.228,0.000,0.020,-408.652,-3286.336
771.145,0.007,0.020,-382.563,-2667.285
884.607,0.022,0.020,-496.009,-6610.315
829.533,0.036,0.020,-440.921,-4254.297
1000.943,0.045,0.020,-612.322,-16762.369
695.146,0.015,0.020,-306.555,-1452.079
753.100,0.014,0.020,-364.511,-2308.605
738.315,0.018,0.020,-349.721,-2051.006
795.145,0.011,0.020,-406.558,-3231.744
720.098,0.005,0.020,-331.517,-1773.043
750.893,0.000,0.020,-362.317,-2268.448
879.640,0.027,0.020,-491.038,-6352.606
826.865,0.000,0.020,-438.289,-4165.654
771.461,0.027,0.020,-382.859,-2673.612
851.807,0.002,0.020,-463.230,-5085.507
809.253,0.012,0.020,-420.665,-3617.858
841.769,0.028,0.020,-453.166,-4692.110
923.005,0.029,0.020,-534.400,-8986.834
1133.890,0.049,0.020,-745.266,-48554.303
812.663,0.005,0.020,-424.083,-3718.133
685.579,0.021,0.020,-296.983,-1345.038
749.387,0.006,0.020,-360.806,-2241.185
760.134,0.021,0.020,-371.537,-2442.093
757.212,0.015,0.020,-368.622,-2385.794
646.598,0.010,0.020,-258.013,-984.778
719.730,0.005,0.020,-331.149,-1767.826
846.046,0.026,0.020,-457.444,-4855.504
826.276,0.000,0.020,-437.700,-4146.073
778.898,0.017,0.020,-390.305,-2837.721
840.092,0.002,0.020,-451.514,-4630.538
848.770,0.016,0.020,-460.178,-4962.865
875.468,0.030,0.020,-486.862,-6143.867
917.198,0.025,0.020,-528.597,-8579.145
1142.776,0.020,0.020,-754.180,-52143.507
813.252,0.008,0.020,-424.669,-3735.600
766.427,0.007,0.020,-377.844,-2568.478
853.401,0.000,0.020,-464.825,-5150.851
813.790,0.017,0.020,-425.198,-3751.438
776.262,0.016,0.020,-387.670,-2778.522
761.748,0.007,0.020,-373.165,-2474.114
763.422,0.007,0.020,-374.839,-2507.465
998.143,0.030,0.020,-609.537,-16392.989
896.845,0.000,0.020,-508.269,-7291.523
873.456,0.029,0.020,-484.851,-6045.815
810.095,0.005,0.020,-421.514,-3642.506
849.174,0.017,0.020,-460.582,-4978.929
883.560,0.030,0.020,-494.955,-6554.787
909.565,0.034,0.020,-520.956,-8070.424
1343.242,0.047,0.020,-954.620,-259177.933
857.179,0.033,0.020,-468.570,-5307.496
777.840,0.012,0.020,-389.252,-2813.911
968.128,0.024,0.020,-579.528,-12894.287
922.802,0.033,0.020,-534.194,-8971.988
836.960,0.014,0.020,-448.371,-4515.541
684.398,0.027,0.020,-295.795,-1332.320
762.673,0.008,0.020,-374.089,-2492.459
855.162,0.018,0.020,-466.568,-5223.158
823.021,0.004,0.020,-434.441,-4039.360
755.577,0.009,0.020,-366.993,-2354.912
812.984,0.000,0.020,-424.408,-3727.821
794.522,0.002,0.020,-405.943,-3215.897
951.021,0.027,0.020,-562.418,-11244.755
983.303,0.016,0.020,-594.711,-14559.564
1266.671,0.031,0.020,-878.064,-140480.314
897.009,0.000,0.020,-508.434,-7301.131
768.206,0.010,0.020,-379.621,-2605.239
923.690,0.008,0.020,-535.106,-9037.738
775.917,0.006,0.020,-387.335,-2771.083
755.081,0.004,0.020,-366.502,-2345.673
801.648,0.000,0.020,-413.073,-3404.638
894.736,0.018,0.020,-506.142,-7168.489
997.213,0.029,0.020,-608.608,-16271.656
950.481,0.003,0.020,-561.903,-11198.499
1031.787,0.022,0.020,-643.190,-21457.634
920.031,0.013,0.020,-531.443,-8776.686
901.659,0.019,0.020,-513.065,-7576.721
1062.291,0.023,0.020,-673.692,-27387.627
1050.567,0.034,0.020,-661.958,-24933.733
1391.298,0.054,0.020,-1002.668,-380657.959
883.351,0.023,0.020,-494.753,-6544.211
908.617,0.016,0.020,-520.024,-8010.509
958.504,0.022,0.020,-569.907,-11939.007
1089.648,0.032,0.020,-701.040,-34085.784
949.140,0.019,0.020,-560.545,-11077.538
963.348,0.025,0.020,-574.747,-12410.410
708.610,0.003,0.020,-320.031,-1617.380
957.611,0.021,0.020,-569.014,-11854.100
840.863,0.000,0.020,-452.287,-4659.260
744.093,0.026,0.020,-355.491,-2147.895
727.114,0.000,0.020,-338.539,-1875.488
810.341,0.009,0.020,-421.757,-3649.581
970.530,0.028,0.020,-581.926,-13144.013
922.641,0.020,0.020,-534.045,-8961.355
1071.035,0.041,0.020,-682.419,-29368.164
863.488,0.017,0.020,-474.895,-5582.946
773.422,0.010,0.020,-384.837,-2716.251
885.001,0.014,0.020,-496.412,-6631.656
805.232,0.031,0.020,-416.625,-3502.783
802.665,0.022,0.020,-414.068,-3431.856
744.598,0.006,0.020,-356.017,-2156.948
794.605,0.030,0.020,-405.999,-3217.336
887.349,0.033,0.020,-498.740,-6756.338
863.580,0.014,0.020,-474.990,-5587.207
894.504,0.035,0.020,-505.893,-7154.208
863.382,0.037,0.020,-474.770,-5577.384
865.425,0.013,0.020,-476.836,-5670.334
948.491,0.042,0.020,-559.874,-11018.190
945.437,0.035,0.020,-556.827,-10752.861
1213.772,0.055,0.020,-825.141,-91990.797
795.704,0.009,0.020,-407.120,-3246.310
810.537,0.008,0.020,-421.954,-3655.338
894.552,0.023,0.020,-505.954,-7157.700
932.883,0.030,0.020,-544.278,-9725.795
831.620,0.031,0.020,-443.013,-4326.080
913.298,0.025,0.020,-524.698,-8315.646
743.397,0.005,0.020,-354.817,-2136.336
935.517,0.031,0.020,-546.910,-9932.795
939.730,0.000,0.020,-551.154,-10275.809
854.018,0.029,0.020,-465.414,-5175.158
871.491,0.007,0.020,-482.908,-5952.567
829.010,0.022,0.020,-440.413,-4237.019
875.433,0.018,0.020,-486.840,-6142.774
895.549,0.035,0.020,-506.938,-7214.305
1114.419,0.041,0.020,-725.802,-41553.283
879.934,0.028,0.020,-491.330,-6367.437
772.527,0.011,0.020,-383.940,-2696.842
958.777,0.020,0.020,-570.182,-11965.310
835.360,0.035,0.020,-446.750,-4457.366
796.598,0.025,0.020,-407.998,-3269.184
782.398,0.019,0.020,-393.803,-2918.247
769.880,0.020,0.020,-381.285,-2640.148
994.977,0.017,0.020,-606.384,-15984.710
803.678,0.008,0.020,-415.094,-3460.148
752.629,0.009,0.020,-364.044,-2300.011
751.388,0.000,0.020,-362.813,-2277.456
837.494,0.006,0.020,-448.912,-4535.146
885.280,0.021,0.020,-496.683,-6646.049
907.896,0.004,0.020,-519.316,-7965.241
1123.382,0.012,0.020,-734.794,-44652.424
787.290,0.000,0.020,-398.715,-3035.196
