Loss,Payout,Premium,Wealth,Utility
830.355,3.777,5.215,-444.236,-4368.619
842.250,2.619,5.215,-457.289,-4849.486
855.055,5.904,5.215,-466.809,-5233.253
1019.667,5.487,5.215,-631.838,-19594.763
1390.617,13.092,5.215,-995.183,-358533.503
890.027,6.559,5.215,-501.126,-6886.506
786.327,3.477,5.215,-400.508,-3079.051
910.698,4.320,5.215,-524.037,-8271.801
947.081,8.838,5.215,-555.901,-10673.555
947.121,4.465,5.215,-560.315,-11057.177
860.798,7.398,5.215,-471.059,-5414.211
743.148,2.501,5.215,-358.305,-2196.794
893.418,4.678,5.215,-506.398,-7183.163
824.190,0.000,5.215,-441.848,-4285.957
780.890,7.935,5.215,-390.614,-2844.730
833.865,1.574,5.215,-449.949,-4572.920
815.102,7.704,5.215,-425.056,-3747.189
862.521,6.832,5.215,-473.347,-5514.262
929.000,5.938,5.215,-540.720,-9452.856
1171.254,9.776,5.215,-779.136,-63665.948
829.854,2.470,5.215,-445.043,-4396.918
726.496,2.379,5.215,-341.775,-1924.680
823.489,4.355,5.215,-436.793,-4116.083
769.752,4.041,5.215,-383.370,-2684.564
687.548,3.668,5.215,-301.538,-1394.960
760.488,2.069,5.215,-376.077,-2532.420
942.203,5.404,5.215,-554.458,-10550.992
930.043,5.119,5.215,-542.582,-9594.768
930.689,5.511,5.215,-542.836,-9614.278
842.113,5.239,5.215,-454.532,-4743.671
908.151,6.304,5.215,-519.505,-7977.299
943.939,7.713,5.215,-553.884,-10502.648
947.707,8.129,5.215,-557.237,-10788.217
1375.049,12.511,5.215,-980.197,-318026.716
927.628,2.979,5.215,-542.308,-9573.690
822.626,2.925,5.215,-437.360,-4134.802
980.952,3.763,5.215,-594.848,-14575.543
895.142,5.521,5.215,-507.279,-7233.963
827.548,5.016,5.215,-440.190,-4229.482
756.846,2.668,5.215,-371.837,-2447.950
906.575,0.000,5.215,-524.234,-8284.850
772.118,0.357,5.215,-389.420,-2817.689
717.371,2.201,5.215,-332.829,-1791.740
759.118,0.000,5.215,-376.777,-2546.632
878.070,0.000,5.215,-495.728,-6595.483
811.076,7.320,5.215,-421.415,-3639.615
806.805,0.000,5.215,-424.463,-3729.470
907.748,3.005,5.215,-522.402,-8164.300
786.822,0.000,5.215,-404.481,-3178.489
794.537,3.423,5.215,-408.772,-3289.504
843.847,2.302,5.215,-459.204,-4924.326
734.624,2.285,5.215,-349.998,-2055.543
784.632,0.000,5.215,-402.290,-3123.265
841.548,0.000,5.215,-459.207,-4924.442
750.170,1.972,5.215,-365.857,-2333.600
838.715,5.091,5.215,-451.282,-4621.953
782.369,2.663,5.215,-397.365,-3002.595
755.694,4.291,5.215,-369.062,-2394.211
797.228,0.329,5.215,-414.558,-3445.333
771.145,1.921,5.215,-386.882,-2761.066
884.607,5.900,5.215,-496.366,-6629.194
829.533,9.405,5.215,-437.787,-4148.937
1000.943,11.848,5.215,-606.754,-16032.083
695.146,4.162,5.215,-308.642,-1476.531
753.100,3.759,5.215,-366.999,-2355.024
738.315,4.741,5.215,-351.232,-2075.937
795.145,3.070,5.215,-409.733,-3314.888
720.098,1.535,5.215,-336.221,-1841.039
750.893,0.000,5.215,-368.551,-2384.449
879.640,7.017,5.215,-490.282,-6314.275
826.865,0.000,5.215,-444.523,-4378.673
771.461,7.015,5.215,-382.105,-2657.529
851.807,0.634,5.215,-468.832,-5318.608
809.253,3.178,5.215,-423.733,-3707.753
841.769,7.315,5.215,-452.112,-4652.726
923.005,7.695,5.215,-532.969,-8884.499
1133.890,12.667,5.215,-738.881,-46136.627
812.663,1.405,5.215,-428.917,-3864.731
685.579,5.524,5.215,-297.714,-1352.927
749.387,1.780,5.215,-365.266,-2322.590
760.134,5.692,5.215,-372.101,-2453.127
757.212,4.086,5.215,-370.785,-2427.436
646.598,2.695,5.215,-261.562,-1013.136
719.730,1.576,5.215,-335.812,-1835.022
846.046,6.804,5.215,-456.900,-4834.398
826.276,0.000,5.215,-443.934,-4358.090
778.898,4.624,5.215,-391.933,-2874.911
840.092,0.713,5.215,-457.037,-4839.711
848.770,4.296,5.215,-462.132,-5041.058
875.468,7.879,5.215,-485.247,-6064.997
917.198,6.694,5.215,-528.163,-8549.397
1142.776,5.388,5.215,-755.046,-52506.063
813.252,2.162,5.215,-428.749,-3859.546
766.427,1.916,5.215,-382.169,-2658.903
853.401,0.271,5.215,-470.788,-5402.516
813.790,4.534,5.215,-426.914,-3803.317
776.262,4.326,5.215,-389.595,-2821.631
761.748,2.018,5.215,-377.389,-2559.137
763.422,1.943,5.215,-379.137,-2595.182
998.143,8.001,5.215,-607.800,-16166.768
896.845,0.123,5.215,-514.380,-7656.853
873.456,7.746,5.215,-483.368,-5974.513
810.095,1.510,5.215,-426.243,-3782.955
849.174,4.442,5.215,-462.390,-5051.484
883.560,7.778,5.215,-493.440,-6475.842
909.565,8.814,5.215,-518.409,-7907.665
1343.242,12.333,5.215,-948.568,-246929.211
857.179,8.588,5.215,-466.249,-5209.842
777.840,3.301,5.215,-392.197,-2881.001
968.128,6.314,5.215,-579.472,-12888.496
922.802,8.721,5.215,-531.739,-8797.557
836.960,3.711,5.215,-450.907,-4608.099
