,Loss,Payout,Premium,Wealth,Utility
73,747.7481167786814,207.82451862021412,199.95571850848833,-351.27931666695554,-2076.726781896085
74,691.3538102009977,167.1645281776032,199.95571850848833,-335.5450005318828,-1831.1028993837888
75,930.7758301402946,195.11525650603926,199.95571850848833,-547.0162921427436,-9941.210515152305
76,873.1242952386402,154.3067896894811,199.95571850848833,-530.1732240576474,-8688.012924189483
77,724.1978042762255,216.3799039047551,199.95571850848833,-319.17361887995867,-1606.3225072770858
78,730.705298681607,159.3315640706246,199.95571850848833,-382.7294531194707,-2670.8428139999014
79,792.136842454768,154.21990508648582,199.95571850848833,-449.2726558767705,-4548.2370909002375
80,931.1438431661322,206.02980889682976,199.95571850848833,-536.4697527777907,-9136.857249433253
81,878.588472278271,223.30401088176222,199.95571850848833,-466.640179904997,-5226.176278365904
82,1079.8564427231008,248.16436530997453,199.95571850848833,-643.0477959216146,-21433.193655276045
83,820.9323729200817,170.3185704111977,199.95571850848833,-461.96952101737224,-5034.502064576425
84,740.6292372453805,176.221502012261,199.95571850848833,-375.7634537416078,-2526.073417551171
85,845.2694879909525,187.38831230365304,199.95571850848833,-469.2368941957877,-5335.87889163988
86,781.4973110252679,214.40437274473788,199.95571850848833,-378.4486567890183,-2580.9246149840783
87,817.5466613927733,196.1666779992206,199.95571850848833,-432.735701902041,-3984.6284610790144
88,725.3481167786814,175.80359486762723,199.95571850848833,-360.90024041954246,-2242.879164183479
89,757.4232564616766,171.1864045558441,199.95571850848833,-397.5925704143208,-3008.0710364045663
90,836.4523969281868,173.9388709413888,199.95571850848833,-473.86924449528624,-5537.329884583848
91,780.1894071504028,172.73485335933333,199.95571850848833,-418.8102722995577,-3564.56004501111
92,757.2893072316269,210.3917059477751,199.95571850848833,-358.2533197923401,-2195.8846976805903
93,813.8313362774662,148.95392902765025,199.95571850848833,-476.23312575830425,-5643.043030293978
94,767.7973705308285,165.58773042375105,199.95571850848833,-413.56535861556574,-3418.087989172841
95,855.6212673907037,218.86493515357415,199.95571850848833,-448.1120507456178,-4506.202874938305
96,883.9887344749453,214.38033184025858,199.95571850848833,-480.964121143175,-5860.713931403192
97,1098.7018687762356,263.7286942028261,199.95571850848833,-646.3288930818978,-22003.23752976948
98,883.9019390271493,131.1156824050795,199.95571850848833,-564.1419751305581,-11400.922342501719
99,713.7787586150881,175.83937212520982,199.95571850848833,-349.2951049983666,-2044.021719589161
100,821.2572809620618,166.7546171190147,199.95571850848833,-465.8583823515354,-5193.591787856633
101,754.7182074361848,219.7922983024232,199.95571850848833,-346.2816276422499,-1995.3340490510795
102,775.4261140822547,187.4423550269787,199.95571850848833,-399.33947756376426,-3050.4047258940054
103,733.0481167786813,174.11224787251103,199.95571850848833,-370.2915874146586,-2417.8800833392343
104,725.9980720815422,170.06147971580162,199.95571850848833,-367.29231087422886,-2360.5554353641887
105,764.8274355803666,205.10317819590773,199.95571850848833,-371.0799758929471,-2433.1781061632646
106,810.801993595317,134.7352291653565,199.95571850848833,-487.42248293844875,-6171.4777926742445
107,735.6532368358066,213.7373043768248,199.95571850848833,-333.2716509674701,-1798.102003452174
108,745.3654059981251,143.9520729273354,199.95571850848833,-412.76905157927797,-3396.3824196382548
109,793.872541784471,187.3863666450477,199.95571850848833,-417.84189364791155,-3537.051984661776
110,902.8460390038406,228.23910421734945,199.95571850848833,-485.9626532949794,-6099.822574934828
111,918.628424963323,225.41403692892754,199.95571850848833,-504.57010654288376,-7078.90553754236
112,1022.0026694442132,285.10822638387504,199.95571850848833,-548.2501615688265,-10039.82567304967
113,765.7027881047358,171.6049441297787,199.95571850848833,-405.45356248344535,-3203.31739318154
114,708.5292689442567,167.84655450554897,199.95571850848833,-352.03843294719604,-2089.3769717556233
115,819.8710499883712,169.48025714141068,199.95571850848833,-461.7465113554488,-5025.528131225088
116,779.5879506866539,208.60831872829272,199.95571850848833,-382.3353504668495,-2662.435384623275
117,728.58801069778,192.11767737518585,199.95571850848833,-347.8260518310824,-2020.140115201782
118,692.4481167786814,172.45347510436727,199.95571850848833,-331.35036018280243,-1770.6759029777863
119,824.3931885684214,162.01520370170715,199.95571850848833,-473.7337033752025,-5531.328851560147
120,1002.0637787841174,231.3300459646989,199.95571850848833,-582.0894513279068,-13161.212658356775
121,950.9756380542786,162.90028922716806,199.95571850848833,-599.4310673355989,-15119.828029931929
122,990.1001456559356,229.53141086903383,199.95571850848833,-571.9244532953901,-12133.304197700536
123,957.6750992273688,169.37674484035483,199.95571850848833,-599.6540728955023,-15146.826551776576
124,922.3780916485464,221.12388678920388,199.95571850848833,-512.6099233678308,-7549.171674556111
125,924.7206289506404,245.3912682644152,199.95571850848833,-490.68507919471347,-6334.678684942639
126,1030.3748350765402,264.0081463265892,199.95571850848833,-577.7224072584393,-12709.34711914707
127,924.5943449058664,174.91403499599073,199.95571850848833,-561.0360284183639,-11121.127590078464
128,860.9727144287464,186.55081690616544,199.95571850848833,-485.7776160310692,-6090.799699018725
129,1025.4981113155604,198.3876502352689,199.95571850848833,-638.4661795887798,-20661.827072245916
130,950.1692855156996,242.98802949984452,199.95571850848833,-518.5369745243433,-7915.748487143374
131,1082.204087267303,207.30484147612174,199.95571850848833,-686.2549642996696,-30283.353518497544
132,845.0481167786813,223.12591534170588,199.95571850848833,-433.27791994546374,-4001.950302361354
133,752.8458571619167,191.0038947516905,199.95571850848833,-373.19768091871447,-2474.7512988780754
134,915.5955051078132,223.078143246561,199.95571850848833,-503.8730803697405,-7039.541929904499
135,964.9835789151034,177.9705229884505,199.95571850848833,-598.3687744351412,-14991.878989640341
136,949.2769083143984,237.2843316183007,199.95571850848833,-523.348295204586,-8226.369768233048
137,830.3546905338468,186.54844640730357,199.95571850848833,-455.1619626350315,-4767.653043535195
138,842.250077826128,174.27650371625055,199.95571850848833,-479.3292926183657,-5784.562893939464
139,855.0547278157698,209.09041273695334,199.95571850848833,-457.3200335873047,-4850.679154582874
140,1019.6665330646134,204.67224893924117,199.95571850848833,-626.3500026338605,-18753.088885178655
141,1390.6166788497867,285.28064108913713,199.95571850848833,-916.6917562691378,-191347.76056781225
142,890.0265782722705,216.0383248175649,199.95571850848833,-485.3439719631939,-6069.7063948537025
143,786.3268395598875,183.37217751393268,199.95571850848833,-414.3103805544431,-3438.5212258502115
144,910.6978519453536,192.2984890642449,199.95571850848833,-529.755081389597,-8658.99884810435
145,947.080524167322,240.1861602830743,199.95571850848833,-518.250082392736,-7897.601592260801
146,947.1213395409015,193.83601928036933,199.95571850848833,-564.6410387690205,-11446.531615925307
147,860.7981167786813,224.9269567157246,199.95571850848833,-447.226878571445,-4474.405469359934
148,743.1478936966538,173.0262326233576,199.95571850848833,-381.4773795817845,-2644.22362042833
149,893.4177107150372,196.1027754879774,199.95571850848833,-508.67065373554806,-7314.975522093908
150,824.1897378837953,141.10840778234547,199.95571850848833,-494.4370486099381,-6527.701217260933
151,780.890468422014,230.62136906574415,199.95571850848833,-361.62481786475814,-2255.918035600043
152,833.8646779844877,163.19719176666445,199.95571850848833,-482.0232047263115,-5910.580772986037
153,815.1018075430964,228.17380040371063,199.95571850848833,-398.283725647874,-3024.7494557377436
154,862.5207528381842,218.92574624381518,199.95571850848833,-454.9507251028573,-4759.602989239927
155,928.9995938726382,209.45493193097695,199.95571850848833,-530.9003804501496,-8738.7005657066
156,1171.2538268191836,250.13044994213192,199.95571850848833,-732.47909538554,-43833.18686251234
157,829.8544206014394,172.69153376178588,199.95571850848833,-468.5186053481418,-5305.30520033262
158,726.4960888432126,171.73435949946042,199.95571850848833,-366.1174478522405,-2338.4727401574783
159,823.4890084032877,192.66891835189767,199.95571850848833,-442.1758085598783,-4297.205496074789
160,769.7520564373156,189.3406362569283,199.95571850848833,-391.76713868887555,-2871.100965348725
161,687.5481167786813,185.394102281316,199.95571850848833,-313.5097330058536,-1535.1626285526131
162,760.4877114357583,168.44493467980556,199.95571850848833,-403.39849526444107,-3151.083684299633
163,942.2027698974192,203.78765667697098,199.95571850848833,-549.7708317289365,-10162.709728499005
164,930.0429274627083,200.77111486874196,199.95571850848833,-540.6275311024547,-9445.88037345736
165,930.6889976469248,204.92768890733214,199.95571850848833,-537.117027248081,-9184.292393160686
166,842.1126320835938,202.04860596489516,199.95571850848833,-451.4197446271869,-4627.035653082373
167,908.1507606856372,213.33210108845606,199.95571850848833,-506.17437810566946,-7170.342938933184
168,943.9386226151672,228.27070778417146,199.95571850848833,-527.023633339484,-8471.838328137903
169,947.7073687600524,232.67317941841225,199.95571850848833,-526.3899078501285,-8428.99646071293
170,1375.0494238784263,279.1181278885117,199.95571850848833,-907.2870144984029,-177479.40505195165
171,927.6282779039626,178.09159302182593,199.95571850848833,-560.892403390625,-11108.356750263449
172,822.6262660392507,177.51293117063665,199.95571850848833,-456.46905337710234,-4817.7686507078615
173,980.952481087124,186.3952599553047,199.95571850848833,-605.9129396403076,-15924.550507045273
174,895.1415063192261,205.0366627448459,199.95571850848833,-501.4605620828685,-6904.980445909107
175,827.5481167786813,199.68457119892446,199.95571850848833,-439.21926408824515,-4196.759043190729
176,756.8457421403039,174.78910935702265,199.95571850848833,-393.4123512917695,-2909.139312847672
177,906.5753090424674,124.75689140794611,199.95571850848833,-593.1741361430096,-14381.627838693877
178,772.1183617467251,150.2985424229255,199.95571850848833,-433.1755378322879,-3998.6738193273086
179,717.3708932687159,169.8410710621929,199.95571850848833,-358.8855407150113,-2207.0191055644973
180,759.1181958323691,136.65002656893125,199.95571850848833,-433.82388777192614,-4019.4680198183405
181,878.0698747938974,142.93706643235942,199.95571850848833,-546.4885268700262,-9899.325992729084
182,811.0763214591944,224.0989532927349,199.95571850848833,-398.3330866749478,-3025.9441295217284
183,806.8050186637208,145.23992031517423,199.95571850848833,-472.9208168570349,-5495.474817751213
184,907.747683081566,178.36057965905275,199.95571850848833,-540.7428219310016,-9454.596579430783
185,786.8224695426975,113.07136412720843,199.95571850848833,-485.10682392397734,-6058.201959560182
186,794.5370494976747,182.79791227268697,199.95571850848833,-423.09485573347604,-3688.8593985598864
187,843.8474368414487,170.91680918799557,199.95571850848833,-484.2863461619414,-6018.5672196660325
188,734.6241787139637,170.73278904242284,199.95571850848833,-375.24710818002916,-2515.6603249954032
189,784.6316078354299,138.21247686671745,199.95571850848833,-457.77484947720075,-4868.36062999019
190,841.5481167786813,142.65677069404092,199.95571850848833,-510.2470645931287,-7407.810933372222
191,750.1704055799873,167.4177257394242,199.95571850848833,-394.1083983490514,-2925.3836811162173
192,838.7147850840796,200.47374527948273,199.95571850848833,-449.59675831308516,-4560.045150144913
193,782.3693670628434,174.74047594494914,199.95571850848833,-418.9846096263825,-3569.535000442831
194,755.6942091377744,191.99315759795581,199.95571850848833,-375.0567700483068,-2511.8326312688173
195,797.2278797641153,149.99737741572199,199.95571850848833,-458.5862208568816,-4900.063798702648
196,771.1451016494564,166.87829522785432,199.95571850848833,-415.6225249300903,-3474.8060265498275
197,884.6069092440298,209.04709778256097,199.95571850848833,-486.9155299699571,-6146.499286726759
198,829.5328676283102,246.19556833949378,199.95571850848833,-394.6930177973047,-2939.097615397547
199,1000.9432887546398,272.08880822434435,199.95571850848833,-540.2101990387837,-9414.396409776942
200,695.1457817517278,190.62922094239207,199.95571850848833,-315.872279317824,-1564.453705152369
201,753.1000824404208,186.36178192225748,199.95571850848833,-378.0940190266516,-2573.612645648087
202,738.3147494694854,196.76973448660146,199.95571850848833,-352.9007334913722,-2103.840168085609
203,795.1446865201175,179.05352466406634,199.95571850848833,-427.4468803645394,-3819.5533864305903
204,720.0981167786814,162.78551955528792,199.95571850848833,-368.66831573188176,-2386.6840699950308
205,750.8927590632335,139.69989454352094,199.95571850848833,-422.5485830282008,-3672.7735874949576
206,879.6404999668708,220.89040351478798,199.95571850848833,-470.10581496057114,-5373.099757430554
207,826.8649507087971,144.5290113671333,199.95571850848833,-493.69165785015207,-6488.891540401391
208,771.4611693634355,220.86574497939296,199.95571850848833,-361.9511428925308,-2261.8150297229718
209,851.8067484358523,153.229710702391,199.95571850848833,-509.9327562419496,-7389.207637136849
210,809.2526146154769,180.19488459662966,199.95571850848833,-440.4134485273355,-4237.044806064592
211,841.7688344096401,224.05208572479705,199.95571850848833,-429.07246719333136,-3869.549901929457
212,923.0050903876852,228.07351521487453,199.95571850848833,-506.28729368129893,-7176.823012500777
213,1133.889790051277,280.7757951989254,199.95571850848833,-664.4697133608399,-25439.83277668704
214,812.6631233211697,161.40501418688586,199.95571850848833,-462.6138276427721,-5060.519163216232
215,685.5792693498195,205.0616193418141,199.95571850848833,-291.87336851649366,-1291.165638937664
216,749.3874982610304,165.3850342435378,199.95571850848833,-395.35818252598085,-2954.7791742162162
217,760.1341152255313,206.84446528877675,199.95571850848833,-364.64536844524287,-2311.0949253266704
218,757.2124329132123,189.82532784068553,199.95571850848833,-378.74282358101505,-2587.005545924428
219,646.5981167786814,175.07997204465983,199.95571850848833,-282.87386324250986,-1201.4742738365508
220,719.7299127990466,163.2203263781214,199.95571850848833,-367.86530492941347,-2371.4009478811126
221,846.0456380507394,218.63469623513652,199.95571850848833,-438.76666032409116,-4181.590769112794
222,826.2759920787735,132.3049051547298,199.95571850848833,-505.32680543253196,-7121.88830601452
223,778.8981825739638,195.5220863641846,199.95571850848833,-394.7318147182675,-2940.0099804811393
224,840.0918566140119,154.07438034592178,199.95571850848833,-497.37319477657843,-6682.846479913124
225,848.7696198485986,192.0474031945987,199.95571850848833,-468.0779351624882,-5286.635010632187
226,875.4675233002964,230.02575946497404,199.95571850848833,-456.79748234381066,-4830.443653006113
227,917.1978797522348,217.4605517040684,199.95571850848833,-511.0930465566547,-7458.115965468667
228,1142.7759550085707,203.62432594161032,199.95571850848833,-750.5073475754486,-50633.69374218325
229,813.2519468767794,169.42491039244578,199.95571850848833,-455.18275499282186,-4768.446155479247
230,766.4266162403504,166.81935347996455,199.95571850848833,-410.96298126887416,-3347.662390788716
231,853.4012392090459,149.39131436653724,199.95571850848833,-515.365643350997,-7717.446963469098
232,813.7900592420283,194.5725180241036,199.95571850848833,-430.57325972641297,-3916.2890563576116
233,776.2617559076135,192.36259670839172,199.95571850848833,-395.2548777077101,-2952.3382395913954
234,761.7481167786814,167.89991001029875,199.95571850848833,-405.2039252768709,-3196.9264393386966
235,763.4215470952644,167.10575110686636,199.95571850848833,-407.6715144968863,-3260.663082694475
236,998.1429264923834,231.32339689869582,199.95571850848833,-578.1752481021758,-12755.473111415276
237,896.8448479039748,147.81812010083854,199.95571850848833,-560.3824463116246,-11063.130784908215
238,873.4559964743945,228.62033049249294,199.95571850848833,-456.19138449038985,-4807.078572650472
239,810.0948191547449,162.51819828939938,199.95571850848833,-458.93233937383377,-4913.650623147647
240,849.1741409124961,193.5977496162791,199.95571850848833,-466.9321098047053,-5238.395958906649
241,883.5597929937566,228.95724343459437,199.95571850848833,-465.95826806765047,-5197.743571530766
242,909.5651377076924,239.93905207831494,199.95571850848833,-480.98180413786577,-5861.543069835075
243,1343.242483980103,277.2343567350747,199.95571850848833,-877.3638457535167,-139696.08259945372
244,857.1785114475141,237.5410896426688,199.95571850848833,-430.9931403133336,-3929.466165196685
245,777.8397473823874,181.49996142335226,199.95571850848833,-407.6955044675234,-3261.288928441529
246,968.1276529941548,213.4379293431141,199.95571850848833,-566.045442159529,-11575.861161381861
247,922.8024247684048,238.95441455253922,199.95571850848833,-495.2037287243538,-6567.861521517097
248,836.9600820902087,185.85247945879019,199.95571850848833,-462.46332113990684,-5054.429701630676
249,684.3981167786815,222.43148412555706,199.95571850848833,-273.3223511616127,-1113.0870347935916
250,762.6725965601539,170.7516936628292,199.95571850848833,-403.276621405813,-3148.0129037146835
251,855.1616439402491,197.83758295602865,199.95571850848833,-468.6797794927087,-5312.150236574361
252,823.0208575708307,160.42534147573883,199.95571850848833,-473.95123460358013,-5540.963126228258
253,755.5772822701645,172.03952381587783,199.95571850848833,-394.8934769627749,-2943.8147491991654
254,812.9837871482296,143.45729027292373,199.95571850848833,-480.8822153837941,-5856.87497946911
255,794.5215429513573,155.52257692060175,199.95571850848833,-450.35468453924386,-4587.778567207483
256,951.0205787806824,222.22569476517765,199.95571850848833,-540.150602523993,-9409.90895788888
257,983.3029127728385,192.50435312458194,199.95571850848833,-602.1542781567448,-15452.838120204495
258,1266.670596184868,233.95059071251103,199.95571850848833,-844.0757239808452,-107035.89550005777
259,897.0094575437572,134.9693156361941,199.95571850848833,-573.3958604160514,-12276.9723577502
260,768.2059952070093,175.05272286990066,199.95571850848833,-404.50899084559694,-3179.2025187842696
261,923.6898791896342,170.43711568787785,199.95571850848833,-564.6084820102446,-11443.550708387786
262,775.9168889572651,165.97938884783161,199.95571850848833,-421.29321861792175,-3636.0728332574963
263,755.0811996609222,159.32121296272726,199.95571850848833,-407.1157052066832,-3246.196813806909
264,801.6481167786815,141.8184938135862,199.95571850848833,-471.18534147358355,-5419.703938728742
265,894.7355248418825,197.2801085341962,199.95571850848833,-508.81113481617456,-7323.201068691645
266,997.2128054386084,227.29309664723223,199.95571850848833,-581.2754272998644,-13075.782781423883
267,950.4809954484944,156.22287328575953,199.95571850848833,-605.6138406712231,-15886.491925215847
268,1031.7874930419005,207.51813833356073,199.95571850848833,-635.625073216828,-20197.504235074084
269,920.0311128337166,183.95570434542037,199.95571850848833,-547.4311269967845,-9974.257005069794
270,901.6594567408416,199.28876976003676,199.95571850848833,-513.7264054892931,-7616.901823930373
271,1062.290561696898,212.1610973482966,199.95571850848833,-661.4851828570897,-24839.619059453293
272,1050.5674057102851,240.81227044399634,199.95571850848833,-621.1108537747771,-17983.331273924316
273,1391.2979137644493,296.5750116101767,199.95571850848833,-906.0786206627608,-175771.95130345988
274,883.3509710203589,210.07628117113518,199.95571850848833,-484.630408357712,-6035.156131285922
275,908.616510996278,193.3705724029112,199.95571850848833,-526.601657101855,-8443.28723108213
276,958.5041235784922,208.40224912670487,199.95571850848833,-561.4575929602756,-11158.697090811149
277,1089.6479737055492,235.97504822798214,199.95571850848833,-665.0286439860554,-25553.840289007865
278,949.140109821158,201.40323043541844,199.95571850848833,-559.0925978942279,-10949.559656919893
279,963.3481167786814,217.6289156981461,199.95571850848833,-557.0749195890236,-10774.23693120433
280,708.6100131170413,157.71095212349087,199.95571850848833,-362.2547795020387,-2267.3158668159367
281,957.610808556268,205.20738162882935,199.95571850848833,-563.7591454359269,-11366.058863900927
282,840.8628858362752,148.61585021519545,199.95571850848833,-503.602754129568,-7024.334596377012
283,744.0925047875878,218.536667159741,199.95571850848833,-336.9115561363351,-1851.2311558722238
284,727.1144289208924,121.52546173899555,199.95571850848833,-416.9446856903851,-3511.7551100015817
285,810.3412947076258,173.09753665330823,199.95571850848833,-448.5994765628059,-4523.8086957058795
286,970.5297183821018,225.1240928592431,199.95571850848833,-556.761344031347,-10747.242505695074
287,922.6406948357358,202.3354280223839,199.95571850848833,-531.6609853218401,-8792.03625646778
288,1071.0353326305255,259.05574555702356,199.95571850848833,-623.3353055819903,-18306.2201861393
289,863.4878666136062,196.2828143065974,199.95571850848833,-478.5607708154971,-5749.107496973971
290,773.422024652842,175.02701110000726,199.95571850848833,-409.750732061323,-3315.3537001062414
291,885.0014220990547,186.30837215607517,199.95571850848833,-510.0487684514678,-7396.068726961701
292,805.2315952998656,233.13179648441474,199.95571850848833,-383.45551732393915,-2686.4015838227606
293,802.665226782204,207.9542569741775,199.95571850848833,-406.0666883165147,-3219.068283876365
294,744.5981167786814,163.8553919727342,199.95571850848833,-392.0984433144355,-2878.720730984664
295,794.6054942041708,231.48662871686906,199.95571850848833,-374.47458399579,-2500.1610012148785
296,887.3485317065984,237.2730298387387,199.95571850848833,-461.43122037634794,-5012.8680748634915
297,863.5797022518279,186.73616634861787,199.95571850848833,-488.19925441169835,-6209.947821739748
298,894.5036633299279,244.51441883638927,199.95571850848833,-461.34496300202693,-5009.410093402673
299,863.3822926463556,247.86437765481764,199.95571850848833,-426.87363350002624,-3802.0771139122476
300,865.4250234355555,184.6818450670503,199.95571850848833,-492.09889687699354,-6406.734055301444
301,948.4910749828828,262.31111360051045,199.95571850848833,-497.5356798908606,-6691.539032923176
302,945.4370751215962,243.20823991032034,199.95571850848833,-513.5845537197641,-7608.262958594385
303,1213.7722542113263,299.08742965412694,199.95571850848833,-726.0405430656876,-41632.570383771505
304,795.7044817400841,172.72007891072508,199.95571850848833,-434.34012133784734,-4036.1022191758807
305,810.537064462969,169.7300793315212,199.95571850848833,-452.1627036399361,-4654.619128170255
306,894.551894708985,209.91265079357026,199.95571850848833,-495.99496242390296,-6609.567084611211
307,932.8834983715008,230.1951441048884,199.95571850848833,-514.0440727751006,-7636.283565509449
308,831.6197858412447,233.60434834563375,199.95571850848833,-409.37115600409925,-3305.301538982915
309,913.2981167786812,216.57115613983683,199.95571850848833,-508.08267914733267,-7280.6481620851555
310,743.3968711278249,161.18006233022606,199.95571850848833,-393.57252730608707,-2912.8694970031906
311,935.5167969770748,232.28824533164425,199.95571850848833,-514.5842701539189,-7669.355779058238
312,939.7298593576468,142.76807871037727,199.95571850848833,-608.3174991557578,-16233.848102861693
313,854.0182754720453,226.8342049897833,199.95571850848833,-438.53978899075025,-4174.008187689519
314,871.4908939340803,168.57667598630974,199.95571850848833,-514.2699364562588,-7650.094111887084
315,829.0098762961293,207.40234186742828,199.95571850848833,-432.9632529371893,-3991.888718037986
