Loss,Payout,Premium,Wealth,Utility
809.548,0.000,0.001,-420.949,-3626.060
822.511,0.001,0.001,-433.911,-4022.263
987.482,0.001,0.001,-598.883,-15053.635
1358.966,0.002,0.001,-970.365,-293969.062
857.914,0.001,0.001,-469.314,-5339.157
754.256,0.001,0.001,-365.657,-2329.876
878.841,0.001,0.001,-490.241,-6312.211
915.353,0.002,0.001,-526.752,-8453.475
915.501,0.001,0.001,-526.901,-8463.564
829.284,0.001,0.001,-440.684,-4246.224
711.278,0.000,0.001,-322.679,-1652.008
861.635,0.001,0.001,-473.035,-5500.494
792.395,0.000,0.001,-403.797,-3161.138
749.100,0.002,0.001,-360.499,-2235.698
802.114,0.000,0.001,-413.515,-3416.721
783.367,0.001,0.001,-394.766,-2940.823
830.821,0.001,0.001,-442.221,-4298.773
897.339,0.001,0.001,-508.739,-7318.957
1139.666,0.002,0.001,-751.065,-50860.156
798.215,0.000,0.001,-409.616,-3311.770
694.865,0.000,0.001,-306.266,-1448.728
791.897,0.001,0.001,-403.298,-3148.548
738.210,0.001,0.001,-349.610,-2049.180
656.034,0.001,0.001,-267.435,-1061.875
729.398,0.000,0.001,-340.799,-1909.701
910.983,0.001,0.001,-522.383,-8163.084
898.802,0.001,0.001,-510.203,-7405.184
899.422,0.001,0.001,-510.822,-7441.986
810.855,0.001,0.001,-422.255,-3664.151
876.842,0.001,0.001,-488.242,-6212.052
912.594,0.001,0.001,-523.993,-8268.937
916.338,0.002,0.001,-527.738,-8520.401
1343.565,0.002,0.001,-954.963,-259891.832
896.219,0.001,0.001,-507.620,-7253.726
791.210,0.001,0.001,-402.611,-3131.286
949.494,0.001,0.001,-560.895,-11108.557
863.649,0.001,0.001,-475.049,-5589.827
796.034,0.001,0.001,-407.434,-3254.484
725.814,0.000,0.001,-337.215,-1855.729
875.420,0.000,0.001,-486.822,-6141.882
741.010,0.000,0.001,-352.412,-2095.623
686.257,0.000,0.001,-297.658,-1352.322
727.949,0.000,0.001,-339.350,-1887.705
846.817,0.000,0.001,-458.218,-4885.669
779.820,0.001,0.001,-391.219,-2858.547
775.518,0.000,0.001,-386.919,-2761.873
876.400,0.001,0.001,-487.801,-6190.180
755.475,0.000,0.001,-366.876,-2352.713
763.155,0.001,0.001,-374.556,-2501.782
812.426,0.000,0.001,-423.826,-3710.511
703.182,0.000,0.001,-314.583,-1548.395
753.151,0.000,0.001,-364.552,-2309.375
810.034,0.000,0.001,-421.435,-3640.210
719.992,0.000,0.001,-331.393,-1771.284
808.292,0.001,0.001,-419.692,-3589.798
751.943,0.000,0.001,-363.344,-2287.155
725.210,0.001,0.001,-336.610,-1846.775
766.595,0.000,0.001,-377.996,-2571.594
740.450,0.000,0.001,-351.851,-2086.240
853.706,0.001,0.001,-465.106,-5162.435
798.601,0.002,0.001,-410.000,-3321.972
969.800,0.002,0.001,-581.199,-13067.834
664.026,0.001,0.001,-275.426,-1131.977
721.859,0.001,0.001,-333.260,-1797.931
706.986,0.001,0.001,-318.386,-1596.234
763.716,0.001,0.001,-375.117,-2513.037
688.584,0.000,0.001,-299.985,-1377.733
720.321,0.000,0.001,-331.722,-1775.950
848.851,0.001,0.001,-460.251,-4965.757
796.074,0.000,0.001,-407.476,-3255.559
740.663,0.001,0.001,-352.063,-2089.785
820.871,0.000,0.001,-432.272,-3969.885
778.292,0.001,0.001,-389.693,-2823.843
810.723,0.001,0.001,-422.123,-3660.278
891.850,0.001,0.001,-503.250,-7004.519
1102.572,0.002,0.001,-713.971,-37800.586
781.452,0.000,0.001,-392.853,-2896.160
654.352,0.001,0.001,-265.752,-1047.675
718.071,0.000,0.001,-329.472,-1744.269
728.750,0.001,0.001,-340.150,-1899.818
725.763,0.001,0.001,-337.164,-1854.972
615.084,0.000,0.001,-226.485,-765.243
689.482,0.000,0.001,-300.883,-1387.664
815.516,0.001,0.001,-426.916,-3803.351
795.694,0.000,0.001,-407.096,-3245.677
748.295,0.001,0.001,-359.696,-2221.373
809.334,0.000,0.001,-420.735,-3619.884
817.925,0.001,0.001,-429.326,-3877.402
844.523,0.001,0.001,-455.923,-4796.758
886.148,0.001,0.001,-497.548,-6692.187
1111.507,0.001,0.001,-722.907,-40601.916
782.125,0.000,0.001,-393.526,-2911.786
735.242,0.000,0.001,-346.643,-2001.114
822.105,0.000,0.001,-433.506,-4009.258
782.429,0.001,0.001,-393.830,-2918.870
744.828,0.001,0.001,-356.229,-2160.605
730.234,0.000,0.001,-341.635,-1922.523
730.929,0.000,0.001,-342.330,-1933.245
966.006,0.002,0.001,-577.406,-12677.222
864.641,0.000,0.001,-476.042,-5634.441
841.285,0.001,0.001,-452.685,-4674.102
777.924,0.000,0.001,-389.324,-2815.540
817.101,0.001,0.001,-428.502,-3851.925
851.575,0.001,0.001,-462.975,-5075.149
877.656,0.002,0.001,-489.056,-6252.644
1311.635,0.002,0.001,-923.034,-201307.444
825.358,0.002,0.001,-436.757,-4114.907
746.050,0.001,0.001,-357.451,-2181.835
936.461,0.001,0.001,-547.861,-10008.619
891.178,0.002,0.001,-502.578,-6966.969
805.383,0.001,0.001,-416.783,-3507.227
652.884,0.001,0.001,-264.284,-1035.444
730.728,0.000,0.001,-342.129,-1930.132
823.291,0.001,0.001,-434.691,-4047.452
791.155,0.000,0.001,-402.556,-3129.919
723.703,0.000,0.001,-335.104,-1824.651
781.162,0.000,0.001,-392.564,-2889.453
762.719,0.000,0.001,-374.120,-2493.083
919.304,0.001,0.001,-530.703,-8724.942
951.619,0.001,0.001,-563.020,-11299.015
1235.089,0.002,0.001,-846.489,-109122.017
865.351,0.000,0.001,-476.752,-5666.504
736.550,0.001,0.001,-347.951,-2022.153
892.091,0.000,0.001,-503.492,-7018.088
744.331,0.000,0.001,-355.732,-2152.034
723.530,0.000,0.001,-334.931,-1822.128
770.134,0.000,0.001,-381.535,-2645.450
865.497,0.001,0.001,-476.898,-5673.126
967.448,0.001,0.001,-578.848,-12824.310
920.719,0.000,0.001,-532.120,-8824.404
1001.637,0.001,0.001,-613.037,-16858.533
890.039,0.001,0.001,-501.439,-6903.814
871.550,0.001,0.001,-482.950,-5954.558
1031.688,0.001,0.001,-643.088,-21440.158
1019.867,0.002,0.001,-631.267,-19505.451
1359.960,0.003,0.001,-971.359,-296317.095
852.622,0.001,0.001,-464.022,-5117.845
877.701,0.001,0.001,-489.102,-6254.951
927.400,0.001,0.001,-538.800,-9308.757
1058.341,0.002,0.001,-669.740,-26535.401
917.763,0.001,0.001,-529.164,-8618.119
931.834,0.001,0.001,-543.234,-9644.919
681.766,0.000,0.001,-293.167,-1304.593
929.068,0.001,0.001,-540.468,-9433.847
812.659,0.000,0.001,-424.060,-3717.446
716.037,0.001,0.001,-327.437,-1716.099
698.800,0.000,0.001,-310.201,-1495.060
781.388,0.000,0.001,-392.789,-2894.662
940.761,0.001,0.001,-552.161,-10358.882
892.782,0.001,0.001,-504.183,-7056.993
1040.576,0.002,0.001,-651.975,-23019.853
833.264,0.001,0.001,-444.664,-4383.617
743.079,0.000,0.001,-354.480,-2130.588
854.229,0.001,0.001,-465.629,-5184.087
774.273,0.002,0.001,-385.672,-2734.469
771.429,0.001,0.001,-382.829,-2672.963
713.084,0.000,0.001,-324.485,-1676.049
765.453,0.001,0.001,-376.853,-2548.190
857.740,0.002,0.001,-469.139,-5331.718
833.889,0.001,0.001,-445.290,-4405.598
864.578,0.002,0.001,-475.978,-5631.532
833.383,0.002,0.001,-444.783,-4387.770
835.268,0.001,0.001,-446.669,-4454.465
918.025,0.002,0.001,-529.425,-8636.130
914.844,0.002,0.001,-526.243,-8419.104
1182.670,0.003,0.001,-794.068,-71744.087
765.020,0.000,0.001,-376.421,-2539.390
779.671,0.000,0.001,-391.072,-2855.185
863.465,0.001,0.001,-474.865,-5581.606
901.636,0.001,0.001,-513.035,-7574.910
800.262,0.002,0.001,-411.662,-3366.425
881.784,0.001,0.001,-493.184,-6462.600
713.879,0.000,0.001,-325.280,-1686.743
905.392,0.002,0.001,-516.792,-7806.000
909.490,0.000,0.001,-520.891,-8066.255
823.850,0.001,0.001,-435.250,-4065.577
841.168,0.000,0.001,-452.569,-4669.780
798.641,0.001,0.001,-410.041,-3323.052
844.867,0.001,0.001,-456.268,-4810.018
864.839,0.002,0.001,-476.238,-5643.274
1083.347,0.002,0.001,-694.746,-32412.038
849.009,0.001,0.001,-460.409,-4972.029
741.564,0.001,0.001,-352.965,-2104.924
927.572,0.001,0.001,-538.973,-9321.646
804.099,0.002,0.001,-415.498,-3471.346
765.218,0.001,0.001,-376.617,-2543.391
750.884,0.001,0.001,-362.284,-2267.853
739.509,0.001,0.001,-350.909,-2070.584
964.196,0.001,0.001,-575.597,-12495.034
773.088,0.000,0.001,-384.489,-2708.703
722.019,0.000,0.001,-333.420,-1800.231
720.693,0.000,0.001,-332.094,-1781.237
806.629,0.000,0.001,-418.030,-3542.384
854.299,0.001,0.001,-465.699,-5186.970
876.829,0.000,0.001,-488.230,-6211.463
1092.112,0.001,0.001,-703.512,-34766.634
756.156,0.000,0.001,-367.557,-2365.555
718.328,0.001,0.001,-329.729,-1747.852
878.031,0.000,0.001,-489.432,-6271.482
712.437,0.001,0.001,-323.837,-1667.385
735.786,0.000,0.001,-347.188,-2009.849
772.584,0.000,0.001,-383.985,-2697.813
651.790,0.000,0.001,-263.191,-1026.430
878.540,0.001,0.001,-489.940,-6297.017
845.815,0.000,0.001,-457.217,-4846.669
728.300,0.001,0.001,-339.701,-1893.001
710.905,0.000,0.001,-322.306,-1647.080
765.543,0.000,0.001,-376.944,-2550.046
1018.661,0.001,0.001,-630.061,-19318.116
955.700,0.001,0.001,-567.100,-11673.942
965.301,0.002,0.001,-576.700,-12605.861
806.683,0.001,0.001,-418.083,-3543.887
668.055,0.000,0.001,-279.456,-1169.066
818.521,0.001,0.001,-429.922,-3895.927
729.337,0.001,0.001,-340.738,-1908.772
685.226,0.001,0.001,-296.627,-1341.213
657.784,0.001,0.001,-269.185,-1076.845
691.787,0.000,0.001,-303.188,-1413.489
828.300,0.001,0.001,-439.699,-4212.913
812.712,0.000,0.001,-424.113,-3719.027
724.499,0.001,0.001,-335.899,-1836.296
678.868,0.000,0.001,-290.269,-1274.700
788.652,0.000,0.001,-400.053,-3067.860
915.761,0.001,0.001,-527.162,-8481.196
863.059,0.001,0.001,-474.459,-5563.507
859.608,0.002,0.001,-471.007,-5411.991
817.781,0.001,0.001,-429.181,-3872.914
708.858,0.000,0.001,-320.259,-1620.331
777.309,0.000,0.001,-388.709,-2801.720
732.270,0.001,0.001,-343.670,-1954.084
682.091,0.001,0.001,-293.491,-1307.980
729.534,0.001,0.001,-340.935,-1911.783
688.369,0.000,0.001,-299.770,-1375.359
945.803,0.001,0.001,-557.203,-10785.273
772.066,0.000,0.001,-383.468,-2686.661
708.772,0.001,0.001,-320.172,-1619.202
739.387,0.000,0.001,-350.788,-2068.586
757.396,0.000,0.001,-368.797,-2389.146
857.563,0.001,0.001,-468.963,-5324.198
806.011,0.000,0.001,-417.412,-3524.912
945.430,0.001,0.001,-556.831,-10753.226
786.125,0.001,0.001,-397.526,-3006.472
759.520,0.001,0.001,-370.921,-2430.085
772.645,0.000,0.001,-384.046,-2699.112
729.081,0.001,0.001,-340.481,-1904.851
704.453,0.001,0.001,-315.853,-1564.210
707.834,0.000,0.001,-319.235,-1607.113
710.223,0.001,0.001,-321.623,-1638.114
789.970,0.000,0.001,-401.371,-3100.384
786.604,0.000,0.001,-398.005,-3018.010
763.345,0.001,0.001,-374.745,-2505.582
784.204,0.000,0.001,-395.606,-2960.632
781.160,0.000,0.001,-392.561,-2889.392
918.188,0.001,0.001,-529.588,-8647.439
885.467,0.001,0.001,-496.868,-6655.890
1078.509,0.000,0.001,-689.910,-31181.886
828.075,0.000,0.001,-439.476,-4205.398
792.575,0.000,0.001,-403.976,-3165.681
1028.890,0.000,0.001,-640.290,-20965.584
782.265,0.001,0.001,-393.665,-2915.033
771.328,0.000,0.001,-382.729,-2670.830
790.084,0.000,0.001,-401.485,-3103.222
841.492,0.001,0.001,-452.893,-4681.880
861.357,0.001,0.001,-472.757,-5488.278
867.796,0.001,0.001,-479.197,-5778.444
886.754,0.001,0.001,-498.154,-6724.737
863.799,0.001,0.001,-475.199,-5596.561
857.998,0.001,0.001,-469.399,-5342.788
1016.791,0.002,0.001,-628.191,-19031.338
1010.781,0.001,0.001,-622.181,-18137.931
1330.407,0.002,0.001,-941.806,-233926.497
819.854,0.000,0.001,-431.254,-3937.689
843.777,0.001,0.001,-455.177,-4768.220
981.807,0.002,0.001,-593.207,-14385.356
883.095,0.001,0.001,-494.495,-6530.728
908.384,0.001,0.001,-519.784,-7995.111
727.117,0.000,0.001,-338.519,-1875.184
972.900,0.002,0.001,-584.299,-13395.953
876.891,0.000,0.001,-488.292,-6214.567
865.145,0.002,0.001,-476.544,-5657.111
833.708,0.000,0.001,-445.109,-4399.246
886.330,0.001,0.001,-497.730,-6701.968
918.794,0.001,0.001,-530.194,-8689.483
914.228,0.001,0.001,-525.628,-8377.768
1366.401,0.002,0.001,-977.800,-311985.905
910.838,0.000,0.001,-522.238,-8153.650
791.482,0.001,0.001,-402.882,-3138.102
911.075,0.000,0.001,-522.475,-8169.126
881.957,0.002,0.001,-493.357,-6471.538
839.821,0.001,0.001,-451.221,-4619.681
756.134,0.001,0.001,-367.534,-2365.124
826.685,0.001,0.001,-438.086,-4158.872
946.478,0.002,0.001,-557.878,-10843.667
976.925,0.001,0.001,-588.325,-13834.437
1077.704,0.001,0.001,-689.104,-30981.405
936.044,0.001,0.001,-547.444,-9975.279
912.693,0.001,0.001,-524.094,-8275.593
979.878,0.001,0.001,-591.278,-14165.142
1037.867,0.001,0.001,-649.267,-22526.524
895.831,0.001,0.001,-507.231,-7231.236
859.691,0.000,0.001,-471.091,-5415.629
1015.699,0.001,0.001,-627.099,-18865.792
1036.036,0.002,0.001,-647.435,-22198.878
1021.300,0.001,0.001,-632.701,-19730.461
911.884,0.001,0.001,-523.284,-8222.145
721.270,0.000,0.001,-332.671,-1789.480
782.690,0.000,0.001,-394.091,-2924.979
788.585,0.000,0.001,-399.986,-3066.222
716.837,0.000,0.001,-328.238,-1727.131
820.238,0.000,0.001,-431.639,-3949.813
817.662,0.000,0.001,-429.063,-3869.270
784.344,0.001,0.001,-395.745,-2963.926
813.339,0.000,0.001,-424.740,-3737.721
1105.811,0.000,0.001,-717.212,-38793.576
818.170,0.000,0.001,-429.571,-3885.013
798.782,0.000,0.001,-410.183,-3326.847
808.075,0.000,0.001,-419.476,-3583.600
739.140,0.001,0.001,-350.541,-2064.490
797.384,0.000,0.001,-408.785,-3289.834
744.234,0.001,0.001,-355.635,-2150.361
754.005,0.001,0.001,-365.406,-2325.193
980.301,0.000,0.001,-591.702,-14213.286
755.910,0.000,0.001,-367.312,-2360.920
732.927,0.001,0.001,-344.327,-1964.381
734.236,0.000,0.001,-345.637,-1985.068
852.485,0.000,0.001,-463.887,-5112.311
790.030,0.001,0.001,-401.430,-3101.841
809.757,0.000,0.001,-421.158,-3632.140
947.411,0.001,0.001,-558.812,-10925.004
764.395,0.000,0.001,-375.796,-2526.731
795.225,0.001,0.001,-406.625,-3233.491
809.058,0.001,0.001,-420.458,-3611.867
720.859,0.000,0.001,-332.260,-1783.609
851.460,0.001,0.001,-462.861,-5070.516
813.184,0.000,0.001,-424.585,-3733.105
736.843,0.000,0.001,-348.244,-2026.901
917.296,0.001,0.001,-528.697,-8585.995
803.292,0.000,0.001,-414.693,-3449.068
763.723,0.001,0.001,-375.124,-2513.175
780.185,0.000,0.001,-391.586,-2866.939
831.247,0.000,0.001,-442.648,-4313.460
901.855,0.001,0.001,-513.256,-7588.271
894.587,0.001,0.001,-505.987,-7159.603
1029.221,0.001,0.001,-640.621,-21021.156
838.391,0.000,0.001,-449.792,-4567.172
837.673,0.001,0.001,-449.074,-4541.008
1141.154,0.001,0.001,-752.554,-51469.649
776.229,0.001,0.001,-387.629,-2777.619
782.689,0.000,0.001,-394.090,-2924.956
840.134,0.000,0.001,-451.535,-4631.299
643.214,0.000,0.001,-254.615,-958.368
956.002,0.001,0.001,-567.402,-11702.138
776.385,0.000,0.001,-387.786,-2781.091
680.140,0.001,0.001,-291.540,-1287.731
667.674,0.000,0.001,-279.075,-1165.511
735.323,0.000,0.001,-346.724,-2002.409
848.576,0.001,0.001,-459.976,-4954.850
820.562,0.001,0.001,-431.963,-3960.068
863.182,0.001,0.001,-474.582,-5568.981
758.510,0.000,0.001,-369.911,-2410.526
730.217,0.000,0.001,-341.618,-1922.260
724.346,0.001,0.001,-335.747,-1834.061
672.288,0.001,0.001,-283.688,-1209.327
661.518,0.001,0.001,-272.918,-1109.496
683.334,0.000,0.001,-294.735,-1321.066
720.635,0.001,0.001,-332.035,-1780.400
897.569,0.001,0.001,-508.970,-7332.487
729.020,0.001,0.001,-340.420,-1903.922
723.030,0.001,0.001,-334.431,-1814.852
709.289,0.000,0.001,-320.690,-1625.925
755.088,0.000,0.001,-366.489,-2345.431
842.879,0.001,0.001,-454.279,-4734.091
796.080,0.001,0.001,-407.481,-3255.692
965.922,0.001,0.001,-577.322,-12668.665
778.417,0.000,0.001,-389.818,-2826.686
746.617,0.001,0.001,-358.017,-2191.731
827.032,0.000,0.001,-438.433,-4170.442
737.725,0.001,0.001,-349.126,-2041.256
731.241,0.000,0.001,-342.642,-1938.067
723.584,0.000,0.001,-334.985,-1822.923
705.155,0.000,0.001,-316.556,-1573.039
892.005,0.000,0.001,-503.406,-7013.310
712.737,0.000,0.001,-324.139,-1671.408
746.533,0.000,0.001,-357.933,-2190.271
755.781,0.000,0.001,-367.182,-2358.468
819.559,0.000,0.001,-430.960,-3928.419
806.156,0.002,0.001,-417.556,-3528.966
824.765,0.000,0.001,-436.166,-4095.490
940.452,0.000,0.001,-551.852,-10333.364
839.192,0.000,0.001,-450.593,-4596.537
809.113,0.000,0.001,-420.514,-3613.482
792.504,0.000,0.001,-403.905,-3163.882
755.905,0.001,0.001,-367.305,-2360.791
735.808,0.000,0.001,-347.209,-2010.191
755.434,0.000,0.001,-366.835,-2351.940
709.112,0.001,0.001,-320.512,-1623.620
870.363,0.001,0.001,-481.763,-5898.306
751.208,0.001,0.001,-362.608,-2273.737
708.542,0.001,0.001,-319.942,-1616.233
727.202,0.000,0.001,-338.604,-1876.462
749.373,0.000,0.001,-360.774,-2240.620
827.103,0.001,0.001,-438.503,-4172.782
877.427,0.001,0.001,-488.828,-6241.259
1160.330,0.001,0.001,-771.730,-60003.300
806.305,0.000,0.001,-417.706,-3533.218
695.315,0.001,0.001,-306.716,-1453.949
799.229,0.001,0.001,-410.630,-3338.757
704.657,0.001,0.001,-316.056,-1566.760
