Loss,Payout,Premium,Wealth,Utility
830.355,286.505,299.912,-455.162,-4767.653
842.250,274.233,299.912,-479.329,-5784.563
855.055,309.047,299.912,-457.320,-4850.679
1019.667,304.629,299.912,-626.350,-18753.089
1390.617,385.237,299.912,-916.692,-191347.761
890.027,315.995,299.912,-485.344,-6069.706
786.327,283.329,299.912,-414.310,-3438.521
910.698,292.255,299.912,-529.755,-8658.999
947.081,340.143,299.912,-518.250,-7897.602
947.121,293.793,299.912,-564.641,-11446.532
860.798,324.884,299.912,-447.227,-4474.405
743.148,272.983,299.912,-381.477,-2644.224
893.418,296.059,299.912,-508.671,-7314.976
824.190,241.065,299.912,-494.437,-6527.701
780.890,330.578,299.912,-361.625,-2255.918
833.865,263.154,299.912,-482.023,-5910.581
815.102,328.130,299.912,-398.284,-3024.749
862.521,318.882,299.912,-454.951,-4759.603
929.000,309.412,299.912,-530.900,-8738.701
1171.254,350.087,299.912,-732.479,-43833.187
829.854,272.648,299.912,-468.519,-5305.305
726.496,271.691,299.912,-366.117,-2338.473
823.489,292.626,299.912,-442.176,-4297.205
769.752,289.297,299.912,-391.767,-2871.101
687.548,285.351,299.912,-313.510,-1535.163
760.488,268.402,299.912,-403.398,-3151.084
942.203,303.744,299.912,-549.771,-10162.710
930.043,300.728,299.912,-540.628,-9445.880
930.689,304.884,299.912,-537.117,-9184.292
842.113,302.005,299.912,-451.420,-4627.036
908.151,313.289,299.912,-506.174,-7170.343
943.939,328.227,299.912,-527.024,-8471.838
947.707,332.630,299.912,-526.390,-8428.996
1375.049,379.075,299.912,-907.287,-177479.405
927.628,278.048,299.912,-560.892,-11108.357
822.626,277.470,299.912,-456.469,-4817.769
980.952,286.352,299.912,-605.913,-15924.551
895.142,304.993,299.912,-501.461,-6904.980
827.548,299.641,299.912,-439.219,-4196.759
756.846,274.746,299.912,-393.412,-2909.139
906.575,224.713,299.912,-593.174,-14381.628
772.118,250.255,299.912,-433.176,-3998.674
717.371,269.798,299.912,-358.886,-2207.019
759.118,236.607,299.912,-433.824,-4019.468
878.070,242.894,299.912,-546.489,-9899.326
811.076,324.056,299.912,-398.333,-3025.944
806.805,245.197,299.912,-472.921,-5495.475
907.748,278.317,299.912,-540.743,-9454.597
786.822,213.028,299.912,-485.107,-6058.202
794.537,282.755,299.912,-423.095,-3688.859
843.847,270.873,299.912,-484.286,-6018.567
734.624,270.689,299.912,-375.247,-2515.660
784.632,238.169,299.912,-457.775,-4868.361
841.548,242.613,299.912,-510.247,-7407.811
750.170,267.374,299.912,-394.108,-2925.384
838.715,300.430,299.912,-449.597,-4560.045
782.369,274.697,299.912,-418.985,-3569.535
755.694,291.950,299.912,-375.057,-2511.833
797.228,249.954,299.912,-458.586,-4900.064
771.145,266.835,299.912,-415.623,-3474.806
884.607,309.004,299.912,-486.916,-6146.499
829.533,346.152,299.912,-394.693,-2939.098
1000.943,372.045,299.912,-540.210,-9414.396
695.146,290.586,299.912,-315.872,-1564.454
753.100,286.318,299.912,-378.094,-2573.613
738.315,296.726,299.912,-352.901,-2103.840
795.145,279.010,299.912,-427.447,-3819.553
720.098,262.742,299.912,-368.668,-2386.684
750.893,239.656,299.912,-422.549,-3672.774
879.640,320.847,299.912,-470.106,-5373.100
826.865,244.486,299.912,-493.692,-6488.892
771.461,320.822,299.912,-361.951,-2261.815
851.807,253.186,299.912,-509.933,-7389.208
809.253,280.151,299.912,-440.413,-4237.045
841.769,324.009,299.912,-429.072,-3869.550
923.005,328.030,299.912,-506.287,-7176.823
1133.890,380.732,299.912,-664.470,-25439.833
812.663,261.362,299.912,-462.614,-5060.519
685.579,305.018,299.912,-291.873,-1291.166
749.387,265.342,299.912,-395.358,-2954.779
760.134,306.801,299.912,-364.645,-2311.095
757.212,289.782,299.912,-378.743,-2587.006
646.598,275.037,299.912,-282.874,-1201.474
719.730,263.177,299.912,-367.865,-2371.401
846.046,318.591,299.912,-438.767,-4181.591
826.276,232.262,299.912,-505.327,-7121.888
778.898,295.479,299.912,-394.732,-2940.010
840.092,254.031,299.912,-497.373,-6682.846
848.770,292.004,299.912,-468.078,-5286.635
875.468,329.982,299.912,-456.797,-4830.444
917.198,317.417,299.912,-511.093,-7458.116
1142.776,303.581,299.912,-750.507,-50633.694
813.252,269.382,299.912,-455.183,-4768.446
766.427,266.776,299.912,-410.963,-3347.662
853.401,249.348,299.912,-515.366,-7717.447
813.790,294.529,299.912,-430.573,-3916.289
776.262,292.319,299.912,-395.255,-2952.338
761.748,267.857,299.912,-405.204,-3196.926
763.422,267.062,299.912,-407.672,-3260.663
998.143,331.280,299.912,-578.175,-12755.473
896.845,247.775,299.912,-560.382,-11063.131
873.456,328.577,299.912,-456.191,-4807.079
810.095,262.475,299.912,-458.932,-4913.651
849.174,293.554,299.912,-466.932,-5238.396
883.560,328.914,299.912,-465.958,-5197.744
909.565,339.896,299.912,-480.982,-5861.543
1343.242,377.191,299.912,-877.364,-139696.083
857.179,337.498,299.912,-430.993,-3929.466
777.840,281.457,299.912,-407.696,-3261.289
968.128,313.395,299.912,-566.045,-11575.861
922.802,338.911,299.912,-495.204,-6567.862
836.960,285.809,299.912,-462.463,-5054.430
684.398,322.388,299.912,-273.322,-1113.087
762.673,270.708,299.912,-403.277,-3148.013
855.162,297.794,299.912,-468.680,-5312.150
823.021,260.382,299.912,-473.951,-5540.963
755.577,271.996,299.912,-394.893,-2943.815
812.984,243.414,299.912,-480.882,-5856.875
794.522,255.479,299.912,-450.355,-4587.779
951.021,322.182,299.912,-540.151,-9409.909
983.303,292.461,299.912,-602.154,-15452.838
1266.671,333.907,299.912,-844.076,-107035.896
897.009,234.926,299.912,-573.396,-12276.972
768.206,275.009,299.912,-404.509,-3179.203
923.690,270.394,299.912,-564.608,-11443.551
775.917,265.936,299.912,-421.293,-3636.073
755.081,259.278,299.912,-407.116,-3246.197
801.648,241.775,299.912,-471.185,-5419.704
894.736,297.237,299.912,-508.811,-7323.201
997.213,327.250,299.912,-581.275,-13075.783
950.481,256.179,299.912,-605.614,-15886.492
1031.787,307.475,299.912,-635.625,-20197.504
920.031,283.912,299.912,-547.431,-9974.257
901.659,299.245,299.912,-513.726,-7616.902
1062.291,312.118,299.912,-661.485,-24839.619
1050.567,340.769,299.912,-621.111,-17983.331
1391.298,396.532,299.912,-906.079,-175771.951
883.351,310.033,299.912,-484.630,-6035.156
908.617,293.327,299.912,-526.602,-8443.287
958.504,308.359,299.912,-561.458,-11158.697
1089.648,335.932,299.912,-665.029,-25553.840
949.140,301.360,299.912,-559.093,-10949.560
963.348,317.586,299.912,-557.075,-10774.237
708.610,257.668,299.912,-362.255,-2267.316
957.611,305.164,299.912,-563.759,-11366.059
840.863,248.572,299.912,-503.603,-7024.335
744.093,318.493,299.912,-336.912,-1851.231
727.114,221.482,299.912,-416.945,-3511.755
810.341,273.054,299.912,-448.599,-4523.809
970.530,325.081,299.912,-556.761,-10747.243
922.641,302.292,299.912,-531.661,-8792.036
1071.035,359.012,299.912,-623.335,-18306.220
863.488,296.239,299.912,-478.561,-5749.107
773.422,274.984,299.912,-409.751,-3315.354
885.001,286.265,299.912,-510.049,-7396.069
805.232,333.088,299.912,-383.456,-2686.402
802.665,307.911,299.912,-406.067,-3219.068
744.598,263.812,299.912,-392.098,-2878.721
794.605,331.443,299.912,-374.475,-2500.161
887.349,337.230,299.912,-461.431,-5012.868
863.580,286.693,299.912,-488.199,-6209.948
894.504,344.471,299.912,-461.345,-5009.410
863.382,347.821,299.912,-426.874,-3802.077
865.425,284.638,299.912,-492.099,-6406.734
948.491,362.268,299.912,-497.536,-6691.539
945.437,343.165,299.912,-513.585,-7608.263
1213.772,399.044,299.912,-726.041,-41632.570
795.704,272.677,299.912,-434.340,-4036.102
810.537,269.687,299.912,-452.163,-4654.619
894.552,309.869,299.912,-495.995,-6609.567
932.883,330.152,299.912,-514.044,-7636.284
831.620,333.561,299.912,-409.371,-3305.302
913.298,316.528,299.912,-508.083,-7280.648
743.397,261.137,299.912,-393.573,-2912.869
935.517,332.245,299.912,-514.584,-7669.356
939.730,242.725,299.912,-608.317,-16233.848
854.018,326.791,299.912,-438.540,-4174.008
871.491,268.533,299.912,-514.270,-7650.094
829.010,307.359,299.912,-432.963,-3991.889
875.433,297.009,299.912,-489.737,-6286.790
895.549,343.760,299.912,-463.102,-5080.315
1114.419,359.115,299.912,-666.615,-25880.295
879.934,326.097,299.912,-465.149,-5164.221
772.527,277.442,299.912,-406.397,-3227.590
958.777,303.384,299.912,-566.705,-11637.129
835.360,342.755,299.912,-403.917,-3164.183
796.598,316.055,299.912,-391.856,-2873.132
782.398,301.478,299.912,-392.232,-2881.808
769.880,302.748,299.912,-378.445,-2580.842
994.977,295.274,299.912,-611.015,-16587.972
803.678,270.891,299.912,-444.099,-4363.840
752.629,273.466,299.912,-390.475,-2841.577
751.388,215.907,299.912,-446.794,-4458.934
837.494,265.760,299.912,-483.047,-5959.176
885.280,306.456,299.912,-490.136,-6306.899
907.896,260.138,299.912,-559.070,-10947.618
1123.382,282.413,299.912,-752.281,-51357.323
787.290,247.958,299.912,-450.644,-4598.426
749.525,286.060,299.912,-374.777,-2506.219
909.358,266.767,299.912,-553.903,-10504.309
743.793,303.206,299.912,-351.899,-2087.053
767.224,241.346,299.912,-437.190,-4129.183
804.098,229.638,299.912,-485.772,-6090.548
682.376,272.382,299.912,-321.307,-1633.969
909.433,309.953,299.912,-510.792,-7440.187
876.729,245.287,299.912,-542.754,-9607.931
759.165,304.315,299.912,-366.162,-2339.307
741.818,232.857,299.912,-420.273,-3606.530
796.558,250.187,299.912,-457.684,-4864.822
1049.891,327.727,299.912,-633.476,-19853.290
986.934,321.574,299.912,-576.672,-12602.966
996.581,365.522,299.912,-542.371,-9578.565
837.942,296.508,299.912,-452.747,-4676.413
699.324,272.674,299.912,-337.962,-1866.859
849.887,292.416,299.912,-468.783,-5316.523
760.740,300.420,299.912,-371.632,-2443.941
716.682,288.191,299.912,-339.803,-1894.554
689.298,289.682,299.912,-310.929,-1503.789
721.287,255.598,299.912,-377.001,-2551.205
858.277,324.175,299.912,-445.414,-4409.987
842.781,240.928,299.912,-513.165,-7582.745
754.520,315.139,299.912,-350.693,-2067.006
708.949,229.937,299.912,-390.324,-2838.148
819.059,248.698,299.912,-481.674,-5894.097
946.478,306.020,299.912,-551.770,-10326.550
893.813,308.193,299.912,-496.932,-6659.323
890.470,333.859,299.912,-467.923,-5280.094
848.718,317.550,299.912,-442.480,-4307.689
739.837,261.567,299.912,-389.583,-2821.363
808.459,268.428,299.912,-451.343,-4624.208
763.527,282.773,299.912,-392.066,-2877.978
713.468,316.895,299.912,-307.886,-1467.627
761.048,281.767,299.912,-390.593,-2844.267
721.287,263.782,299.912,-368.817,-2389.530
978.194,303.469,299.912,-586.037,-13583.463
804.654,231.911,299.912,-484.055,-6007.455
741.357,306.840,299.912,-345.830,-1988.135
771.835,241.499,299.912,-441.648,-4279.112
789.729,248.039,299.912,-453.002,-4685.991
889.703,317.061,299.912,-483.955,-6002.615
838.118,267.335,299.912,-482.095,-5913.990
977.346,282.747,299.912,-605.911,-15924.333
818.074,276.138,299.912,-453.248,-4695.226
791.395,282.152,299.912,-420.555,-3614.671
804.424,269.051,299.912,-446.685,-4455.047
760.782,311.585,299.912,-360.510,-2235.881
736.063,297.761,299.912,-349.615,-2049.252
739.348,262.075,299.912,-388.586,-2798.952
739.959,283.194,299.912,-368.077,-2375.428
820.011,264.978,299.912,-466.345,-5213.853
816.757,253.187,299.912,-474.882,-5582.384
793.574,280.983,299.912,-423.903,-3712.784
814.589,250.439,299.912,-475.462,-5608.354
811.657,240.886,299.912,-482.083,-5913.421
948.979,302.480,299.912,-557.811,-10837.869
916.314,277.573,299.912,-550.054,-10185.732
1109.640,274.243,299.912,-746.709,-49118.225
859.070,254.264,299.912,-516.119,-7764.101
823.653,258.804,299.912,-476.162,-5639.824
1060.190,262.582,299.912,-708.921,-36303.862
813.559,305.567,299.912,-419.304,-3578.681
802.731,259.737,299.912,-454.306,-4735.108
821.598,252.169,299.912,-480.741,-5850.276
873.115,299.617,299.912,-484.810,-6043.844
892.974,316.624,299.912,-487.662,-6183.309
899.409,281.816,299.912,-528.904,-8600.272
918.359,304.635,299.912,-525.037,-8338.235
895.402,283.764,299.912,-522.950,-8200.205
889.596,280.720,299.912,-520.189,-8021.042
1048.363,332.124,299.912,-627.551,-18934.189
1042.348,317.088,299.912,-636.573,-20351.175
1361.936,380.552,299.912,-892.696,-157925.943
851.424,271.671,299.912,-491.065,-6353.969
875.335,299.275,299.912,-487.373,-6169.032
1013.339,333.843,299.912,-590.808,-14111.978
914.620,302.418,299.912,-523.515,-8237.320
939.898,325.390,299.912,-525.820,-8390.667
761.000,254.920,299.912,-417.392,-3524.332
1005.889,331.786,299.912,-585.415,-13516.080
910.024,255.217,299.912,-566.119,-11582.720
898.170,340.271,299.912,-469.211,-5334.774
866.665,259.728,299.912,-518.249,-7897.553
919.034,282.821,299.912,-547.526,-9981.792
951.306,316.084,299.912,-546.535,-9902.986
946.621,331.400,299.912,-526.533,-8438.667
1398.062,378.338,299.912,-931.036,-214615.164
942.981,272.659,299.912,-581.634,-13113.386
823.605,282.967,299.912,-451.950,-4646.720
942.965,269.715,299.912,-584.562,-13424.154
913.735,342.308,299.912,-482.739,-5944.530
871.475,303.717,299.912,-479.071,-5772.632
787.648,322.299,299.912,-376.662,-2544.293
860.013,279.137,299.912,-492.189,-6411.357
979.352,331.232,299.912,-559.432,-10979.315
1009.610,288.495,299.912,-632.427,-19687.333
1110.066,324.171,299.912,-697.207,-33056.431
968.592,292.023,299.912,-587.882,-13785.410
945.169,282.334,299.912,-574.147,-12350.963
1012.137,308.068,299.912,-615.381,-17177.626
1069.951,311.162,299.912,-670.102,-26612.243
927.874,278.745,299.912,-560.441,-11068.290
891.650,273.618,299.912,-529.344,-8630.573
1047.460,305.186,299.912,-653.586,-23318.450
1067.706,338.983,299.912,-640.035,-20922.726
1052.894,284.693,299.912,-679.513,-28693.197
943.398,319.063,299.912,-535.647,-9076.922
754.926,255.366,299.912,-410.872,-3345.233
816.031,230.514,299.912,-496.829,-6653.810
821.770,208.859,299.912,-524.223,-8284.156
750.042,249.034,299.912,-412.321,-3384.224
853.080,262.546,299.912,-501.846,-6926.313
850.375,244.927,299.912,-516.761,-7804.051
816.977,285.978,299.912,-442.311,-4301.856
845.790,251.847,299.912,-505.256,-7117.836
1137.773,251.347,299.912,-797.739,-73882.040
850.347,260.536,299.912,-501.124,-6886.403
830.842,263.886,299.912,-478.269,-5735.699
839.992,231.823,299.912,-519.482,-7975.811
770.951,296.240,299.912,-386.023,-2742.151
829.034,272.417,299.912,-467.929,-5280.356
775.748,287.698,299.912,-399.362,-3050.958
784.870,291.703,299.912,-404.480,-3178.465
1011.406,226.451,299.912,-696.267,-32808.635
786.881,235.060,299.912,-463.134,-5081.605
763.932,280.149,299.912,-395.095,-2948.556
765.292,214.612,299.912,-461.992,-5035.414
883.657,245.570,299.912,-549.399,-10132.504
821.212,320.089,299.912,-412.436,-3387.332
840.992,239.524,299.912,-512.780,-7559.444
978.737,275.150,299.912,-614.900,-17111.631
795.700,232.254,299.912,-474.758,-5576.829
826.581,287.624,299.912,-450.268,-4584.614
840.456,278.198,299.912,-473.571,-5524.125
752.287,270.573,299.912,-393.026,-2900.169
882.939,291.217,299.912,-503.034,-6992.423
844.698,255.752,299.912,-500.258,-6838.897
766.058,261.015,299.912,-416.356,-3495.253
947.204,301.680,299.912,-556.836,-10753.688
833.028,225.947,299.912,-518.393,-7906.639
793.519,294.318,299.912,-410.513,-3335.636
810.179,245.526,299.912,-475.965,-5630.973
861.498,239.663,299.912,-533.148,-8897.219
932.374,302.550,299.912,-541.137,-9484.438
925.223,302.141,299.912,-534.394,-8986.377
1060.159,286.947,299.912,-684.524,-29866.944
869.222,240.548,299.912,-539.986,-9397.550
868.643,288.884,299.912,-491.072,-6354.297
1172.454,278.270,299.912,-805.496,-78612.254
807.447,314.816,299.912,-403.944,-3164.868
814.057,258.081,299.912,-467.288,-5253.331
871.648,274.880,299.912,-508.080,-7280.493
676.544,255.820,299.912,-332.037,-1780.422
988.569,316.420,299.912,-583.462,-13306.492
809.208,265.912,299.912,-454.609,-4746.590
713.020,315.532,299.912,-308.800,-1478.396
700.449,226.539,299.912,-385.222,-2724.644
767.877,248.628,299.912,-430.561,-3915.902
880.873,325.629,299.912,-466.557,-5222.679
852.792,277.643,299.912,-486.461,-6124.194
895.269,312.061,299.912,-494.520,-6532.048
790.583,248.808,299.912,-453.087,-4689.151
762.196,262.456,299.912,-411.052,-3350.045
