Loss,Payout,Set
237.96075,14.381312,Train
242.81538,81.127625,Train
205.73767,15.324179,Train
245.7276,64.28343,Train
257.78516,63.90451,Train
227.91039,31.867874,Train
205.10326,0.0,Train
196.36377,0.0,Train
219.19194,57.302624,Train
175.58775,7.331534,Train
230.05121,47.366108,Train
155.0823,4.9342003,Train
171.18106,0.0,Train
257.34747,15.559598,Train
245.58151,110.04686,Train
163.88321,0.0,Train
166.25255,6.383827,Train
200.18953,11.601579,Train
258.69418,102.946594,Train
219.26645,44.3921,Train
260.40637,103.87677,Train
347.11395,124.32539,Train
227.38919,0.0,Train
142.73206,0.0,Train
296.14258,128.68716,Train
183.62074,11.740843,Train
162.16656,0.0,Train
441.78003,141.40712,Train
248.96112,74.211525,Train
140.20988,0.0,Train
150.52629,0.0,Train
167.91034,23.95129,Train
370.86203,128.14523,Train
370.88138,115.59558,Train
244.96837,112.10748,Train
255.62302,106.06547,Train
150.84529,0.0,Train
270.13522,73.76146,Train
175.99281,23.289124,Train
291.91803,127.47746,Train
208.41092,34.704277,Train
257.02963,133.70238,Train
285.80322,133.57413,Train
279.6861,138.81308,Train
238.67824,128.45906,Train
257.27963,127.94137,Train
223.49033,108.88391,Train
235.31027,127.43184,Train
215.73949,109.50832,Train
234.77797,129.95535,Train
267.92572,128.45642,Train
266.18274,125.0558,Train
187.54904,87.68828,Train
221.0246,108.195755,Train
202.10944,133.05736,Train
347.80353,134.87216,Train
192.6069,128.80576,Train
188.01955,99.15139,Train
194.04146,124.973656,Train
273.67264,135.36484,Train
248.41307,115.89408,Train
219.76279,127.73744,Train
184.22177,117.64087,Train
190.79004,126.41836,Train
155.46756,84.378265,Train
358.25436,137.73685,Train
186.65042,122.77883,Train
176.15575,106.20498,Train
358.27036,138.99759,Train
246.49422,118.85964,Train
197.82736,118.09453,Train
236.76978,125.81956,Train
195.32146,103.26579,Train
307.9824,137.24991,Train
238.75261,126.61003,Train
211.6321,133.7054,Train
345.62085,138.34525,Train
143.71889,92.09968,Train
312.92618,139.30211,Train
111.242744,111.703476,Train
235.16858,125.24077,Train
226.20367,114.54574,Train
249.32144,101.76413,Train
295.87222,112.81819,Train
248.00122,80.89996,Train
287.70847,107.40426,Train
292.49393,120.52605,Train
241.35762,68.79845,Train
249.79953,74.56989,Train
240.81967,49.800343,Train
357.91806,113.521545,Train
258.09464,45.90305,Train
308.8495,117.1582,Train
223.18253,1.4682891,Train
256.5938,85.41922,Train
255.08331,81.53314,Train
351.65103,129.76111,Train
269.797,66.747086,Train
230.0212,52.35086,Train
302.3236,72.83417,Train
308.20425,121.31384,Train
223.16312,41.031734,Train
351.7002,119.930435,Train
249.31552,107.88251,Train
245.00908,70.52135,Train
212.78085,23.643597,Train
355.63086,130.2608,Train
201.05908,50.91485,Train
204.06554,12.347074,Train
490.6502,136.90376,Train
346.81314,133.19954,Train
227.55428,64.6598,Train
199.37363,35.31227,Train
220.27122,54.608227,Train
437.24704,135.43056,Train
237.80109,99.67363,Train
307.93335,123.19267,Train
318.64386,133.8713,Train
164.93259,36.61954,Train
186.29953,96.725006,Train
253.2447,83.24973,Train
362.26813,130.27931,Train
296.36975,109.72237,Train
213.40125,74.699814,Train
246.84567,73.18626,Train
241.82167,102.253555,Train
219.32924,67.37131,Train
280.8684,108.12483,Train
216.43913,96.46672,Train
197.54144,84.52545,Train
210.17534,100.19202,Train
198.3408,71.22083,Train
221.53786,82.16843,Train
230.7665,83.94658,Train
177.0267,66.7726,Train
189.81848,62.203205,Train
188.64186,58.72819,Train
246.9968,114.89219,Train
203.88333,72.09888,Train
181.80144,57.766254,Train
240.25111,85.504036,Train
365.23236,122.09187,Train
217.24521,74.14016,Train
237.28964,110.38796,Train
201.36563,20.465435,Train
200.4732,37.933296,Train
185.61237,30.939169,Train
219.78311,81.2069,Train
201.48543,32.228554,Train
179.71931,36.318546,Train
283.9848,124.49663,Train
248.28185,89.904495,Train
230.11047,55.70874,Train
190.97069,75.08998,Train
253.36247,49.99067,Train
445.28583,133.6417,Train
199.74078,110.60115,Train
234.22731,95.96807,Train
405.24542,125.62416,Train
247.2951,110.433334,Train
362.37637,122.25769,Train
155.48921,22.29084,Train
365.13364,123.875854,Train
287.80963,111.84712,Train
245.22202,24.220278,Train
256.91183,97.29605,Train
223.17427,27.820023,Train
270.00928,94.399635,Train
274.9169,56.445942,Train
262.39713,14.342677,Train
228.94992,0.0,Train
195.57533,0.9335127,Train
249.77333,76.61742,Train
241.04393,39.974575,Train
235.88713,68.14471,Train
157.30292,2.5975795,Train
197.7913,0.4689981,Train
241.85228,19.191917,Train
289.48587,111.708496,Train
207.69203,2.8451228,Train
199.47081,3.6482759,Train
205.32217,0.113238096,Train
288.24615,101.30548,Train
213.7427,20.015629,Train
254.81186,92.70162,Train
288.9536,111.655014,Train
211.16797,0.0,Train
175.45493,0.0,Train
227.31447,113.673546,Train
128.7466,0.0,Train
173.75134,0.0,Train
477.82867,135.99545,Train
225.4786,75.12212,Train
190.20113,0.0,Train
165.49625,0.0,Train
221.36397,57.013905,Train
361.3043,125.2173,Train
256.3172,97.8445,Train
217.90271,82.62627,Train
267.06082,96.50502,Train
179.7915,0.0,Train
267.59482,65.17378,Train
187.4707,0.6656629,Train
331.4192,128.56587,Train
265.44028,34.821484,Train
163.30045,15.386342,Train
172.09247,28.717312,Train
166.94576,44.704727,Train
175.86029,47.48901,Train
181.33607,66.04292,Train
158.87312,34.854355,Train
157.47144,5.3062096,Train
156.131,44.2447,Train
179.3518,21.423067,Train
136.13388,10.584137,Train
145.47722,23.572575,Train
123.38181,1.6935313,Train
167.84766,39.302425,Train
110.874756,9.211182,Train
270.96313,102.2928,Train
130.11273,2.7236779,Train
139.82361,10.272136,Train
142.59575,2.3005657,Train
239.92912,104.50404,Train
109.82378,7.133746,Train
179.27968,58.090485,Train
136.79683,25.857325,Train
153.87524,19.849361,Train
125.51492,0.0,Train
181.21585,62.621235,Train
107.478035,13.443895,Train
124.80148,0.41556376,Train
271.6862,126.1015,Train
145.63214,64.76263,Train
138.63936,2.0194073,Train
145.70782,2.0637908,Train
163.33755,42.73616,Train
398.02853,137.0782,Train
244.28078,98.08594,Train
213.09427,48.64057,Train
206.46902,117.34985,Train
154.40504,21.108433,Train
203.90231,85.39015,Train
95.96084,0.0,Train
243.58063,119.97215,Train
170.76166,52.536938,Train
244.2919,68.17964,Train
255.66855,106.7578,Train
228.62625,79.36624,Train
264.66498,105.60073,Train
272.78473,123.49864,Train
207.48553,57.31286,Train
212.26736,40.265408,Train
206.63023,66.93034,Train
253.57413,121.42031,Train
209.59906,60.18772,Train
218.20503,100.38881,Train
