201501_Evap_tavg,201502_Evap_tavg,201503_Evap_tavg,201504_Evap_tavg,201505_Evap_tavg,201506_Evap_tavg,201507_Evap_tavg,201508_Evap_tavg,201509_Evap_tavg,201510_Evap_tavg,201511_Evap_tavg,201512_Evap_tavg,201601_Evap_tavg,201602_Evap_tavg,201603_Evap_tavg,201604_Evap_tavg,201605_Evap_tavg,201606_Evap_tavg,201607_Evap_tavg,201608_Evap_tavg,201609_Evap_tavg,201610_Evap_tavg,201611_Evap_tavg,201612_Evap_tavg,ADM3_PCODE
8.037276329361082e-06,4.454705155564067e-06,5.7269644270547685e-06,1.5288934815221105e-05,2.6068582095040712e-05,2.6706680111626523e-05,2.488196360197467e-05,3.254741716621513e-05,3.991762554401482e-05,4.214728991143431e-05,3.377883475627457e-05,1.3349316110608864e-05,7.947242798353046e-06,2.260916848523061e-06,2.1857772206017304e-06,4.964060681821521e-06,1.9868280209900585e-05,4.4159754388763326e-05,3.843559369522743e-05,3.268737633357149e-05,3.472200500515734e-05,4.582718098744368e-05,4.1417094098681504e-05,3.357147993757132e-05,TH630201
8.808666069975131e-06,5.157027980554157e-06,6.426014396618224e-06,1.6059654343134814e-05,2.6632792339905477e-05,2.835828187379284e-05,2.5957480640016213e-05,3.0194422814592985e-05,3.882126740754272e-05,3.931419217160336e-05,3.25729303227235e-05,1.6538405620814473e-05,9.531780431482837e-06,2.942224539894608e-06,3.115979839772888e-06,4.370292507655359e-06,2.07416187128452e-05,4.279897028111054e-05,3.7605107157688976e-05,3.276197349943773e-05,3.413823211099684e-05,4.402635458811278e-05,3.82096287061802e-05,3.0967651744765175e-05,TH630202
1.4253850762336204e-05,7.703938146291418e-06,8.918359175263264e-06,1.964576650219742e-05,3.244756138902652e-05,3.0938336891850125e-05,2.779100679757984e-05,3.706100612601366e-05,4.1740426085094375e-05,4.137623869276075e-05,3.488279595317518e-05,1.824957379634626e-05,1.113975043567735e-05,4.30617016973064e-06,3.849907326889238e-06,8.312542410492248e-06,2.242523532244356e-05,4.092140768970084e-05,3.867186598558987e-05,3.51382673677813e-05,3.45686031445014e-05,4.465337191206163e-05,4.004526475874302e-05,3.2354461121518345e-05,TH630203
5.280359840997257e-06,2.623681545810793e-06,4.915351734654453e-06,1.371887567108788e-05,2.396462250840882e-05,2.5310704016301267e-05,2.28264147921018e-05,3.3656848410060655e-05,4.215043094760632e-05,5.076783027670378e-05,4.091966473820678e-05,1.2315927564800731e-05,4.9530092767445005e-06,8.554504560355061e-07,1.2008104695906405e-06,4.472399293182154e-06,1.816620957002624e-05,4.861392369588416e-05,4.341111835253809e-05,3.5517921629155594e-05,3.788374810848317e-05,5.0062659938194616e-05,4.892608933478936e-05,3.904234064398051e-05,TH630204
1.0060673084032056e-05,6.6613071933020666e-06,7.032966014712379e-06,1.5063504121744969e-05,2.607972368974085e-05,2.5768136936901456e-05,2.31065055700042e-05,3.427760082369823e-05,4.042074798707064e-05,4.514490922742965e-05,3.605595923731588e-05,1.296446627518286e-05,8.142578799815623e-06,2.839307715813273e-06,2.416824743770417e-06,6.167434470334647e-06,1.892269317760656e-05,4.389801804740875e-05,3.790815795908208e-05,3.147318253084985e-05,3.475760360499591e-05,4.72680942497992e-05,4.54967814041311e-05,3.6850133621600365e-05,TH630205
1.5293974467604456e-05,1.2207665016494404e-05,1.0342821147049266e-05,1.8635504157398e-05,2.7185951095952597e-05,2.921789217120781e-05,2.821686744803737e-05,3.333054365357137e-05,3.918844980424788e-05,4.3363543278915485e-05,3.776134478703666e-05,2.155356897116716e-05,1.3679575750112588e-05,6.939019562540933e-06,5.292503274626929e-06,9.198431751309428e-06,1.88340546830961e-05,4.317279650376298e-05,4.023169789510425e-05,3.471048937354057e-05,3.359209075358158e-05,4.374043998695996e-05,4.072802397029645e-05,3.392216839777945e-05,TH630206
1.954977293322762e-05,1.5858561096179044e-05,1.264462989149995e-05,2.0143076948817384e-05,2.861369512464452e-05,3.0832780644268146e-05,2.953871442361413e-05,3.400802283476461e-05,3.754405894594885e-05,3.780162431164055e-05,3.418656110474847e-05,2.275300830686176e-05,1.5824040277083714e-05,8.408747022952238e-06,6.056581601435966e-06,1.0300986657567612e-05,1.8355965039455075e-05,3.942802260834597e-05,3.746662948224396e-05,3.315409876630359e-05,3.1456813689938296e-05,4.056831489498692e-05,3.7040726085036826e-05,3.199199370737212e-05,TH630207
1.3782961185782416e-05,6.6430763420033965e-06,7.179365205789679e-06,1.6298261407061117e-05,2.921340115166341e-05,2.691312949054557e-05,2.480558487531191e-05,3.522144634675184e-05,3.8780954317449e-05,3.996085502966909e-05,3.399725998959957e-05,1.703902666854644e-05,1.1229452638248096e-05,3.885216042495513e-06,3.1971392437122327e-06,6.896905425226222e-06,2.0910471602506597e-05,3.788728043220717e-05,3.3522833272407944e-05,2.977201728290918e-05,3.247592075901546e-05,4.389412250379651e-05,3.951173024485044e-05,3.281242979456897e-05,TH630301
1.2955147982018582e-05,5.5171063863563e-06,6.310403989997519e-06,1.6801546029039682e-05,2.9832019926694248e-05,2.7661259092993355e-05,2.550949567860494e-05,3.56089950136114e-05,3.994628935702256e-05,3.954119585469369e-05,3.2907097699418544e-05,1.6554080001692683e-05,1.0466379079605848e-05,3.275196436776832e-06,2.897174873286315e-06,6.650699504842792e-06,2.064939131323198e-05,3.913876452617397e-05,3.513686541964843e-05,3.164162185859189e-05,3.267728275745382e-05,4.3345369682335e-05,3.847304860338452e-05,3.162824199245369e-05,TH630302
1.340773743184167e-05,7.039290953539528e-06,7.661103406847985e-06,1.870369750929273e-05,3.0852338506306063e-05,2.7052797303659168e-05,2.4450431919362656e-05,3.658238417034999e-05,4.024311988806356e-05,4.133979553100967e-05,3.553330436674798e-05,1.7645125600673638e-05,1.0377092173171582e-05,4.179291932667062e-06,3.787579051026355e-06,7.25540696976818e-06,2.230331059561429e-05,3.663124892613656e-05,3.343247341109492e-05,3.194148480288353e-05,3.3756645072750275e-05,4.419066795473456e-05,3.988978634233295e-05,3.331786451196475e-05,TH630303
1.2000610230467252e-05,6.6297895498671065e-06,7.116819269434439e-06,1.5575127344850267e-05,2.7877273797907653e-05,2.6296186615616284e-05,2.3455890564624214e-05,3.4839752658788426e-05,3.958288839507434e-05,4.282616857460405e-05,3.513852465129587e-05,1.4980506626664144e-05,9.745743909939087e-06,3.3561063370996157e-06,2.7958936062523668e-06,6.544804955367989e-06,2.0159511361156227e-05,4.052748975670234e-05,3.5005103769826825e-05,3.003044711909209e-05,3.363498302582894e-05,4.582410779695878e-05,4.303997184165701e-05,3.5241939557494235e-05,TH630304
2.0890304440233854e-05,1.6392535865297754e-05,1.3060356610158038e-05,2.1766336151705163e-05,3.0956712563350514e-05,3.1401092165349144e-05,2.7268853031256302e-05,3.356626778502565e-05,3.58897756588227e-05,3.707028466034719e-05,3.660543594776171e-05,2.430075622609039e-05,1.7431220304274894e-05,1.212374430328309e-05,8.436786859833747e-06,1.0397093034279191e-05,1.8616634103820544e-05,3.572352631300132e-05,3.302939184742505e-05,3.274028209894583e-05,3.050891786385095e-05,3.874424620591948e-05,3.468036715245066e-05,2.984107415549397e-05,TH630305
1.5723809578153666e-05,6.861787324874558e-06,7.791455983665321e-06,1.9412270804487656e-05,3.3539067999126626e-05,3.0504847440184996e-05,2.9078124813213667e-05,3.734105441761937e-05,3.945554260665351e-05,3.623874962062544e-05,3.171676267849157e-05,2.0078821667563416e-05,1.2855860461090956e-05,4.679788085873903e-06,4.047483884240283e-06,8.289698827619747e-06,2.235056924297585e-05,3.650578771295862e-05,3.521695187696243e-05,3.2909079096100735e-05,3.1584500176357405e-05,4.01261929688218e-05,3.372161831580008e-05,2.900092092843619e-05,TH630306
3.081958521377271e-05,1.9288704833173565e-05,1.1899495343906284e-05,1.6094958014334694e-05,2.733333870883866e-05,4.026698243368855e-05,4.8105164849393184e-05,5.36152933226257e-05,5.0095870362311615e-05,5.411940808281152e-05,5.366024306675627e-05,4.087718127497432e-05,2.561086625108951e-05,1.2358768251474856e-05,6.108095948977885e-06,8.052770774743943e-06,1.6314071519578434e-05,4.938629159525907e-05,5.161167819351633e-05,5.19504369408096e-05,4.32673834495272e-05,4.8251606313860016e-05,4.7793991595007264e-05,4.358950707493389e-05,TH630401
2.893333597294131e-05,1.542097437104557e-05,8.165103122787677e-06,1.3020660179788589e-05,2.4800734808882293e-05,3.856060709476031e-05,4.740141510278325e-05,5.481631042413801e-05,5.091678062289463e-05,5.506640834300847e-05,5.4171652447250185e-05,4.069431567056503e-05,2.3451129075224924e-05,8.493907719353555e-06,3.1730847832203456e-06,5.331511244987873e-06,1.3844104251567013e-05,4.951860882823453e-05,5.349554328257602e-05,5.338667068375264e-05,4.374267279414853e-05,4.865420836441001e-05,4.840582550192463e-05,4.34817731901608e-05,TH630402
3.437622405768166e-05,3.073262994022353e-05,2.2203804476569603e-05,2.373101358577991e-05,3.1768802386477266e-05,4.303820410758665e-05,4.500961961822666e-05,4.891584591870082e-05,4.543188613580816e-05,5.017797155011915e-05,5.074974073566065e-05,4.077379989533416e-05,3.3142694057491223e-05,2.4937418689942354e-05,1.536060839792821e-05,1.5597063889957154e-05,2.0805090945463337e-05,4.602557718962989e-05,4.633125419226869e-05,4.621863016854791e-05,3.954747619607272e-05,4.621611683105897e-05,4.556028164740842e-05,4.209239059213092e-05,TH630403
3.197471997068399e-05,2.950812662070045e-05,2.2334123814225928e-05,2.617438469850414e-05,3.327339860348697e-05,4.02229135660738e-05,3.958470521531154e-05,4.279429839940285e-05,4.150325487730161e-05,4.5643109369538176e-05,4.670580620641522e-05,3.531912290299636e-05,2.8102019984520504e-05,2.1479662328121048e-05,1.4610795664528706e-05,1.4771446728074034e-05,2.0230622373639185e-05,4.288158260169519e-05,4.209830397926168e-05,4.037013401318839e-05,3.491019381701413e-05,4.380458528898444e-05,4.31547015932975e-05,3.944214382108302e-05,TH630404
2.711453823615288e-05,2.459152215894658e-05,1.8264109340013247e-05,2.4278164011002364e-05,2.9635624533364413e-05,3.642803757396176e-05,3.543715626651508e-05,4.0305060766127496e-05,4.056709340290448e-05,4.397239444032747e-05,4.201939508834662e-05,3.023430549458117e-05,2.2431209454807908e-05,1.4794192727614605e-05,9.909467626023126e-06,1.319801262569291e-05,1.8654033798099835e-05,4.143206688585737e-05,4.1540882059809096e-05,3.825952338741376e-05,3.4574083323446814e-05,4.267803490166438e-05,4.16278538649065e-05,3.680008863324735e-05,TH630405
3.0615514621813057e-05,2.681168112253628e-05,1.928529370504177e-05,2.3300578066074684e-05,2.9055065087787e-05,3.83816595636712e-05,3.977776205353395e-05,4.4961857040168616e-05,4.3237608470703726e-05,4.726445132599895e-05,4.667420698467314e-05,3.519902721647994e-05,2.6903436494210547e-05,1.8075330209190265e-05,1.088618560655679e-05,1.3403308851937035e-05,1.839702566850292e-05,4.376332519945326e-05,4.4218670256901016e-05,4.252133596707977e-05,3.7096680028322734e-05,4.458083637801023e-05,4.37368257383486e-05,3.9436617428924096e-05,TH630406
3.97922257733543e-05,3.5342772215291496e-05,2.6771862081093586e-05,1.7490648020920565e-05,2.4269200688019836e-05,3.468664473909613e-05,4.028054675729244e-05,4.865341838348418e-05,4.5933219035136046e-05,5.064503857090346e-05,5.4377879265650114e-05,4.510094836307742e-05,3.852501419835075e-05,3.351844739841036e-05,1.908336648718272e-05,1.505231637036202e-05,1.846395286149826e-05,4.42191700259352e-05,4.709177643241881e-05,4.588687402650402e-05,3.785634734875245e-05,4.79136642409838e-05,4.879456702922706e-05,4.51974582317156e-05,TH630501
3.768731937041965e-05,3.3250017355461024e-05,2.515979735406158e-05,2.3851097583810545e-05,3.447241538652512e-05,4.1088464305820046e-05,4.128126156945979e-05,4.818103460182204e-05,4.604880949241239e-05,5.158264605184886e-05,5.269820541747383e-05,4.293155641796017e-05,3.5887440471422835e-05,2.8792653945521057e-05,1.850085123870304e-05,1.4990209136416988e-05,1.8358661642186432e-05,4.751981772271025e-05,4.64766057714268e-05,4.5620896757088095e-05,3.873657667259076e-05,4.810257821875318e-05,4.734329376206784e-05,4.426034515542373e-05,TH630502
3.702813626957081e-05,3.345056891092802e-05,2.5471961459189967e-05,2.0503775151537447e-05,2.803849195095797e-05,3.4297343451903975e-05,3.4446988498761444e-05,4.199818579610208e-05,4.087684031822371e-05,4.8039943784259225e-05,5.030493461945213e-05,4.016979805307581e-05,3.368981932268971e-05,2.7696173121933544e-05,1.5519329350013358e-05,1.4896722860580954e-05,1.725402919994835e-05,4.09064741070032e-05,4.047804410675058e-05,3.9854449603854704e-05,3.419032045487528e-05,4.504349061878424e-05,4.59219985110525e-05,4.233179001066418e-05,TH630503
3.611654881122728e-05,3.234496582157924e-05,2.3473970673607936e-05,2.3692381609934756e-05,3.340276565754269e-05,4.219194556614642e-05,4.197643292456769e-05,4.818369334093403e-05,4.607808408875872e-05,5.123458768430327e-05,5.209195927669353e-05,4.24704084910498e-05,3.507934507285913e-05,2.7656041965005812e-05,1.776784219924091e-05,1.5247230500226614e-05,2.012672655938484e-05,4.654190493529544e-05,4.635165686284035e-05,4.6744017716608e-05,3.932237622308224e-05,4.729685526668013e-05,4.6661848269591416e-05,4.340199156993474e-05,TH630504
3.557028399877365e-05,3.126418642874939e-05,2.3601133403244045e-05,1.671303514258385e-05,2.3118511253045183e-05,3.098112388040911e-05,3.372722511496397e-05,4.272254033772689e-05,4.15814118974874e-05,4.699805595933871e-05,5.090688215234439e-05,4.06193508721129e-05,3.381023156584498e-05,2.893933578475251e-05,1.6632260895349344e-05,1.4387286700640184e-05,1.7346053349103526e-05,3.908997226701e-05,4.033327801967294e-05,3.991455926041897e-05,3.452917509093108e-05,4.592296433347053e-05,4.653284515928526e-05,4.278706004002423e-05,TH630505
3.751218314139044e-05,3.346326491932465e-05,2.563815338142032e-05,2.3940300204464343e-05,3.2081261853005425e-05,3.767766039001345e-05,3.713969123892017e-05,4.485464308025214e-05,4.330470048363645e-05,5.0024458867474726e-05,5.138005357890314e-05,4.152085895905721e-05,3.475021708750536e-05,2.8020203195839176e-05,1.7349022048141036e-05,1.4577732649486458e-05,1.8607949527107013e-05,4.389618566795951e-05,4.314469052712628e-05,4.239239003684606e-05,3.617123867947784e-05,4.670867951121377e-05,4.656725222787977e-05,4.3212494997603466e-05,TH630506
2.7090060266001187e-05,1.2231084910950524e-05,5.30854030543581e-06,9.933793018339724e-06,1.949319067865384e-05,3.220236730026548e-05,4.88278850928246e-05,5.7053391844536206e-05,5.15064838087247e-05,5.494367957364559e-05,5.324219932150595e-05,4.033913365103813e-05,2.184680719204957e-05,6.693447000743745e-06,1.874471357363396e-06,3.2865452602312604e-06,1.0857823617614896e-05,4.875973252650302e-05,5.4485735416186327e-05,5.419140552758673e-05,4.399089263638836e-05,4.8154640289124496e-05,4.872949679048999e-05,4.187734304162953e-05,TH630601
2.854776839521952e-05,1.3341934561605004e-05,8.17902584953373e-06,1.4338265400893015e-05,2.4937290823343945e-05,3.506050128949381e-05,4.9801133240659526e-05,5.539647539915172e-05,4.993328917782035e-05,5.506739831844575e-05,5.3184430697063325e-05,4.223267064880128e-05,2.3533526154345045e-05,8.034233845539981e-06,4.294386393222173e-06,6.092029920170552e-06,1.3505834737789162e-05,4.850985066243862e-05,5.30451767294166e-05,5.1438372469606296e-05,4.313919213535247e-05,4.735219417028864e-05,4.899742582335719e-05,4.215201381697111e-05,TH630602
3.048948379678316e-05,2.560436998040031e-05,1.962240785814396e-05,2.5137026653181147e-05,3.1022022993780886e-05,3.590175298169375e-05,4.154010162387117e-05,4.620964789681503e-05,4.4140682147842086e-05,5.006039973843829e-05,4.715016546628904e-05,3.786551369532397e-05,2.9228392617117544e-05,1.957943978858244e-05,1.3537911141956176e-05,1.5073579990090242e-05,2.087848398272864e-05,4.348366412679675e-05,4.613680812022323e-05,4.376911573493206e-05,3.819585873651061e-05,4.473056451594759e-05,4.4043083729897126e-05,3.860168613854111e-05,TH630603
2.9639904823852703e-05,1.0306333024345804e-05,4.056574653077405e-06,9.775412763701752e-06,2.10329544643173e-05,3.6472374631557614e-05,5.557054100790992e-05,5.901631811866537e-05,5.254925781628117e-05,5.66392409382388e-05,5.5317043006652966e-05,4.428999818628654e-05,2.340300488867797e-05,4.905497007712256e-06,6.924822173459688e-07,2.2219016955205007e-06,9.759300155565144e-06,5.309758125804365e-05,5.6260349083459005e-05,5.549896013690159e-05,4.514251122600399e-05,4.877036917605437e-05,5.110237179906108e-05,4.47132479166612e-05,TH630604
3.0336552052191137e-05,2.354453717994332e-05,1.625657449262168e-05,2.026735679563876e-05,2.7220848370469707e-05,3.548378773434244e-05,4.082943398860792e-05,4.807594998404603e-05,4.59532321805487e-05,5.083924062331672e-05,4.884929685281093e-05,3.769062863460276e-05,2.7039297055233188e-05,1.646811828239545e-05,9.741215407303626e-06,1.11588928176145e-05,1.7340704581651625e-05,4.458368931458904e-05,4.695388902214991e-05,4.599972011904187e-05,3.908341562283907e-05,4.613458158620166e-05,4.548299374489204e-05,4.035838939514726e-05,TH630605
3.0391339276790877e-05,1.853132130173728e-05,1.101047474826875e-05,1.4160622376853505e-05,2.2769729920864756e-05,3.407897058476033e-05,4.870238146735297e-05,5.6169087287906826e-05,5.102902653619852e-05,5.408726633004908e-05,5.267600114584923e-05,4.17247400362992e-05,2.660447701181878e-05,1.3616512383599314e-05,7.086240475791181e-06,7.252095467963689e-06,1.253081466918948e-05,4.8942053764948304e-05,5.268839176020008e-05,5.258973998802718e-05,4.3211126569812055e-05,4.78791485177969e-05,4.825953088189858e-05,4.232955242734502e-05,TH630606
2.9272157343217045e-05,1.92679425799819e-05,1.2539981764243944e-05,1.6098901279490876e-05,2.369393394629917e-05,3.2516464163026955e-05,4.581088199584722e-05,5.279011768995936e-05,4.8386303866581474e-05,5.314297414863508e-05,5.10475681288035e-05,3.975430813930703e-05,2.6236123417645333e-05,1.414898588306974e-05,7.76744786515323e-06,8.735343577692743e-06,1.5088912778684509e-05,4.55009869258425e-05,5.015332082482642e-05,4.936156837058663e-05,4.134229143080339e-05,4.6786182732346265e-05,4.677790505036177e-05,4.050410124153363e-05,TH630607
2.797048182090408e-05,1.2977859295637844e-05,8.578910334030794e-06,1.4957378866867772e-05,2.70656530642807e-05,3.9445641016743e-05,5.196143845660405e-05,5.643470573075615e-05,5.035020731690047e-05,5.506587380422251e-05,5.29068229919575e-05,4.2409429731545575e-05,2.3229841123472143e-05,7.861380090737404e-06,4.627235135465961e-06,6.323699259906892e-06,1.333600101765228e-05,4.921300268104202e-05,5.407454352050096e-05,5.186876029255028e-05,4.3029480725077005e-05,4.699386728449389e-05,4.95888028921379e-05,4.208804748335125e-05,TH630608
2.82387322243697e-05,2.4166517718745416e-05,1.9385949360161503e-05,2.6931778806736725e-05,3.3740694241147384e-05,3.646707612769133e-05,4.025226621270116e-05,4.360796292762284e-05,4.334222464882963e-05,4.96255902217384e-05,4.575624137527471e-05,3.62303017690775e-05,2.718500891842942e-05,1.8043374378289867e-05,1.2490898422553894e-05,1.5938086219591087e-05,2.178794570843751e-05,4.293691265390688e-05,4.547380353887674e-05,4.209592797681788e-05,3.823976081092136e-05,4.495021711783343e-05,4.40659426998236e-05,3.836749683664727e-05,TH630609
2.7989161185556373e-05,1.204164092945904e-05,6.945969419831486e-06,1.307315111425198e-05,2.326875664447329e-05,3.3620520628599145e-05,4.956715287919318e-05,5.566446532991554e-05,5.045563464687973e-05,5.561949465170053e-05,5.378891042359491e-05,4.200538370926479e-05,2.2084808342432653e-05,6.503345957621453e-06,2.9332270827970757e-06,4.941058868265461e-06,1.2385107256879392e-05,4.8067296859240415e-05,5.2843830070475485e-05,5.171382823415488e-05,4.346343806354424e-05,4.7961322767612175e-05,4.950590075418897e-05,4.253608612389702e-05,TH630610
3.131045298172996e-05,2.1714932848724203e-05,1.6889140624365248e-05,1.992491012977724e-05,3.442181435906418e-05,3.968352205574695e-05,4.717571944225653e-05,5.522439040703227e-05,5.019061987199246e-05,5.454325406026794e-05,5.186194238348251e-05,4.460374632929075e-05,3.227021552049487e-05,1.875983650618274e-05,1.1313274463386797e-05,1.2384507377302558e-05,2.0631940533877305e-05,4.827670186464339e-05,5.27667773612632e-05,5.0473412576021005e-05,4.2708895201512784e-05,4.637883858856014e-05,4.902995755095766e-05,4.191215377075756e-05,TH630701
2.828813898355433e-05,1.448670748688739e-05,1.0002261012416613e-05,1.6023181646674802e-05,2.968490644984696e-05,3.911011356078751e-05,4.968192174533984e-05,5.521769855880732e-05,4.993967811507336e-05,5.4588317789751416e-05,5.214497215269553e-05,4.2446043258537926e-05,2.5145111854460665e-05,9.36024841560304e-06,5.33521986049844e-06,7.421905681061213e-06,1.5118860123662711e-05,4.8084205486343e-05,5.3395120499011525e-05,5.095858017750148e-05,4.2528474748658886e-05,4.632910715485815e-05,4.889970900574808e-05,4.140695990043629e-05,TH630702
2.9915644294074812e-05,2.64182421594664e-05,2.4242563949973413e-05,2.8147525286876357e-05,3.831460344242834e-05,3.950309418515478e-05,4.416286418284888e-05,4.645325093528456e-05,4.413327633057776e-05,4.9218597521218345e-05,4.6688424596854845e-05,4.0031038748704607e-05,3.170847511163253e-05,2.2956331066266505e-05,1.744618281205341e-05,1.993549118498164e-05,2.707527081301568e-05,4.333390608061434e-05,4.654097510979315e-05,4.4141569341523616e-05,3.99633211455907e-05,4.3598270140224126e-05,4.304019624846963e-05,3.689787878223142e-05,TH630703
