201701_Evap_tavg,201702_Evap_tavg,201703_Evap_tavg,201704_Evap_tavg,201705_Evap_tavg,201706_Evap_tavg,201707_Evap_tavg,201708_Evap_tavg,201709_Evap_tavg,201710_Evap_tavg,201711_Evap_tavg,201712_Evap_tavg,201801_Evap_tavg,201802_Evap_tavg,201803_Evap_tavg,201804_Evap_tavg,201805_Evap_tavg,201806_Evap_tavg,201807_Evap_tavg,201808_Evap_tavg,201809_Evap_tavg,201810_Evap_tavg,201811_Evap_tavg,201812_Evap_tavg,ADM3_PCODE
1.7177612748862953e-05,1.488231711834201e-05,2.8541353786164217e-05,2.6945167393016752e-05,4.381344876182536e-05,4.576884075229432e-05,5.073255309619939e-05,4.898593046460231e-05,4.40726138852819e-05,5.240028847246463e-05,4.549785255816687e-05,2.544934151520116e-05,1.4807040821062895e-05,1.3024378301395365e-05,1.6860938974258096e-05,1.7334745483386113e-05,3.389371842680907e-05,4.225149891981986e-05,4.964187345542691e-05,5.936232094786885e-05,4.978374149932449e-05,5.785813891813957e-05,4.682386859671626e-05,2.140676945714528e-05,TH320401
1.715647639086553e-05,1.4458458363261003e-05,2.9242332347132263e-05,2.7855668019998747e-05,4.388437669067825e-05,4.658561862954323e-05,5.148577722147978e-05,4.980646877349701e-05,4.4222178000988153e-05,5.240324411755992e-05,4.452109250624689e-05,2.5224551123889907e-05,1.4189966476920676e-05,1.2464971526836198e-05,1.5988287615720367e-05,1.8815040162319653e-05,3.41051673372546e-05,4.216446216563106e-05,4.907051124837495e-05,5.935483053936923e-05,4.974917510429753e-05,5.758470496342877e-05,4.697406760360942e-05,2.0664285311197865e-05,TH320402
1.7197046458154498e-05,1.4940969593269367e-05,3.0120582775882103e-05,2.717970741440453e-05,4.454308259468599e-05,4.62840309528073e-05,5.1032498440681946e-05,4.92732295940343e-05,4.405218350203948e-05,5.249687212127236e-05,4.525124466663686e-05,2.546876137660728e-05,1.4442109865643657e-05,1.2589744912217624e-05,1.702713218985364e-05,1.7544588767366197e-05,3.460222797064137e-05,4.270223951250779e-05,4.933712850506155e-05,5.961026848317542e-05,4.979146359991717e-05,5.763309608593086e-05,4.667366143733366e-05,2.089253943738448e-05,TH320403
1.6941440972438123e-05,1.468203458510939e-05,2.698574805006147e-05,2.639506261012015e-05,4.272507820380255e-05,4.533941317959334e-05,5.039374879672735e-05,4.863284269148015e-05,4.390003034857584e-05,5.183450705256568e-05,4.5628625984000506e-05,2.539332893817221e-05,1.5087709005630036e-05,1.3188112695922266e-05,1.724682282533037e-05,1.763813827582225e-05,3.343622660037715e-05,4.062101078088708e-05,4.928995019999197e-05,5.883897109673452e-05,4.964032075606826e-05,5.7929930874114215e-05,4.704060315364154e-05,2.220105661714071e-05,TH320404
1.7211174053954892e-05,1.500227335782256e-05,2.853362275345717e-05,2.6918512958218344e-05,4.424353392096236e-05,4.605192589224316e-05,5.0817016017390415e-05,4.889306364930235e-05,4.432838977663778e-05,5.276671799947508e-05,4.562109097605571e-05,2.5468598323641345e-05,1.4907151125953533e-05,1.3232517630967776e-05,1.6818490621517412e-05,1.6994914403767325e-05,3.377268149051815e-05,4.36851114500314e-05,5.031764158047736e-05,5.967176548438147e-05,5.0038743211189285e-05,5.805930413771421e-05,4.654777148971334e-05,2.1112260583322492e-05,TH320405
1.7179928791215276e-05,1.493947382684778e-05,2.8267237485275977e-05,2.6719910883863738e-05,4.42935222984726e-05,4.625091442898659e-05,5.077880736150887e-05,4.879275452623797e-05,4.4373201242147455e-05,5.267747411308261e-05,4.540370705373324e-05,2.521259446535944e-05,1.4829058291069725e-05,1.2934048715102754e-05,1.681614165819125e-05,1.691837211396651e-05,3.394379328440247e-05,4.376872134034145e-05,5.0436674905756806e-05,5.95116857204323e-05,5.0033218173211614e-05,5.812530723025837e-05,4.637345091209588e-05,2.111959408328068e-05,TH320406
1.7206825976484784e-05,1.498385676230315e-05,2.9012260282901185e-05,2.6997053942772266e-05,4.433420470479953e-05,4.612220520086813e-05,5.0882082673665296e-05,4.900759845308507e-05,4.424529525480386e-05,5.2685584933959655e-05,4.5509729567523366e-05,2.5468684342815083e-05,1.476697384211076e-05,1.3038824367415855e-05,1.6881535005370084e-05,1.7160381872582806e-05,3.402277155426025e-05,4.3389812557613656e-05,5.0022405147841806e-05,5.965348230076541e-05,4.996439744200689e-05,5.793091531592383e-05,4.65854763782389e-05,2.1045771597270427e-05,TH320407
1.7169496513804925e-05,1.489818272148627e-05,3.0020882513941137e-05,2.7231805054547674e-05,4.446335811397497e-05,4.636974969681059e-05,5.109326687281097e-05,4.933198954226208e-05,4.411450463386286e-05,5.252683339949613e-05,4.515608159966212e-05,2.5418829682670043e-05,1.4413371145197524e-05,1.2586574376742272e-05,1.6954292654197795e-05,1.768114052814645e-05,3.4573631100239616e-05,4.275500466135855e-05,4.939026913461557e-05,5.958630784247321e-05,4.981301177539944e-05,5.762835952679999e-05,4.664841341070927e-05,2.0847747722536823e-05,TH320408
1.7196738554048352e-05,1.4941130757506473e-05,3.0122686439426616e-05,2.717926690820605e-05,4.454455847735517e-05,4.62852513010148e-05,5.103303556097672e-05,4.9273316108156e-05,4.4052518205717206e-05,5.24973584106192e-05,4.52513741038274e-05,2.54688839049777e-05,1.4441766325035132e-05,1.2589461221068632e-05,1.7027796275215223e-05,1.7544261936564e-05,3.460297375568189e-05,4.270472709322348e-05,4.933746458846144e-05,5.961106580798514e-05,4.979191726306453e-05,5.76330567128025e-05,4.667295070248656e-05,2.089151894324459e-05,TH320409
2.117193214401206e-05,1.580277626635386e-05,2.678188672627437e-05,2.6933619844266068e-05,4.150059219901024e-05,4.583323555752426e-05,5.3583646067972726e-05,5.073199033160005e-05,4.419531010228908e-05,5.195640587720661e-05,4.871709383460711e-05,3.391918449788661e-05,1.9007147579171627e-05,1.45755080440091e-05,1.7661620643099698e-05,2.329320514758437e-05,3.6518098373822406e-05,4.2661720127356486e-05,5.499291702886111e-05,6.045208353549822e-05,4.9707077114033424e-05,5.74644227071092e-05,5.025893456693357e-05,2.83841691882555e-05,TH320501
1.975510559586223e-05,1.5385805343490855e-05,2.52878133431662e-05,2.691479734284188e-05,4.2114010858569405e-05,4.615263104860844e-05,5.33963129986435e-05,5.006234744870561e-05,4.3883467661846646e-05,5.15533886708381e-05,4.8615172792155714e-05,3.0516927893000243e-05,1.7315514795554817e-05,1.3976344864455587e-05,1.7185180725076474e-05,2.2495654150997097e-05,3.552596572507434e-05,4.174926953222029e-05,5.319032765330969e-05,5.930956832533972e-05,4.945204613737017e-05,5.761337949148722e-05,4.96603438048984e-05,2.6327969490364417e-05,TH320502
1.9312594701987265e-05,1.4901383944151608e-05,2.716002321718979e-05,2.61421599177511e-05,4.1487891040999154e-05,4.5535131861225854e-05,5.300990566064904e-05,5.057112349812862e-05,4.399704500562101e-05,5.198530268315047e-05,4.83776884763197e-05,3.260124334132028e-05,1.7880857342760213e-05,1.4115590736832618e-05,1.6897552597582616e-05,2.306964499898184e-05,3.671650461351668e-05,4.258544676049334e-05,5.414654472174745e-05,5.979039534871836e-05,4.950238518149558e-05,5.730447124234292e-05,5.047174903991224e-05,2.7062913630535483e-05,TH320503
2.0642543816411417e-05,1.5261775331717023e-05,2.722332725931769e-05,2.645880724547468e-05,4.0848361477692186e-05,4.562070067778528e-05,5.3413173926468576e-05,5.1195123929635495e-05,4.447602680262856e-05,5.193169805199115e-05,4.821593712865096e-05,3.417757204192741e-05,1.894904233058623e-05,1.4520890922535471e-05,1.7131687884522e-05,2.3796129705510425e-05,3.747742614455e-05,4.368056964637314e-05,5.494996564884956e-05,6.060726777298488e-05,4.9785373668106736e-05,5.722404867710422e-05,5.072137349372244e-05,2.8748862014492383e-05,TH320504
1.817933065428777e-05,1.435702073585256e-05,2.7848512694558427e-05,2.5335866342925262e-05,4.15577433159514e-05,4.5720671959284286e-05,5.2809371933002336e-05,5.092110066198075e-05,4.409612797956345e-05,5.188308202352006e-05,4.7362132075546936e-05,3.089327533644432e-05,1.7195555985816564e-05,1.3543014328679794e-05,1.668926583323782e-05,2.327772288485345e-05,3.736014984969718e-05,4.30752783458181e-05,5.405926258585559e-05,5.993647354690864e-05,4.949545018656435e-05,5.70903193576434e-05,4.917241569307652e-05,2.614244230732025e-05,TH320505
2.231327171937945e-05,1.6269176459439145e-05,2.588226401853765e-05,2.661929559434189e-05,4.160769103366546e-05,4.60709540873425e-05,5.3839415084472765e-05,5.075832566075058e-05,4.43497672409174e-05,5.180319557952074e-05,4.85217512115855e-05,3.4165390971384685e-05,1.966267728933537e-05,1.4337090106263976e-05,1.7890410692849903e-05,2.3712612736991133e-05,3.606335752272059e-05,4.213409229231149e-05,5.435192437771001e-05,6.0182729697600494e-05,4.970991692036971e-05,5.771197091572888e-05,5.009575742448228e-05,2.9186450761877773e-05,TH320506
2.214438643684989e-05,1.6305163101503437e-05,2.5662999679432597e-05,2.6620369579299363e-05,4.1469315931595344e-05,4.5676009034575335e-05,5.325305427674023e-05,5.0526226406087634e-05,4.431964942572704e-05,5.1611870359344056e-05,4.8803939083908536e-05,3.30893437774091e-05,1.9210744917731453e-05,1.458091892452165e-05,1.815481663479116e-05,2.34949030006642e-05,3.5516757859386924e-05,4.109100026748977e-05,5.315651029896659e-05,5.958746771383712e-05,4.968153826970133e-05,5.79543244111394e-05,5.030365489457249e-05,2.8645514567936764e-05,TH320508
2.328834714759116e-05,1.649698890731992e-05,2.5128452258876363e-05,2.5627943853737315e-05,4.115815345470002e-05,4.596341692670969e-05,5.362773643704481e-05,5.065507849165327e-05,4.447675541892401e-05,5.170486619056213e-05,4.841290497420306e-05,3.446821624222769e-05,2.0143631769101335e-05,1.4157584810776352e-05,1.777165708503376e-05,2.3398116765343463e-05,3.514810563709424e-05,4.074986150341604e-05,5.222480798199164e-05,5.914817994432883e-05,4.980422949859124e-05,5.823150307669737e-05,5.123792724739917e-05,3.0098214024738147e-05,TH320510
1.9611980917540983e-05,1.5211991582167518e-05,2.581889945446492e-05,2.662144415282757e-05,4.202537827595025e-05,4.6077321410929074e-05,5.349348832163393e-05,5.027104596490567e-05,4.388786021527094e-05,5.181131895214076e-05,4.842510746601637e-05,3.148119458921693e-05,1.763879995056632e-05,1.39730336412031e-05,1.7073132022314245e-05,2.267074028729789e-05,3.614175051276833e-05,4.24115972701572e-05,5.412670807102557e-05,5.987639002994767e-05,4.951733529235561e-05,5.7465774163564695e-05,4.971423611962096e-05,2.659922497627365e-05,TH320512
2.0585066522471607e-05,1.5253553101501892e-05,2.7262092771707103e-05,2.654520358191803e-05,4.080731741851196e-05,4.540718873613514e-05,5.323819277691655e-05,5.0882161303889006e-05,4.437798997969367e-05,5.2014223911101e-05,4.853125938097946e-05,3.39337857440114e-05,1.873622568382416e-05,1.4723877939104568e-05,1.717343184282072e-05,2.3333959688898176e-05,3.702014510054141e-05,4.300628279452212e-05,5.469991083373316e-05,6.031069642631337e-05,4.981242454960011e-05,5.741423956351355e-05,5.137101106811315e-05,2.851440876838751e-05,TH320513
2.0176222532395226e-05,1.48710223809384e-05,2.769789532937885e-05,2.6349773312050583e-05,4.10619292078223e-05,4.6176066694817895e-05,5.361956732756742e-05,5.177960137841095e-05,4.4620323690211295e-05,5.191774659121589e-05,4.784449500346826e-05,3.382039440610913e-05,1.8883173992374035e-05,1.4166886210064135e-05,1.692734639528264e-05,2.464711317928731e-05,3.826356579293958e-05,4.479337700099424e-05,5.534670511990831e-05,6.110038854987123e-05,4.9809675893493406e-05,5.701210991665853e-05,5.018843471709269e-05,2.886357157896415e-05,TH320514
2.346018745621936e-05,1.6446323865094287e-05,2.51076249294058e-05,2.583637356952272e-05,4.132097621191014e-05,4.619195197658027e-05,5.404481659242389e-05,5.091157568583185e-05,4.463523842970128e-05,5.1735315885445255e-05,4.805872014541344e-05,3.477962070887153e-05,2.0397456337659465e-05,1.406135167886595e-05,1.775937619355346e-05,2.43253485234528e-05,3.5909958250385106e-05,4.174466276836279e-05,5.345165118206849e-05,5.986632817615265e-05,4.9800325657780505e-05,5.794883011424439e-05,5.0726972037267065e-05,3.041594232121637e-05,TH320516
1.913381339684936e-05,1.48271667343283e-05,2.7254797439901872e-05,2.602266313397072e-05,4.151160082912432e-05,4.554679103463014e-05,5.296639316153955e-05,5.058493366414098e-05,4.399828235847065e-05,5.197699906810428e-05,4.825342272984408e-05,3.231759052670206e-05,1.7750819906234514e-05,1.4020393259297717e-05,1.6867886768742044e-05,2.3066776017166537e-05,3.677081532517076e-05,4.259160720404994e-05,5.407780347178776e-05,5.974411078009155e-05,4.948899211821836e-05,5.728622434966323e-05,5.029912772507568e-05,2.687656869206496e-05,TH320517
1.850852001399117e-05,1.467575681272717e-05,2.709973976885752e-05,2.5885857973194227e-05,4.1909895695703663e-05,4.56121023066805e-05,5.286373154670133e-05,5.037692554053242e-05,4.3759190237236336e-05,5.196759608259463e-05,4.827972785791508e-05,3.176423870819284e-05,1.7341337931597658e-05,1.3734642254296034e-05,1.67203396469328e-05,2.2903924631591047e-05,3.652976611422863e-05,4.232382572928679e-05,5.379657072632824e-05,5.946240507267029e-05,4.930845620462639e-05,5.723511219606672e-05,4.991570860897126e-05,2.615210550251155e-05,TH320518
2.52586562050949e-05,1.749287438829798e-05,2.6451803257316014e-05,2.875150131822033e-05,4.361295693104765e-05,4.725640663198533e-05,5.524918737920901e-05,5.061343648371326e-05,4.443843887385084e-05,5.0683980092853374e-05,4.8002599147940224e-05,3.8477493543022814e-05,2.2427927133536675e-05,1.579644401284223e-05,1.976002859802875e-05,2.680098873214993e-05,3.818452357219049e-05,4.371923048335701e-05,5.426295657560243e-05,5.954157729726457e-05,4.916925074149037e-05,5.617575306760475e-05,5.17045477477641e-05,3.3899363956571704e-05,TH320601
2.6344641810283065e-05,1.7213187675224617e-05,2.479896465956699e-05,2.581489934527781e-05,4.233201252645813e-05,4.766247366205789e-05,5.513637006515637e-05,5.0933973398059607e-05,4.485134923015721e-05,5.206610876484774e-05,4.9492111429572105e-05,3.8340680475812405e-05,2.200557901232969e-05,1.4044887393538374e-05,1.755598532326985e-05,2.363968269492034e-05,3.564089274732396e-05,4.206830271868967e-05,5.326221071300097e-05,5.971762584522367e-05,5.020212847739458e-05,5.848894215887413e-05,5.301437704474665e-05,3.291823304607533e-05,TH320604
2.8515171123340413e-05,1.924314187098117e-05,2.8063797561164277e-05,3.0264933427445628e-05,4.550231136361812e-05,4.776482692587118e-05,5.517500945044247e-05,5.005081719237398e-05,4.4324363448642016e-05,5.056617864829541e-05,4.9048129759716144e-05,4.1643088196328646e-05,2.507118896190065e-05,1.7764083307018498e-05,2.151173794688058e-05,2.7491903771021662e-05,3.797732017318936e-05,4.409453421515303e-05,5.349856111002846e-05,5.858023964314579e-05,4.89459793992055e-05,5.61486928033045e-05,5.362128602717207e-05,3.6563315051060986e-05,TH320605
2.503321837938995e-05,1.7584138380514404e-05,2.629345361264334e-05,2.9925382782475383e-05,4.332889751933412e-05,4.735925977969461e-05,5.537902173231321e-05,5.09358657961074e-05,4.454310942539303e-05,5.056166933334411e-05,4.824611050169895e-05,3.844051804147477e-05,2.2351418947303407e-05,1.5892849213241607e-05,1.9705438258272956e-05,2.7093444002489e-05,3.873535231272085e-05,4.456399288806658e-05,5.477008576390271e-05,5.96871153126525e-05,4.913432083625778e-05,5.587785957037346e-05,5.117816597238108e-05,3.405397615017763e-05,TH320607
2.7506908165522663e-05,1.6608633170853517e-05,2.4204665100821468e-05,2.781188375707871e-05,4.3823431630734833e-05,4.949097725165426e-05,5.6940757282601766e-05,5.146749897904864e-05,4.5200236269615344e-05,5.254415844134692e-05,5.015395897511784e-05,4.1635235847934685e-05,2.3173406736829743e-05,1.3563393708446314e-05,1.746865005763426e-05,2.4204060838776543e-05,3.772634479318449e-05,4.569687981132808e-05,5.62203292600464e-05,6.204230175888759e-05,5.031775022597144e-05,5.817472504533688e-05,5.391234325210675e-05,3.4522985850825765e-05,TH320610
1.8118516111142994e-05,1.5617387968751146e-05,2.6293712692907525e-05,2.764471907781016e-05,4.378544911656392e-05,4.670666574515523e-05,5.03508029750208e-05,4.881848941720156e-05,4.477154801137622e-05,5.378172591281656e-05,4.455444357929328e-05,2.574627108571681e-05,1.505674248806095e-05,1.2750791202855889e-05,1.6569363100465998e-05,1.8044635243410583e-05,3.255121872115721e-05,4.329769313678511e-05,5.066108695549144e-05,5.880107417010486e-05,5.045683439713304e-05,5.892587960606233e-05,4.486193457476119e-05,2.108782072443974e-05,TH320701
1.7910942005610732e-05,1.5185004759121982e-05,2.521077973894081e-05,2.6599583106126014e-05,4.263812346902904e-05,4.589622917500527e-05,5.004966234490711e-05,4.882999507794372e-05,4.4633796010275806e-05,5.4189048920140656e-05,4.379339398915353e-05,2.542284691170909e-05,1.5237140166260771e-05,1.2053519449198852e-05,1.6194350667109924e-05,1.7757445249865002e-05,3.240606745530012e-05,4.306188886078586e-05,5.0606845548460414e-05,5.839428309864407e-05,5.063068356678376e-05,5.916197526842066e-05,4.403822406531777e-05,2.1202476140618264e-05,TH320702
1.776341423336604e-05,1.5488301688616232e-05,2.6444493926821586e-05,2.750369069211269e-05,4.394696755001412e-05,4.704558728269724e-05,5.083105389184863e-05,4.932758328391936e-05,4.50631023611112e-05,5.40738221543605e-05,4.3818588539184353e-05,2.541684167445046e-05,1.507700108514154e-05,1.2899888083232966e-05,1.686827723564931e-05,1.8979882957781548e-05,3.2986632211648984e-05,4.374995893750996e-05,5.11262188436462e-05,5.8943467761218886e-05,5.063394203602583e-05,5.89668539803077e-05,4.4196385004216166e-05,2.0870993786195204e-05,TH320703
1.828161956553471e-05,1.5383159728594885e-05,2.4443824486165203e-05,2.617399621010375e-05,4.207039666666989e-05,4.561819035652991e-05,4.98684312585488e-05,4.902487619829408e-05,4.465147062823479e-05,5.458366425513813e-05,4.332803241852728e-05,2.5432191977300982e-05,1.561012142941357e-05,1.2298385596676976e-05,1.601301644205543e-05,1.8064770859548182e-05,3.2310209942107055e-05,4.364257267169464e-05,5.084081032433439e-05,5.815503954106779e-05,5.061367575046836e-05,5.9344594543133495e-05,4.377315910623948e-05,2.135151356435411e-05,TH320704
1.7675044690198068e-05,1.4984475905633e-05,2.4959042568132588e-05,2.6611435406783365e-05,4.24843659770543e-05,4.590863433169319e-05,5.025802546136162e-05,4.915720451895016e-05,4.491947720429148e-05,5.46937827456723e-05,4.354668873236961e-05,2.5795878250383296e-05,1.5246216850551345e-05,1.214925606839833e-05,1.6391178018771117e-05,1.8313398034105583e-05,3.261039344510356e-05,4.343022008716417e-05,5.097830198863789e-05,5.834075475039161e-05,5.076264296589983e-05,5.918440651678546e-05,4.371118168209745e-05,2.122091736858667e-05,TH320705
1.81751571285e-05,1.5531480168239904e-05,2.692072513529328e-05,2.7204246983540115e-05,4.3825408307638346e-05,4.686105979017231e-05,5.022909606351296e-05,4.842378933107279e-05,4.451595332590572e-05,5.302939772089771e-05,4.476391328461211e-05,2.5565480717108345e-05,1.4668560033303612e-05,1.208850019968421e-05,1.602651674397569e-05,1.6158874772673362e-05,3.270230383061348e-05,4.365714394219915e-05,5.0582665929957314e-05,5.877778635364374e-05,5.0252302785496375e-05,5.870719688123056e-05,4.5565576691378965e-05,2.1198847760823424e-05,TH320706
1.801365974917136e-05,1.5437960508976187e-05,2.564563983308503e-05,2.728872977467923e-05,4.324043736325026e-05,4.6293515649427866e-05,5.026666712801558e-05,4.891928772425436e-05,4.4791842610599226e-05,5.415468036492294e-05,4.413732360698955e-05,2.562275875309215e-05,1.5186996747641618e-05,1.2571576179342182e-05,1.652737894495329e-05,1.8338813544256155e-05,3.248927067662003e-05,4.308828528452742e-05,5.063816577046232e-05,5.864659036355809e-05,5.058577451950869e-05,5.906929766441522e-05,4.432197965645764e-05,2.1098104741399155e-05,TH320709
1.787364005172732e-05,1.5327976753224323e-05,2.6069953892524824e-05,2.6550991747767675e-05,4.342307472495003e-05,4.652897116652245e-05,4.987720630061066e-05,4.863953207928009e-05,4.427143878352169e-05,5.337894116002218e-05,4.436590881300607e-05,2.5672557260507064e-05,1.550217175467797e-05,1.219421064075584e-05,1.6044379653456714e-05,1.706250830267197e-05,3.20909356829822e-05,4.381752262246381e-05,5.099445771055308e-05,5.827591834133162e-05,5.04274672676658e-05,5.913933954906535e-05,4.472717349314941e-05,2.1371617302230744e-05,TH320711
1.7477063551197198e-05,1.530641897065269e-05,2.685435631187429e-05,2.708359018536094e-05,4.411075315860461e-05,4.740930211934855e-05,5.1174515662600377e-05,4.936476343603392e-05,4.509865493224734e-05,5.3538147552523295e-05,4.328617242912528e-05,2.4993994336558145e-05,1.4647782854193287e-05,1.2348356747615296e-05,1.6585518688169348e-05,1.7911691806568478e-05,3.3520483275506965e-05,4.449376928140484e-05,5.149399368252401e-05,5.9153868221916346e-05,5.057748848274831e-05,5.8764212260913024e-05,4.434117255013226e-05,2.0734551994416665e-05,TH320713
1.7480878354770562e-05,1.516231705893952e-05,2.6298759718923487e-05,2.7111512993109385e-05,4.39639682502462e-05,4.705002851576125e-05,5.055105373417939e-05,4.963588636800298e-05,4.5162576560404426e-05,5.4743672065732006e-05,4.431792323645956e-05,2.6217917482221493e-05,1.5207688034672876e-05,1.2747851690497836e-05,1.7125633661431184e-05,1.8951776827145445e-05,3.288042195068842e-05,4.386435904837177e-05,5.162945286786797e-05,5.836700544135264e-05,5.0738974624845206e-05,5.9247054952360056e-05,4.388145907929291e-05,2.095110787392513e-05,TH320714
1.8055059695934715e-05,1.533610210870587e-05,2.518583296111523e-05,2.638198854082429e-05,4.264591253353192e-05,4.5976465294352576e-05,4.990180911863827e-05,4.881670471856641e-05,4.452887674599846e-05,5.408873051019308e-05,4.372173860420504e-05,2.5424993387975305e-05,1.5428609182447483e-05,1.2171343506208974e-05,1.607572878292516e-05,1.769545551243926e-05,3.229494096154835e-05,4.347534560765044e-05,5.078277967896504e-05,5.82667938744157e-05,5.056135777552823e-05,5.9229032985714256e-05,4.410331227005681e-05,2.130922571836345e-05,TH320715
1.7435917178334097e-05,1.504941862143562e-05,2.595459948052458e-05,2.6955722774001902e-05,4.360123725090632e-05,4.682319134829949e-05,5.0527599258780015e-05,4.961303010226011e-05,4.516300822727319e-05,5.483234233364852e-05,4.408564125749007e-05,2.6261582857547123e-05,1.5243802428505364e-05,1.2622316410532666e-05,1.6986927237347877e-05,1.889051594276349e-05,3.285667885452348e-05,4.3961495322827664e-05,5.16391096521176e-05,5.831828586111271e-05,5.077324119057798e-05,5.924094566525849e-05,4.378021139462871e-05,2.104320847666264e-05,TH320716
1.7259597367779952e-05,1.5007996626830973e-05,2.688871903310634e-05,2.6608212568950225e-05,4.43069364011591e-05,4.707958577688143e-05,5.0893470777799145e-05,4.873800354327744e-05,4.475989922449773e-05,5.264429543612589e-05,4.400144101004932e-05,2.475119383353017e-05,1.4323683548037478e-05,1.18273669486379e-05,1.6403264539821545e-05,1.6253209807548784e-05,3.402435342434015e-05,4.457161256312388e-05,5.125064996480267e-05,5.9253728651180974e-05,5.0217738413774486e-05,5.8440511733084526e-05,4.541173516212684e-05,2.084711021298495e-05,TH320801
1.739437715812413e-05,1.521186199597836e-05,2.621911037769107e-05,2.7001539889657423e-05,4.405248676108564e-05,4.7216221424184174e-05,5.1073369972103135e-05,4.894586857505717e-05,4.495923807543934e-05,5.278873075583253e-05,4.332368608078163e-05,2.502790713230962e-05,1.4080665648878344e-05,1.1625037420342949e-05,1.6038501056305324e-05,1.588303337909736e-05,3.359722123227941e-05,4.481935262484821e-05,5.158659136939121e-05,5.9384251198421655e-05,5.036935878103776e-05,5.8532595291474014e-05,4.5052711482802e-05,2.0663899535784143e-05,TH320802
1.7114101865445264e-05,1.4784392988076434e-05,2.7616430088528432e-05,2.618366852402687e-05,4.458754483493976e-05,4.69290534965694e-05,5.070632323622704e-05,4.8512956709600985e-05,4.45494479208719e-05,5.249492824077606e-05,4.4746244384441525e-05,2.4456530809402462e-05,1.45833864735323e-05,1.2049115866830109e-05,1.6791314919828437e-05,1.6656269508530386e-05,3.449272844591178e-05,4.431762499734759e-05,5.089271508040838e-05,5.911327389185317e-05,5.005871571484022e-05,5.833770410390571e-05,4.580115273711272e-05,2.103951374010649e-05,TH320803
1.7309196631011945e-05,1.4979629554901534e-05,2.747299509053001e-05,2.6332458451515287e-05,4.43465007542486e-05,4.6956057862256086e-05,5.043682270004768e-05,4.8477195000157504e-05,4.4414541914579954e-05,5.2445788755762e-05,4.458045136532677e-05,2.455835994009771e-05,1.469252652899862e-05,1.2019338223778128e-05,1.6812265308235102e-05,1.6544315555071174e-05,3.404122302414776e-05,4.386244780744149e-05,5.0678880382882256e-05,5.901623619684358e-05,4.997949498369727e-05,5.846982494399407e-05,4.577127891107725e-05,2.1212662343736745e-05,TH320804
1.7707799805560826e-05,1.5360565317937894e-05,2.7191495240398666e-05,2.6640022966181283e-05,4.38847445022068e-05,4.700507725271139e-05,4.992940733412817e-05,4.840828617471509e-05,4.4170580885941445e-05,5.238254858690975e-05,4.4282101976957126e-05,2.4785219491845862e-05,1.4890923510965767e-05,1.1965987654207194e-05,1.6807153410866957e-05,1.630804937395091e-05,3.3153964544072806e-05,4.302965513310778e-05,5.028765745438032e-05,5.882658486485875e-05,4.984413485142979e-05,5.872224381975441e-05,4.5701506638906767e-05,2.1525606657404374e-05,TH320805
1.769560288343567e-05,1.536254508431536e-05,2.719374185535624e-05,2.662270705616892e-05,4.387523969975781e-05,4.701387460097627e-05,4.990441285405328e-05,4.840720370567877e-05,4.414964053684164e-05,5.23510986087214e-05,4.4248110555361416e-05,2.4755024276705645e-05,1.4904690677894551e-05,1.1957698921760618e-05,1.6842133856541407e-05,1.630755324569899e-05,3.3152231060041215e-05,4.298171025854191e-05,5.0266447583446166e-05,5.8825287623975215e-05,4.982245596785073e-05,5.8729406770236987e-05,4.57042511178696e-05,2.1547414471890337e-05,TH320806
1.7114121406464274e-05,1.478443684826445e-05,2.7616614723072485e-05,2.618381645114433e-05,4.458747558416992e-05,4.692887692728199e-05,5.070634551912572e-05,4.8513033226645015e-05,4.454940342098516e-05,5.249498295313926e-05,4.474642049455204e-05,2.445673454263235e-05,1.4583451648649025e-05,1.2049354090328287e-05,1.679132039040566e-05,1.6656337679099365e-05,3.44925834975859e-05,4.43174976698461e-05,5.0892599315817785e-05,5.9113386318439926e-05,5.005871169429553e-05,5.833764806088146e-05,4.580130303444739e-05,2.1039528384336383e-05,TH320807
1.8525602868631603e-05,1.5631440560379715e-05,2.594981579330646e-05,2.612821007267031e-05,4.266184944279832e-05,4.604837936011449e-05,5.086664567062517e-05,4.873943336815138e-05,4.368646734795619e-05,5.163776612611911e-05,4.776941354314429e-05,2.7560754105672144e-05,1.6264035933675613e-05,1.3701092445522047e-05,1.877014958768034e-05,2.1936607891509887e-05,3.3155625454266446e-05,4.109798014701026e-05,4.822915308913708e-05,5.792428745873628e-05,4.9816076150122577e-05,5.8644849818196726e-05,4.9309195928718526e-05,2.450123859663221e-05,TH320901
1.7333865493959363e-05,1.5740055556648154e-05,2.6598847265214485e-05,2.7124589161098048e-05,4.338641495768305e-05,4.6217482931171407e-05,5.018998873747253e-05,4.832474078912933e-05,4.4037120826310856e-05,5.204668188988726e-05,4.5300379777826507e-05,2.541759846584025e-05,1.5385272146337098e-05,1.2350448308164827e-05,1.889677487451705e-05,1.9199189456539192e-05,3.309646002133582e-05,4.020026896791121e-05,4.867428530347613e-05,5.879130519349625e-05,5.003540754964137e-05,5.893820449328749e-05,4.7196751505809846e-05,2.2680736355594995e-05,TH320902
