202101_Evap_tavg,202102_Evap_tavg,202103_Evap_tavg,202104_Evap_tavg,202105_Evap_tavg,202106_Evap_tavg,202107_Evap_tavg,202108_Evap_tavg,202109_Evap_tavg,202110_Evap_tavg,202111_Evap_tavg,202112_Evap_tavg,202201_Evap_tavg,202202_Evap_tavg,202203_Evap_tavg,202204_Evap_tavg,202205_Evap_tavg,202206_Evap_tavg,202207_Evap_tavg,202208_Evap_tavg,202209_Evap_tavg,202210_Evap_tavg,202211_Evap_tavg,202212_Evap_tavg,ADM3_PCODE
1.1862198164951854e-05,3.989365797861669e-06,6.347746853118185e-06,3.087478881963374e-05,3.967125371303431e-05,4.3937215492462887e-05,4.208190518752013e-05,3.303133698687175e-05,4.139157113559357e-05,4.745201085957276e-05,4.1060235483580575e-05,3.3134149041453866e-05,2.0159469056452487e-05,1.2310263600680628e-05,1.6276839148527274e-05,1.2133494362589148e-05,4.111739252332182e-05,3.979823915869364e-05,4.398240341481794e-05,4.337634520276522e-05,4.3613794813740727e-05,4.65844268615522e-05,3.783195596009546e-05,3.172476561469481e-05,TH630201
1.123236206660607e-05,4.320210288085046e-06,6.689955101019247e-06,3.147873856761521e-05,3.910209139143959e-05,4.2385517149897655e-05,4.058127297891699e-05,3.2142259846865994e-05,4.097638830630246e-05,4.4942281259851446e-05,3.735509836703583e-05,2.9795159325141532e-05,1.7639602952606217e-05,1.1519357009733802e-05,1.6916410293701546e-05,1.2053720607816612e-05,4.042101773009224e-05,3.81779154190884e-05,4.305854167022434e-05,4.261786828717244e-05,4.270015042023671e-05,4.309566578489871e-05,3.430485371247086e-05,2.8792408907944097e-05,TH630202
1.3993598471899243e-05,7.152450793709686e-06,9.038587415111096e-06,3.29834138203289e-05,3.914874701604639e-05,4.221882772796172e-05,4.164470782960408e-05,3.518375199657055e-05,4.269155343565121e-05,4.6174518631921394e-05,4.164717815145532e-05,3.305517708996251e-05,2.1008209369170143e-05,1.3516312713681753e-05,1.7496115617135172e-05,1.630010738961301e-05,4.034567817620947e-05,3.814823328867408e-05,4.36535809029651e-05,4.395333434898253e-05,4.410941828109759e-05,4.552578437811086e-05,3.716130242791462e-05,2.989423099371149e-05,TH630203
1.2138393169481086e-05,3.3766404780245424e-06,6.126624017982283e-06,3.0097011666013512e-05,4.081671598724477e-05,4.81550537271576e-05,4.645159484485636e-05,3.4909300856989685e-05,4.286267003786456e-05,5.325305284638509e-05,5.017412096420982e-05,4.188716021428481e-05,2.6162964194791365e-05,1.5341400856625103e-05,1.7514346209487726e-05,1.380213711612632e-05,4.158262241752597e-05,4.43263590750017e-05,4.9375665777089486e-05,4.6054238205131614e-05,4.613013798184551e-05,5.435054482082535e-05,4.559395835127229e-05,3.831388586888179e-05,TH630204
1.5339756016083226e-05,6.621098053266587e-06,8.18866747577282e-06,2.927593037006792e-05,3.88238023291014e-05,4.406146520448877e-05,4.185613817848659e-05,3.2395464983240575e-05,4.0982689708347e-05,5.046681457074489e-05,4.6851992700300565e-05,3.874124173127587e-05,2.59470186955576e-05,1.5934890375983717e-05,1.864067920321837e-05,1.5643677332721553e-05,4.126637152444458e-05,4.129175958142711e-05,4.408453165967918e-05,4.315998715877433e-05,4.375065842212304e-05,5.1201821185691536e-05,4.306096761697516e-05,3.606647866930411e-05,TH630205
1.7325463834405574e-05,1.096003435435086e-05,1.1492473610421302e-05,3.134551295097182e-05,3.814782053631867e-05,4.33582790335993e-05,4.409718558103432e-05,3.4776099546886265e-05,3.891210563703768e-05,4.61958224204382e-05,4.1909984837703184e-05,3.534420036025679e-05,2.557366840365625e-05,1.7916574685362597e-05,2.299759807878461e-05,1.8135722433579666e-05,3.888972388379381e-05,4.018734719386098e-05,4.462285088696861e-05,4.2413545593348734e-05,4.161648820517378e-05,4.566967319959814e-05,3.8297642507329285e-05,3.2346802957860146e-05,TH630206
2.0182629665640728e-05,1.429908240575698e-05,1.3417746304378306e-05,3.109628758304436e-05,3.606984705387715e-05,3.9517290455598905e-05,4.106637178026322e-05,3.3671795285874505e-05,3.6496261997078144e-05,4.232257201879586e-05,3.7147862956774536e-05,3.074839493489856e-05,2.4134084195206816e-05,1.8042877076390026e-05,2.357782596424068e-05,1.9529760290580275e-05,3.712262995764444e-05,3.658692593232362e-05,4.008688048756966e-05,3.977827426595283e-05,3.852102642189204e-05,4.1022681990628746e-05,3.470568664330302e-05,2.901599383378723e-05,TH630207
1.619895914970267e-05,6.765741823445122e-06,7.324014319402118e-06,2.919481469013427e-05,3.742837261234025e-05,3.878234846086168e-05,3.753851082309816e-05,3.065438005650383e-05,3.995374655179264e-05,4.528859923398138e-05,4.055732180819034e-05,3.292769304607717e-05,2.3552796735130508e-05,1.359519026607037e-05,1.693726275903224e-05,1.4595992357589958e-05,3.956228953158678e-05,3.68396055163146e-05,4.059727758468e-05,4.130137547504463e-05,4.1668718206978354e-05,4.434354276166442e-05,3.621472943862282e-05,3.086794184868859e-05,TH630301
1.4249564603146917e-05,5.230956548748092e-06,6.309165656302458e-06,3.075249318929212e-05,3.841315101567309e-05,3.9826133572818206e-05,3.81463475079316e-05,3.2275324322768e-05,4.107014164199272e-05,4.425961000070824e-05,3.930558156541561e-05,3.1103894904378774e-05,2.102056945840037e-05,1.1662432139355834e-05,1.5509305771891554e-05,1.309156249618819e-05,3.978896487387444e-05,3.6751515351893126e-05,4.093687363883767e-05,4.211433003784241e-05,4.24908134015474e-05,4.308757156244972e-05,3.494600265119902e-05,2.906974564370397e-05,TH630302
1.4420987396179413e-05,7.134503432611604e-06,7.267509348457385e-06,3.0015089205314664e-05,3.61576482297189e-05,3.8446915408264975e-05,3.766417790545162e-05,3.190248053343505e-05,3.993321883207288e-05,4.457188458601256e-05,4.02954409000962e-05,3.2915706387829285e-05,2.3562723175219543e-05,1.4855231484338983e-05,1.659131328082449e-05,1.5132691609593929e-05,3.8166357494569646e-05,3.6357639415485374e-05,3.919344956154147e-05,4.06533606654841e-05,4.290166322073515e-05,4.517813169260114e-05,3.639621456864964e-05,2.951494971626799e-05,TH630303
1.6112117797550246e-05,6.785952662676225e-06,7.737436661461723e-06,2.902368434157313e-05,3.804174071172478e-05,4.120213722703852e-05,3.917295308080217e-05,3.1032054842826e-05,4.060612549998979e-05,4.831608455242176e-05,4.434931935851749e-05,3.640159313527263e-05,2.5217769310829355e-05,1.492875547766764e-05,1.784522511696074e-05,1.5292555036549743e-05,4.054783630553984e-05,3.914767629319788e-05,4.199890338313502e-05,4.214608886885794e-05,4.278982600558439e-05,4.841218374316431e-05,4.013573053367352e-05,3.385160263039211e-05,TH630304
2.056396046783673e-05,1.625931093602877e-05,1.29448275686045e-05,2.9744054586377063e-05,3.564021440747854e-05,3.7794505155508296e-05,3.803474438564297e-05,3.282635499625061e-05,3.543341609736932e-05,3.883555567890516e-05,3.5116910810933504e-05,2.8930171149409555e-05,2.4000310395080943e-05,2.099561862174424e-05,2.6083095401830317e-05,2.164746944502346e-05,3.622410417390096e-05,3.57809715004333e-05,3.744716542556371e-05,3.7614300049173085e-05,3.933039331281457e-05,4.0314700300534834e-05,3.243534499370452e-05,2.7039347605726385e-05,TH630305
1.4486962481302948e-05,6.437318014304373e-06,7.332364524378617e-06,3.293118694099868e-05,3.786886550351647e-05,3.697073692159437e-05,3.717902203784165e-05,3.299532309567747e-05,4.040825465737956e-05,3.959592984143444e-05,3.434930466980734e-05,2.7086826126904127e-05,1.968519249050308e-05,1.1476897601630752e-05,1.608378402769429e-05,1.3278077910391155e-05,3.855102311469629e-05,3.372396965411451e-05,3.978145448562596e-05,4.122119883530103e-05,4.153774847148541e-05,3.819111322974488e-05,3.0322499931044667e-05,2.528168363863089e-05,TH630306
2.9764887348410734e-05,1.693422820371096e-05,9.914036488527374e-06,2.721158013342317e-05,3.50022754001997e-05,4.820279355676832e-05,5.596458022795283e-05,4.87937825926148e-05,4.058600667819938e-05,4.707315283355283e-05,4.622829583537477e-05,4.1621792923114334e-05,3.1499311047928426e-05,2.204500348252964e-05,2.1555089341668303e-05,1.6967673323501117e-05,4.018476146281741e-05,4.723757689348194e-05,4.653698880908945e-05,4.917333649244011e-05,4.342583751201052e-05,5.037707618855236e-05,4.1709539574332205e-05,3.6213618384917065e-05,TH630401
2.7628852881043984e-05,1.266190074550727e-05,6.492646001366392e-06,2.549065339782253e-05,3.4113181492613713e-05,4.88249860556746e-05,5.646167876486767e-05,4.916406243500912e-05,4.085095418373789e-05,4.775480949251436e-05,4.707316308102853e-05,4.2140958067794925e-05,3.056935000957577e-05,1.957900134455744e-05,1.7915824685643827e-05,1.3921936962483057e-05,3.934100816005469e-05,4.756700630611237e-05,4.843616091365357e-05,4.997235765315121e-05,4.376914410261413e-05,5.120403805413028e-05,4.187405216681259e-05,3.605550016827369e-05,TH630402
3.47918853720902e-05,2.858151847539652e-05,2.003048329482573e-05,3.010719966660885e-05,3.609655896141905e-05,4.469909690147635e-05,5.230942504791514e-05,4.570921715154751e-05,3.899184951193867e-05,4.5563834965340606e-05,4.376199164682536e-05,3.9622432711040496e-05,3.4032493140964745e-05,2.9052196357720884e-05,3.102844938774009e-05,2.537578966248911e-05,3.960090733058449e-05,4.334082766375884e-05,4.1007540403725006e-05,4.658530949532293e-05,4.155578842256485e-05,4.77382780917752e-05,4.084307601473521e-05,3.5769959950818e-05,TH630403
3.18343234217547e-05,2.8027399304126224e-05,2.1053680863144103e-05,3.098059461049738e-05,3.732070648000806e-05,4.343146925437154e-05,4.730855709437997e-05,4.1346517329971545e-05,3.759231929207104e-05,4.420329704997129e-05,4.1963829750878864e-05,3.714721330712246e-05,3.202981917125888e-05,2.8629207705908703e-05,3.362724597870291e-05,2.7861694028856317e-05,3.876021850693946e-05,4.1680816853304175e-05,3.966473550170161e-05,4.320368336039593e-05,4.043390231575692e-05,4.644584588543826e-05,3.9322060571202304e-05,3.3704032394871204e-05,TH630404
2.629996123786812e-05,2.168339345041703e-05,1.76354267107206e-05,3.101388632205637e-05,3.715397361404634e-05,4.298282432878059e-05,4.655575367582893e-05,3.886117233469511e-05,3.741496242106548e-05,4.454969247184872e-05,4.140468343857903e-05,3.588664651892866e-05,2.9889244578200477e-05,2.438805372859098e-05,2.968421201071633e-05,2.5191864995993703e-05,3.785019427498679e-05,3.961094457453914e-05,4.032709507631918e-05,4.3088404520377845e-05,3.999777175804864e-05,4.5800144124583214e-05,3.84968767385194e-05,3.277924617036718e-05,TH630405
2.995629414348345e-05,2.383767977820233e-05,1.7526846913944202e-05,2.9812293197094335e-05,3.617876763017485e-05,4.4081811790082645e-05,5.017076315672341e-05,4.257748991765471e-05,3.800557805453846e-05,4.5140703563552055e-05,4.282615431502288e-05,3.7927346459103056e-05,3.2057405529714364e-05,2.6162584016517422e-05,2.9521144927858296e-05,2.4458525655098417e-05,3.7926673804912144e-05,4.100266025072298e-05,4.026900431038424e-05,4.521569133758343e-05,4.092913395626319e-05,4.690925877434879e-05,3.9140068116288165e-05,3.3903709015318005e-05,TH630406
3.905614924037167e-05,3.2155476751819846e-05,1.964047144225582e-05,2.6001739425042792e-05,3.0376120895253896e-05,3.96044284352375e-05,4.735015831351276e-05,4.609307459663372e-05,4.212562486803144e-05,4.635784491935219e-05,4.7076308422783353e-05,4.272653481504572e-05,3.800208416133942e-05,3.5459139618545526e-05,3.10737888508951e-05,2.0965139695713412e-05,3.433107676512797e-05,3.844337533957177e-05,4.238963823172305e-05,4.502160710307051e-05,4.32043062053364e-05,5.117643345890021e-05,4.617393085796939e-05,3.948235742703706e-05,TH630501
3.686690824875759e-05,3.038411880407801e-05,2.065549855633809e-05,2.853576841459453e-05,3.4724060178586684e-05,4.329704388351474e-05,5.026330201128969e-05,4.516192159051587e-05,4.024001202904312e-05,4.633501016484107e-05,4.548069611252568e-05,4.194211581383164e-05,3.6322123710692944e-05,3.361318954384512e-05,3.144361252257927e-05,2.4535562168335485e-05,4.03129937101793e-05,4.314650140201479e-05,4.1356113437583086e-05,4.495022360743187e-05,4.2131740812007855e-05,4.9610443745873415e-05,4.298257461357316e-05,3.799610063210252e-05,TH630502
3.540349587896308e-05,2.956691031523097e-05,1.919620149460689e-05,2.568114721040633e-05,3.251789082952591e-05,3.787537141899472e-05,4.2999572229552045e-05,4.053294613319836e-05,3.842278950345921e-05,4.446854617487433e-05,4.463008036237981e-05,4.035565845223663e-05,3.566677458755829e-05,3.220989084258755e-05,3.115090686290788e-05,2.2127064069702743e-05,3.635433494930888e-05,3.820128510515598e-05,3.880490334314072e-05,4.0540537500870365e-05,4.05493669778623e-05,4.88204200886952e-05,4.213812829582978e-05,3.619745963045344e-05,TH630503
3.610626855872e-05,2.9781039939653657e-05,2.0473712020799277e-05,2.899022931672113e-05,3.481329089054181e-05,4.4006640518047535e-05,5.0893792760608856e-05,4.568668079596924e-05,3.974125477746661e-05,4.615062453813189e-05,4.497086418346104e-05,4.120191556372895e-05,3.555608455492138e-05,3.1448728635946854e-05,3.174625424971739e-05,2.489048329951944e-05,4.089250672463045e-05,4.353528353846477e-05,4.057742172642026e-05,4.619676169883349e-05,4.160062284749296e-05,4.87823868358453e-05,4.2231056710893234e-05,3.721467519956703e-05,TH630504
3.4870681783699494e-05,2.89974620812134e-05,1.8272598596169096e-05,2.4954426694717105e-05,3.098662071653406e-05,3.716168791475356e-05,4.254263894570911e-05,4.192656358045915e-05,3.996197626541335e-05,4.4474260113685184e-05,4.514575363301521e-05,4.026368917778319e-05,3.61770056789315e-05,3.383866476243985e-05,3.1032758858852395e-05,2.1530154743426717e-05,3.30319702066049e-05,3.514052910266051e-05,3.9912331132932096e-05,4.1282396376462064e-05,4.16367280253954e-05,4.9209214056880907e-05,4.3695753135626666e-05,3.720432916871678e-05,TH630505
3.636210610806008e-05,3.020786304427775e-05,2.024067192267571e-05,2.694249313638726e-05,3.442078845479353e-05,4.046658564668547e-05,4.638838655149663e-05,4.244487471941362e-05,3.919718815235842e-05,4.537227820991435e-05,4.49089734906546e-05,4.097519324204607e-05,3.5783246282292885e-05,3.288534350471551e-05,3.143791280034763e-05,2.383242756263489e-05,3.830916246615e-05,4.110749422656108e-05,4.02608473713e-05,4.2228242368011744e-05,4.126668866785945e-05,4.924433778928565e-05,4.213481230751736e-05,3.682174127619781e-05,TH630506
2.5929308868322945e-05,9.538682766488787e-06,3.823018897751121e-06,2.3879043576383783e-05,3.210552376787748e-05,4.7290414303934905e-05,5.645947151237542e-05,4.985957836175394e-05,4.074374299326034e-05,4.7157996179388026e-05,4.784861914436753e-05,4.32829381611736e-05,3.010051876539688e-05,1.8128886159657037e-05,1.2067731865218588e-05,1.074957779464702e-05,3.553151191640951e-05,4.537534278447078e-05,4.858842237591165e-05,5.134996206434109e-05,4.339487737873085e-05,5.151211073352212e-05,4.194418672318171e-05,3.638891955440262e-05,TH630601
2.644532301324686e-05,1.0113501247932817e-05,7.20297775231828e-06,2.6417489072061808e-05,3.762970820531511e-05,4.75138063815317e-05,5.4631709918737294e-05,4.805293170668898e-05,3.962294941854904e-05,4.640585063251255e-05,4.740235620293876e-05,4.279098366423302e-05,3.0727954406086015e-05,1.865367822333913e-05,1.6063026318462582e-05,1.2901713973519287e-05,3.622517533702847e-05,4.551970643489929e-05,4.545719840411663e-05,5.00457992947631e-05,4.220256146461744e-05,5.125434867940536e-05,4.160633862712113e-05,3.6420323436059206e-05,TH630602
3.0082840670013035e-05,2.374145271179843e-05,1.875448323062351e-05,3.0929591286924115e-05,3.700627537111564e-05,4.421101518600394e-05,4.98507413038661e-05,4.296715743591126e-05,3.801735272678924e-05,4.420250588114201e-05,4.2986778380905234e-05,3.851708887852503e-05,3.208386787985903e-05,2.4846852442751043e-05,2.912510706798186e-05,2.400500906374217e-05,3.758758694508548e-05,4.14577241948977e-05,4.195552506076533e-05,4.6924352900139e-05,4.093279572394279e-05,4.699753129494097e-05,3.868291335992502e-05,3.423723429839765e-05,TH630603
2.709733962547034e-05,6.547085831698496e-06,2.583900140962214e-06,2.40762674366124e-05,3.630876381066628e-05,4.9132228014059365e-05,5.765919559053145e-05,5.067755773779936e-05,4.1636478272266686e-05,4.83151052321773e-05,4.958444333169609e-05,4.573885598802008e-05,3.167956310790032e-05,1.7708844097796828e-05,1.050353512255242e-05,8.764440281083807e-06,3.7683832488255575e-05,4.892872311756946e-05,4.7508245188510045e-05,5.175007754587568e-05,4.389870082377456e-05,5.3207062592264265e-05,4.332753087510355e-05,3.873139212373644e-05,TH630604
2.9426986394197705e-05,2.0821082798704737e-05,1.4548356397724213e-05,2.8177230180577576e-05,3.472863133330814e-05,4.477264805417473e-05,5.12163872635286e-05,4.475283018236964e-05,3.8928967166971305e-05,4.60821794842854e-05,4.453799511487275e-05,3.998101468145204e-05,3.233513252282066e-05,2.433168412441945e-05,2.5485933836838628e-05,2.122001956236305e-05,3.786897667347571e-05,4.229569622326113e-05,4.324807171173025e-05,4.742939437223375e-05,4.1967112286515616e-05,4.841182840635025e-05,3.976562426639151e-05,3.478300586975502e-05,TH630605
2.9549162422811977e-05,1.5836560525239927e-05,9.137276801670874e-06,2.5429281934786437e-05,3.265212543595241e-05,4.633674680454995e-05,5.573153108605722e-05,4.952329174914923e-05,4.072543874634387e-05,4.656608303342512e-05,4.697417243510773e-05,4.309048011499538e-05,3.190418706533335e-05,2.1759274482451128e-05,1.6781478928496953e-05,1.47129322835409e-05,3.666041153595258e-05,4.4904923685824384e-05,4.694775866612101e-05,5.0825634284963225e-05,4.311822711966443e-05,5.0759817766234896e-05,4.167415661043273e-05,3.70574791509552e-05,TH630606
2.828017414208512e-05,1.661473104616336e-05,1.0325819151323545e-05,2.6025548971247844e-05,3.26740087816706e-05,4.489345435704613e-05,5.306726143292936e-05,4.667894630169957e-05,3.956786127734196e-05,4.613742089726625e-05,4.572634541952002e-05,4.136011920110103e-05,3.139093566756916e-05,2.185788703450727e-05,1.9145028379063372e-05,1.667124395212702e-05,3.6197325764828666e-05,4.283821915122142e-05,4.589455268843473e-05,4.9799872595665126e-05,4.229439621552402e-05,4.959913315366173e-05,4.0514923192808365e-05,3.561150224562828e-05,TH630607
2.558149602037032e-05,9.529480370882298e-06,8.06281620451951e-06,2.78232317082592e-05,3.86160290755379e-05,4.822925982225282e-05,5.4643111034151056e-05,4.7936172682005424e-05,3.948500312772224e-05,4.598236078712568e-05,4.75746394761073e-05,4.297154312794352e-05,3.091409401599955e-05,1.8759231932518856e-05,1.8856037772124743e-05,1.4294265875804512e-05,3.579551613511648e-05,4.530381639227525e-05,4.552261994688968e-05,4.974945266423088e-05,4.180890278172496e-05,5.15190306542227e-05,4.1491826559551286e-05,3.656155589125255e-05,TH630608
2.7922593453962046e-05,2.2517831473775097e-05,1.874665753554446e-05,3.263415718233984e-05,3.8005779497772746e-05,4.342780590692264e-05,4.9148699426323625e-05,4.121049889890444e-05,3.864325355033432e-05,4.449836611144931e-05,4.348289080091307e-05,3.871204807804992e-05,3.183739503816013e-05,2.4224517791691644e-05,3.079701481295814e-05,2.4843236308215887e-05,3.875400213521846e-05,4.132770747527443e-05,4.339212375280711e-05,4.68255335666091e-05,4.182168629429984e-05,4.716952546292665e-05,3.907113220973514e-05,3.451981682033627e-05,TH630609
2.5586481869262803e-05,8.437698181423004e-06,5.686761357030636e-06,2.5955119738284576e-05,3.718231410838597e-05,4.731779344597215e-05,5.473356229309144e-05,4.840709741299743e-05,4.012297976125301e-05,4.716820905454244e-05,4.80650614856136e-05,4.32486119432433e-05,3.045388357642756e-05,1.7978885776960856e-05,1.459652733067261e-05,1.1712897904973158e-05,3.5863323309765027e-05,4.514249290309631e-05,4.559384578257534e-05,5.037749478111891e-05,4.266536606614774e-05,5.193696949062179e-05,4.206710084657781e-05,3.656929043708014e-05,TH630610
3.2007637112963454e-05,2.0606897120440617e-05,1.5651041160437512e-05,2.9829189673534625e-05,4.0233287777497015e-05,4.736532984339568e-05,5.371025612818007e-05,4.759154002878528e-05,3.9914042986166816e-05,4.4707104353694086e-05,4.654506095834236e-05,4.241818445548843e-05,3.3540278296548764e-05,2.396155023194854e-05,2.799494994033765e-05,2.0252380073034126e-05,3.859192293009986e-05,4.54756251895914e-05,4.406264838140712e-05,5.021183979827139e-05,4.151636800424669e-05,5.04467759583209e-05,4.085054803244463e-05,3.735986761364866e-05,TH630701
2.734258167710847e-05,1.2381719487593251e-05,9.382406716673948e-06,2.793941032509904e-05,3.964716647237473e-05,4.759256921041333e-05,5.375059126272737e-05,4.7294953981670174e-05,3.8913792389231167e-05,4.503268534935356e-05,4.688621834118511e-05,4.217146559946904e-05,3.130293848011949e-05,1.9881883867823022e-05,2.1859924627435447e-05,1.5908421580872233e-05,3.6491329462105547e-05,4.487587737320012e-05,4.518895443823713e-05,4.910917843048235e-05,4.126062144270237e-05,5.070398782157244e-05,4.092522712064625e-05,3.612665368518994e-05,TH630702
3.0376814218288687e-05,2.5328541268842e-05,2.196180038044417e-05,3.2252611012646934e-05,3.939424884019921e-05,4.458612788326349e-05,4.899672732334252e-05,4.2166150367837935e-05,3.720379430602004e-05,4.132514543544512e-05,4.10494637453918e-05,3.694529470451191e-05,3.1666787030325336e-05,2.448710274091794e-05,3.573918460080074e-05,2.7212148956472445e-05,3.8264406425816536e-05,4.16627282315695e-05,4.220346243027744e-05,4.583748923403744e-05,3.981381299296951e-05,4.457304144753765e-05,3.676228432232826e-05,3.272108751166138e-05,TH630703
