Zone,Tambon,Year,WeightedLoss,WeightSum,min_plant_date,max_plant_date,Loss
N1,50-6-13,2018,0.0,293849.0,2018-06-01,2018-08-24,0.0
N1,50-6-13,2019,0.0,198000.0,2019-06-05,2019-08-18,0.0
N1,50-6-13,2020,0.0,152870.0,2020-05-29,2020-08-15,0.0
N1,50-6-13,2021,0.0,113200.0,2021-06-01,2021-08-30,0.0
N1,50-6-13,2022,0.0,565584.0,2022-06-01,2022-08-12,0.0
N1,50-6-2,2015,0.0,106385.0,2015-06-04,2015-08-16,0.0
N1,50-6-2,2016,9900.0,156203.0,2016-06-18,2016-08-27,0.06337906442257832
N1,50-6-2,2017,0.0,114400.0,2017-06-02,2017-08-25,0.0
N1,50-6-2,2018,0.0,96400.0,2018-06-08,2018-08-20,0.0
N1,50-6-2,2019,0.0,59400.0,2019-06-04,2019-08-24,0.0
N1,50-6-2,2020,0.0,42500.0,2020-06-15,2020-08-18,0.0
N1,50-6-2,2021,0.0,22500.0,2021-06-25,2021-08-02,0.0
N1,50-6-2,2022,0.0,117900.0,2022-06-06,2022-08-14,0.0
N1,50-6-3,2015,0.0,140132.0,2015-05-12,2015-08-28,0.0
N1,50-6-3,2016,2800.0,191742.0,2016-05-06,2016-08-22,0.014602956055532955
N1,50-6-3,2017,0.0,153825.0,2017-06-07,2017-08-26,0.0
N1,50-6-3,2018,0.0,154200.0,2018-06-01,2018-08-17,0.0
N1,50-6-3,2019,0.0,191700.0,2019-06-01,2019-08-21,0.0
N1,50-6-3,2020,0.0,122600.0,2020-06-17,2020-08-24,0.0
N1,50-6-3,2021,0.0,93198.0,2021-06-10,2021-07-30,0.0
N1,50-6-3,2022,0.0,178088.0,2022-06-05,2022-08-25,0.0
N1,50-6-4,2015,0.0,188645.0,2015-06-20,2015-08-30,0.0
N1,50-6-4,2016,0.0,288414.0,2016-05-20,2016-08-28,0.0
N1,50-6-4,2017,0.0,167278.0,2017-07-01,2017-08-28,0.0
N1,50-6-4,2018,0.0,216254.0,2018-07-01,2018-08-30,0.0
N1,50-6-4,2019,0.0,286300.0,2019-06-30,2019-08-31,0.0
N1,50-6-4,2020,0.0,36117.0,2020-06-30,2020-08-25,0.0
N1,50-6-4,2021,0.0,3800.0,2021-07-05,2021-07-30,0.0
N1,50-6-4,2022,0.0,262800.0,2022-07-02,2022-08-12,0.0
N1,50-6-5,2015,0.0,188347.0,2015-06-04,2015-09-06,0.0
N1,50-6-5,2016,0.0,250068.0,2016-06-14,2016-08-27,0.0
N1,50-6-5,2017,0.0,279455.0,2017-06-12,2017-09-15,0.0
N1,50-6-5,2018,0.0,205757.0,2018-06-20,2018-08-31,0.0
N1,50-6-5,2019,0.0,186900.0,2019-06-20,2019-08-30,0.0
N1,50-6-5,2020,0.0,168100.0,2020-06-02,2020-08-15,0.0
N1,50-6-5,2021,0.0,97900.0,2021-06-01,2021-08-12,0.0
N1,50-6-5,2022,0.0,195500.0,2022-06-15,2022-09-10,0.0
N1,50-6-6,2015,0.0,325454.0,2015-06-15,2015-09-05,0.0
N1,50-6-6,2016,30500.0,402348.0,2016-05-20,2016-08-23,0.0758050245061489
N1,50-6-6,2017,0.0,420362.0,2017-06-02,2017-08-23,0.0
N1,50-6-6,2018,0.0,427385.0,2018-06-20,2018-08-18,0.0
N1,50-6-6,2019,0.0,191493.0,2019-05-03,2019-09-09,0.0
N1,50-6-6,2020,0.0,141077.0,2020-06-01,2020-08-28,0.0
N1,50-6-6,2021,0.0,29516.0,2021-06-08,2021-08-10,0.0
N1,50-6-6,2022,0.0,321869.0,2022-06-24,2022-08-22,0.0
N1,50-6-7,2015,0.0,231499.0,2015-06-10,2015-08-15,0.0
N1,50-6-7,2016,0.0,265333.0,2016-07-01,2016-08-26,0.0
N1,50-6-7,2017,0.0,310167.0,2017-07-01,2017-08-29,0.0
N1,50-6-7,2018,0.0,279572.0,2018-06-15,2018-08-30,0.0
N1,50-6-7,2019,0.0,241700.0,2019-06-20,2019-08-20,0.0
N1,50-6-7,2020,0.0,60913.0,2020-07-07,2020-08-23,0.0
N1,50-6-7,2021,0.0,123009.0,2021-06-30,2021-08-10,0.0
N1,50-6-7,2022,0.0,182100.0,2022-06-05,2022-08-14,0.0
N1,50-6-8,2015,0.0,163440.0,2015-06-20,2015-08-26,0.0
N1,50-6-8,2016,1000.0,239267.0,2016-06-25,2016-08-20,0.004179431346570985
N1,50-6-8,2017,600.0,237300.0,2017-06-16,2017-08-28,0.0025284450063211127
N1,50-6-8,2018,0.0,184415.0,2018-05-17,2018-08-20,0.0
N1,50-6-8,2019,0.0,138500.0,2019-05-02,2019-09-05,0.0
N1,50-6-8,2020,0.0,86600.0,2020-05-03,2020-08-25,0.0
N1,50-6-8,2021,0.0,43900.0,2021-05-28,2021-08-05,0.0
N1,50-6-8,2022,0.0,160000.0,2022-06-15,2022-08-25,0.0
N1,50-6-9,2015,0.0,13500.0,2015-06-15,2015-07-20,0.0
N1,50-6-9,2016,700.0,34000.0,2016-06-16,2016-08-02,0.020588235294117647
N1,50-6-9,2017,0.0,35300.0,2017-06-20,2017-07-21,0.0
N1,50-6-9,2018,0.0,56300.0,2018-05-15,2018-08-03,0.0
N1,50-6-9,2019,0.0,92800.0,2019-05-15,2019-07-29,0.0
N1,50-6-9,2020,0.0,142800.0,2020-05-12,2020-08-05,0.0
N1,50-6-9,2021,0.0,71600.0,2021-06-02,2021-07-28,0.0
N1,50-6-9,2022,0.0,41000.0,2022-06-25,2022-07-30,0.0
N1,50-7-1,2015,0.0,39105.0,2015-06-26,2015-08-05,0.0
N1,50-7-1,2016,0.0,44733.0,2016-06-22,2016-07-25,0.0
N1,50-7-1,2017,0.0,45945.0,2017-07-10,2017-08-03,0.0
N1,50-7-1,2018,0.0,47472.0,2018-06-12,2018-08-15,0.0
N1,50-7-1,2019,0.0,42156.0,2019-06-07,2019-07-28,0.0
N1,50-7-1,2020,0.0,14648.0,2020-07-01,2020-07-27,0.0
N1,50-7-1,2021,0.0,14365.0,2021-06-28,2021-07-16,0.0
N1,50-7-1,2022,0.0,36352.0,2022-05-26,2022-07-06,0.0
N1,50-7-10,2015,0.0,47072.0,2015-07-03,2015-07-27,0.0
N1,50-7-10,2016,0.0,54059.0,2016-05-25,2016-08-12,0.0
N1,50-7-10,2017,0.0,59182.0,2017-06-30,2017-08-25,0.0
N1,50-7-10,2018,0.0,44363.0,2018-07-07,2018-08-12,0.0
N1,50-7-10,2019,0.0,36960.0,2019-07-01,2019-08-25,0.0
N1,50-7-10,2020,0.0,34279.0,2020-06-25,2020-08-28,0.0
N1,50-7-10,2021,0.0,19909.0,2021-07-01,2021-08-15,0.0
N1,50-7-10,2022,0.0,42082.0,2022-06-20,2022-08-10,0.0
N1,50-7-11,2015,0.0,203463.0,2015-07-01,2015-08-25,0.0
N1,50-7-11,2016,0.0,294798.0,2016-06-01,2016-08-21,0.0
N1,50-7-11,2017,0.0,344388.0,2017-06-20,2017-09-06,0.0
N1,50-7-11,2018,0.0,298075.0,2018-06-13,2018-08-31,0.0
N1,50-7-11,2019,100.0,255180.0,2019-06-01,2019-08-30,0.0003918802413982287
N1,50-7-11,2020,0.0,234061.0,2020-06-10,2020-08-25,0.0
N1,50-7-11,2021,0.0,196456.0,2021-06-01,2021-08-19,0.0
N1,50-7-11,2022,0.0,196580.0,2022-06-15,2022-08-20,0.0
N1,50-7-2,2015,0.0,163916.0,2015-06-01,2015-08-01,0.0
N1,50-7-2,2016,0.0,186942.0,2016-06-02,2016-08-06,0.0
N1,50-7-2,2017,0.0,190601.0,2017-06-01,2017-08-28,0.0
N1,50-7-2,2018,0.0,174666.0,2018-06-11,2018-08-20,0.0
N1,50-7-2,2019,0.0,170722.0,2019-07-01,2019-07-27,0.0
N1,50-7-2,2020,0.0,167375.0,2020-06-11,2020-08-01,0.0
N1,50-7-2,2021,0.0,208218.0,2021-06-01,2021-08-14,0.0
N1,50-7-2,2022,0.0,219585.0,2022-06-08,2022-08-01,0.0
N1,50-7-3,2015,0.0,770592.0,2015-06-01,2015-08-15,0.0
N1,50-7-3,2016,0.0,836577.0,2016-06-01,2016-10-06,0.0
N1,50-7-3,2017,0.0,878079.0,2017-06-03,2017-08-28,0.0
N1,50-7-3,2018,0.0,743058.0,2018-05-02,2018-08-14,0.0
N1,50-7-3,2019,0.0,720056.0,2019-06-02,2019-08-15,0.0
N1,50-7-3,2020,0.0,486728.0,2020-06-01,2020-08-25,0.0
N1,50-7-3,2021,0.0,788567.0,2021-06-02,2021-08-10,0.0
N1,50-7-3,2022,0.0,934012.0,2022-06-01,2022-08-12,0.0
N1,50-7-4,2015,0.0,486555.0,2015-06-01,2015-08-22,0.0
N1,50-7-4,2016,0.0,662236.0,2016-06-15,2016-08-12,0.0
N1,50-7-4,2017,0.0,694404.0,2017-06-10,2017-08-27,0.0
N1,50-7-4,2018,0.0,622299.0,2018-05-01,2018-08-23,0.0
N1,50-7-4,2019,0.0,613692.0,2019-06-16,2019-08-23,0.0
N1,50-7-4,2020,0.0,414900.0,2020-06-07,2020-08-13,0.0
N1,50-7-4,2021,0.0,639066.0,2021-06-01,2021-08-08,0.0
N1,50-7-4,2022,0.0,749800.0,2022-06-01,2022-08-16,0.0
N1,50-7-5,2015,0.0,218934.0,2015-06-30,2015-08-30,0.0
N1,50-7-5,2016,0.0,255272.0,2016-06-02,2016-08-25,0.0
N1,50-7-5,2017,2300.0,289481.0,2017-06-17,2017-08-30,0.007945253747223479
N1,50-7-5,2018,0.0,237954.0,2018-06-10,2018-08-25,0.0
N1,50-7-5,2019,0.0,211824.0,2019-06-11,2019-08-30,0.0
N1,50-7-5,2020,0.0,228302.0,2020-06-06,2020-08-26,0.0
N1,50-7-5,2021,0.0,201092.0,2021-06-13,2021-08-20,0.0
N1,50-7-5,2022,800.0,250108.0,2022-06-06,2022-08-15,0.0031986181969389225
N1,50-7-6,2015,0.0,170371.0,2015-06-25,2015-08-25,0.0
N1,50-7-6,2016,0.0,198404.0,2016-07-01,2016-08-17,0.0
N1,50-7-6,2017,0.0,195381.0,2017-06-05,2017-08-20,0.0
N1,50-7-6,2018,0.0,181231.0,2018-06-12,2018-08-22,0.0
N1,50-7-6,2019,0.0,165425.0,2019-06-12,2019-08-13,0.0
N1,50-7-6,2020,0.0,146188.0,2020-06-03,2020-08-08,0.0
N1,50-7-6,2021,0.0,125700.0,2021-07-01,2021-07-20,0.0
N1,50-7-6,2022,0.0,153000.0,2022-07-01,2022-08-02,0.0
N1,50-7-7,2015,0.0,62857.0,2015-06-05,2015-08-18,0.0
N1,50-7-7,2016,0.0,67419.0,2016-06-20,2016-08-09,0.0
N1,50-7-7,2017,0.0,70885.0,2017-07-02,2017-08-20,0.0
N1,50-7-7,2018,0.0,60069.0,2018-07-10,2018-08-17,0.0
N1,50-7-7,2019,0.0,53240.0,2019-07-01,2019-08-14,0.0
N1,50-7-7,2020,0.0,53919.0,2020-06-20,2020-07-31,0.0
N1,50-7-7,2021,0.0,37262.0,2021-06-13,2021-08-01,0.0
N1,50-7-7,2022,800.0,33989.0,2022-07-03,2022-08-10,0.023537026685104004
N1,50-7-8,2015,0.0,2661.0,2015-07-31,2015-08-10,0.0
N1,50-7-8,2016,0.0,2328.0,2016-08-03,2016-08-05,0.0
N1,50-7-8,2017,0.0,2328.0,2017-08-15,2017-08-15,0.0
N1,50-7-8,2018,0.0,3561.0,2018-07-08,2018-07-30,0.0
N1,50-7-8,2019,0.0,2328.0,2019-07-18,2019-07-18,0.0
N1,50-7-8,2021,0.0,400.0,2021-08-01,2021-08-01,0.0
N1,50-7-8,2022,0.0,1888.0,2022-07-21,2022-07-21,0.0
N1,50-7-9,2015,0.0,43099.0,2015-06-24,2015-08-06,0.0
N1,50-7-9,2016,0.0,58912.0,2016-07-01,2016-08-13,0.0
N1,50-7-9,2017,0.0,55001.0,2017-06-20,2017-08-13,0.0
N1,50-7-9,2018,0.0,28811.0,2018-07-01,2018-08-18,0.0
N1,50-7-9,2019,0.0,27028.0,2019-07-01,2019-07-29,0.0
N1,50-7-9,2020,0.0,30900.0,2020-06-01,2020-07-30,0.0
N1,50-7-9,2021,0.0,31000.0,2021-07-01,2021-08-01,0.0
N1,50-7-9,2022,0.0,36947.0,2022-07-01,2022-07-20,0.0
N1,50-8-1,2015,0.0,183500.0,2015-05-08,2015-08-23,0.0
N1,50-8-1,2016,0.0,304900.0,2016-06-02,2016-08-27,0.0
N1,50-8-1,2017,30400.0,284000.0,2017-05-01,2017-08-17,0.10704225352112676
N1,50-8-1,2018,0.0,406411.0,2018-05-01,2018-08-15,0.0
N1,50-8-1,2019,0.0,345731.0,2019-05-05,2019-08-20,0.0
N1,50-8-1,2020,0.0,350559.0,2020-06-01,2020-07-28,0.0
N1,50-8-1,2021,0.0,128413.0,2021-05-24,2021-08-10,0.0
N1,50-8-1,2022,0.0,121038.9,2022-06-07,2022-08-26,0.0
N1,50-8-2,2015,0.0,138180.0,2015-05-05,2015-08-20,0.0
N1,50-8-2,2016,0.0,209773.0,2016-05-19,2016-08-16,0.0
N1,50-8-2,2017,17300.0,195975.0,2017-06-15,2017-08-24,0.08827656588850619
N1,50-8-2,2018,0.0,128407.0,2018-05-17,2018-08-25,0.0
N1,50-8-2,2019,0.0,164186.0,2019-05-08,2019-08-31,0.0
N1,50-8-2,2020,0.0,85767.0,2020-06-21,2020-08-18,0.0
N1,50-8-2,2021,0.0,145208.0,2021-05-24,2021-08-14,0.0
N1,50-8-2,2022,0.0,171323.0,2022-06-30,2022-08-30,0.0
N1,50-8-3,2015,0.0,119600.0,2015-06-09,2015-07-23,0.0
N1,50-8-3,2016,0.0,159603.0,2016-05-10,2016-08-20,0.0
N1,50-8-3,2017,200.0,206100.0,2017-05-20,2017-08-20,0.0009704027171276079
N1,50-8-3,2018,0.0,268100.0,2018-05-05,2018-08-15,0.0
N1,50-8-3,2019,0.0,256300.0,2019-05-03,2019-08-23,0.0
N1,50-8-3,2020,0.0,149400.0,2020-05-25,2020-08-04,0.0
N1,50-8-3,2021,0.0,119343.0,2021-06-02,2021-08-11,0.0
N1,50-8-3,2022,0.0,185526.0,2022-05-20,2022-08-25,0.0
N1,50-8-4,2015,0.0,245227.0,2015-05-05,2015-08-20,0.0
N1,50-8-4,2016,0.0,398075.0,2016-05-03,2016-10-05,0.0
N1,50-8-4,2017,4200.0,402107.0,2017-05-01,2017-08-05,0.010444981062254574
N1,50-8-4,2018,0.0,167572.0,2018-05-02,2018-07-25,0.0
N1,50-8-4,2019,0.0,64881.0,2019-05-24,2019-07-28,0.0
N1,50-8-4,2020,0.0,87511.0,2020-05-14,2020-07-23,0.0
N1,50-8-4,2021,0.0,260005.0,2021-05-01,2021-07-29,0.0
N1,50-8-4,2022,0.0,257752.0,2022-05-05,2022-07-27,0.0
N1,50-8-5,2015,0.0,180900.0,2015-05-12,2015-07-28,0.0
N1,50-8-5,2016,0.0,236514.0,2016-06-29,2016-07-27,0.0
N1,50-8-5,2017,200.0,260983.0,2017-07-03,2017-08-15,0.0007663334393427924
N1,50-8-5,2018,0.0,187772.0,2018-05-10,2018-08-30,0.0
N1,50-8-5,2019,0.0,166539.0,2019-07-01,2019-08-07,0.0
N1,50-8-5,2020,0.0,323361.0,2020-06-03,2020-08-11,0.0
N1,50-8-5,2021,0.0,202618.0,2021-05-10,2021-08-01,0.0
N1,50-8-5,2022,0.0,170278.0,2022-05-20,2022-09-03,0.0
N1,50-9-1,2015,0.0,456900.0,2015-06-01,2015-08-30,0.0
N1,50-9-1,2016,0.0,746275.0,2016-05-02,2016-10-04,0.0
N1,50-9-1,2017,8200.0,1616000.0,2017-05-16,2017-08-30,0.005074257425742574
N1,50-9-1,2018,6600.0,1356600.0,2018-06-01,2018-08-26,0.004865103936311367
N1,50-9-1,2019,0.0,615700.0,2019-06-01,2019-08-25,0.0
N1,50-9-1,2020,0.0,537400.0,2020-05-10,2020-08-15,0.0
N1,50-9-1,2021,0.0,170600.0,2021-05-20,2021-08-03,0.0
N1,50-9-1,2022,130800.0,1281100.0,2022-05-15,2022-08-15,0.10209975802045118
N1,50-9-10,2015,0.0,559300.0,2015-05-30,2015-08-25,0.0
N1,50-9-10,2016,1700.0,682900.0,2016-05-25,2016-08-03,0.0024893835114950945
N1,50-9-10,2017,0.0,877000.0,2017-05-31,2017-08-09,0.0
N1,50-9-10,2018,0.0,692100.0,2018-05-15,2018-08-08,0.0
N1,50-9-10,2019,0.0,608240.0,2019-06-01,2019-08-24,0.0
N1,50-9-10,2020,11200.0,536700.0,2020-05-16,2020-08-20,0.020868269051611703
N1,50-9-10,2022,2600.0,627500.0,2022-05-20,2022-08-14,0.004143426294820717
N1,50-9-11,2015,0.0,335800.0,2015-06-01,2015-08-27,0.0
N1,50-9-11,2016,0.0,530148.0,2016-06-01,2016-08-28,0.0
N1,50-9-11,2017,0.0,521400.0,2017-06-01,2017-08-25,0.0
N1,50-9-11,2018,0.0,270600.0,2018-06-01,2018-08-20,0.0
N1,50-9-11,2019,0.0,232800.0,2019-06-01,2019-09-09,0.0
N1,50-9-11,2020,0.0,197770.0,2020-06-02,2020-08-30,0.0
N1,50-9-11,2022,0.0,259127.0,2022-06-01,2022-08-20,0.0
N1,50-9-12,2015,0.0,108520.0,2015-05-17,2015-08-01,0.0
N1,50-9-12,2016,0.0,211697.0,2016-06-01,2016-08-05,0.0
N1,50-9-12,2017,0.0,172100.0,2017-06-01,2017-07-21,0.0
N1,50-9-12,2018,0.0,109000.0,2018-06-01,2018-08-01,0.0
N1,50-9-12,2019,0.0,56300.0,2019-06-06,2019-08-20,0.0
N1,50-9-12,2020,0.0,43700.0,2020-06-05,2020-08-20,0.0
N1,50-9-12,2022,0.0,88500.0,2022-05-21,2022-07-22,0.0
N1,50-9-3,2015,0.0,218000.0,2015-05-01,2015-09-16,0.0
N1,50-9-3,2016,0.0,340800.0,2016-05-28,2016-08-23,0.0
N1,50-9-3,2017,0.0,429200.0,2017-06-01,2017-08-01,0.0
N1,50-9-3,2018,0.0,294600.0,2018-06-04,2018-08-29,0.0
N1,50-9-3,2019,0.0,254500.0,2019-06-01,2019-08-28,0.0
N1,50-9-3,2020,0.0,174000.0,2020-06-01,2020-08-20,0.0
N1,50-9-3,2022,0.0,260300.0,2022-05-20,2022-08-12,0.0
N1,50-9-4,2015,0.0,154804.0,2015-06-01,2015-08-02,0.0
N1,50-9-4,2016,0.0,199739.0,2016-06-15,2016-08-12,0.0
N1,50-9-4,2017,0.0,174600.0,2017-06-01,2017-08-13,0.0
N1,50-9-4,2018,0.0,105800.0,2018-06-20,2018-08-08,0.0
N1,50-9-4,2019,0.0,50700.0,2019-06-19,2019-08-04,0.0
N1,50-9-4,2020,0.0,39580.0,2020-06-21,2020-08-20,0.0
N1,50-9-4,2021,0.0,15200.0,2021-06-03,2021-07-14,0.0
N1,50-9-4,2022,0.0,73300.0,2022-06-04,2022-08-10,0.0
N1,50-9-5,2015,0.0,141900.0,2015-05-23,2015-08-07,0.0
N1,50-9-5,2016,6000.0,179800.0,2016-06-01,2016-09-02,0.03337041156840934
N1,50-9-5,2017,0.0,190100.0,2017-05-16,2017-07-29,0.0
N1,50-9-5,2018,0.0,133500.0,2018-05-20,2018-08-13,0.0
N1,50-9-5,2019,0.0,81200.0,2019-06-01,2019-08-15,0.0
N1,50-9-5,2020,0.0,57000.0,2020-06-01,2020-08-01,0.0
N1,50-9-5,2022,0.0,100600.0,2022-06-01,2022-08-02,0.0
N1,50-9-6,2015,0.0,746800.0,2015-05-09,2015-08-25,0.0
N1,50-9-6,2016,0.0,947400.0,2016-06-01,2016-08-16,0.0
N1,50-9-6,2017,9500.0,1158600.0,2017-06-01,2017-08-29,0.008199551182461592
N1,50-9-6,2018,0.0,752800.0,2018-05-10,2018-07-30,0.0
N1,50-9-6,2019,0.0,440500.0,2019-05-18,2019-08-25,0.0
N1,50-9-6,2020,0.0,360100.0,2020-05-30,2020-08-21,0.0
N1,50-9-6,2022,34700.0,777500.0,2022-05-12,2022-08-04,0.04463022508038585
N1,51-1-1,2015,0.0,19600.0,2015-07-18,2015-07-18,0.0
N1,51-1-1,2016,0.0,26100.0,2016-07-05,2016-07-16,0.0
N1,51-1-1,2017,0.0,5900.0,2017-06-10,2017-07-01,0.0
N1,51-1-1,2018,0.0,5900.0,2018-07-08,2018-07-08,0.0
N1,51-1-1,2022,0.0,5900.0,2022-06-10,2022-06-10,0.0
N1,51-1-10,2015,0.0,869096.0,2015-05-01,2015-09-01,0.0
N1,51-1-10,2016,0.0,1112312.0,2016-05-04,2016-08-20,0.0
N1,51-1-10,2017,0.0,1304107.0,2017-05-01,2017-09-20,0.0
N1,51-1-10,2018,0.0,1143299.0,2018-05-08,2018-08-22,0.0
N1,51-1-10,2019,0.0,1018693.0,2019-05-01,2019-08-09,0.0
N1,51-1-10,2020,0.0,786215.0,2020-05-10,2020-08-15,0.0
N1,51-1-10,2021,0.0,913317.0,2021-05-02,2021-08-12,0.0
N1,51-1-10,2022,0.0,936767.0,2022-05-10,2022-08-10,0.0
N1,51-1-11,2015,0.0,232609.0,2015-05-08,2015-08-10,0.0
N1,51-1-11,2016,0.0,289771.0,2016-05-25,2016-08-13,0.0
N1,51-1-11,2017,0.0,365346.0,2017-05-01,2017-08-27,0.0
N1,51-1-11,2018,0.0,311386.0,2018-05-01,2018-08-15,0.0
N1,51-1-11,2019,0.0,268318.0,2019-05-13,2019-08-30,0.0
N1,51-1-11,2020,0.0,208879.0,2020-05-20,2020-08-15,0.0
N1,51-1-11,2021,0.0,270501.0,2021-05-05,2021-07-30,0.0
N1,51-1-11,2022,0.0,330460.0,2022-05-02,2022-08-02,0.0
N1,51-1-12,2015,0.0,302400.0,2015-05-18,2015-08-15,0.0
N1,51-1-12,2016,0.0,413737.0,2016-05-18,2016-10-20,0.0
N1,51-1-12,2017,0.0,413757.0,2017-05-10,2017-09-13,0.0
N1,51-1-12,2018,0.0,342730.0,2018-05-14,2018-08-01,0.0
N1,51-1-12,2019,0.0,337717.0,2019-05-18,2019-08-01,0.0
N1,51-1-12,2020,0.0,330057.0,2020-05-14,2020-07-20,0.0
N1,51-1-12,2021,0.0,276530.0,2021-05-25,2021-08-20,0.0
N1,51-1-12,2022,0.0,274505.0,2022-06-01,2022-08-16,0.0
N1,51-1-13,2015,0.0,694277.0,2015-05-01,2015-08-26,0.0
N1,51-1-13,2016,0.0,1131457.0,2016-05-01,2016-09-11,0.0
N1,51-1-13,2017,0.0,1396287.0,2017-05-01,2017-09-01,0.0
N1,51-1-13,2018,0.0,1074088.0,2018-05-01,2018-08-15,0.0
N1,51-1-13,2019,0.0,1070608.0,2019-05-01,2019-09-01,0.0
N1,51-1-13,2020,0.0,957963.0,2020-05-03,2020-08-12,0.0
N1,51-1-13,2021,0.0,902706.0,2021-05-01,2021-08-17,0.0
N1,51-1-13,2022,0.0,979998.0,2022-05-01,2022-08-31,0.0
N1,51-1-16,2015,0.0,829790.0,2015-05-02,2015-09-15,0.0
N1,51-1-16,2016,0.0,992772.0,2016-06-01,2016-08-25,0.0
N1,51-1-16,2017,0.0,1024582.0,2017-06-07,2017-08-20,0.0
N1,51-1-16,2018,0.0,929599.0,2018-05-10,2018-08-13,0.0
N1,51-1-16,2019,0.0,937387.0,2019-06-01,2019-08-18,0.0
N1,51-1-16,2020,0.0,866714.0,2020-05-29,2020-08-08,0.0
N1,51-1-16,2021,0.0,1118413.0,2021-06-01,2021-08-10,0.0
N1,51-1-16,2022,0.0,1128229.0,2022-06-01,2022-08-10,0.0
N1,51-1-17,2015,0.0,173464.0,2015-05-13,2015-07-25,0.0
N1,51-1-17,2016,0.0,427979.0,2016-05-11,2016-08-25,0.0
N1,51-1-17,2017,0.0,574471.0,2017-05-13,2017-08-08,0.0
N1,51-1-17,2018,0.0,583512.0,2018-05-01,2018-08-15,0.0
N1,51-1-17,2019,0.0,649778.0,2019-06-01,2019-08-10,0.0
N1,51-1-17,2020,0.0,427915.0,2020-05-11,2020-08-12,0.0
N1,51-1-17,2021,0.0,299253.0,2021-05-02,2021-08-12,0.0
N1,51-1-17,2022,0.0,649406.0,2022-05-05,2022-08-15,0.0
N1,51-1-3,2015,0.0,48259.0,2015-06-09,2015-08-26,0.0
N1,51-1-3,2016,0.0,73792.0,2016-05-03,2016-08-13,0.0
N1,51-1-3,2017,0.0,54525.0,2017-06-15,2017-08-10,0.0
N1,51-1-3,2018,0.0,36603.0,2018-06-05,2018-08-05,0.0
N1,51-1-3,2019,0.0,29476.0,2019-06-30,2019-08-15,0.0
N1,51-1-3,2020,0.0,19241.0,2020-06-03,2020-07-12,0.0
N1,51-1-3,2021,0.0,31642.0,2021-06-09,2021-07-21,0.0
N1,51-1-3,2022,0.0,74651.0,2022-06-11,2022-07-20,0.0
N1,51-1-5,2015,0.0,2000.0,2015-06-18,2015-07-21,0.0
N1,51-1-5,2016,0.0,2000.0,2016-06-18,2016-07-21,0.0
N1,51-1-5,2017,0.0,4900.0,2017-06-06,2017-06-09,0.0
N1,51-1-5,2018,0.0,4900.0,2018-06-10,2018-06-20,0.0
N1,51-1-8,2015,0.0,80192.0,2015-05-05,2015-08-10,0.0
N1,51-1-8,2016,0.0,155977.0,2016-05-05,2016-08-25,0.0
N1,51-1-8,2017,0.0,195426.0,2017-06-01,2017-08-11,0.0
N1,51-1-8,2018,2100.0,108574.0,2018-06-01,2018-08-12,0.01934164717151436
N1,51-1-8,2019,0.0,79407.0,2019-05-21,2019-08-03,0.0
N1,51-1-8,2020,0.0,80423.0,2020-05-26,2020-08-05,0.0
N1,51-1-8,2021,0.0,38796.0,2021-05-15,2021-07-03,0.0
N1,51-1-8,2022,0.0,137040.0,2022-05-15,2022-08-15,0.0
N1,51-1-9,2015,0.0,267798.0,2015-06-03,2015-08-31,0.0
N1,51-1-9,2016,0.0,324615.0,2016-06-01,2016-08-13,0.0
N1,51-1-9,2017,0.0,322140.0,2017-05-28,2017-08-05,0.0
N1,51-1-9,2018,0.0,211728.0,2018-06-05,2018-07-30,0.0
N1,51-1-9,2019,0.0,191808.0,2019-05-10,2019-08-22,0.0
N1,51-1-9,2020,0.0,179523.0,2020-05-16,2020-08-06,0.0
N1,51-1-9,2021,0.0,245585.0,2021-05-13,2021-08-10,0.0
N1,51-1-9,2022,0.0,237970.0,2022-05-01,2022-08-08,0.0
N1,51-2-1,2015,0.0,492283.0,2015-06-15,2015-08-28,0.0
N1,51-2-1,2016,0.0,632966.0,2016-06-01,2016-08-25,0.0
N1,51-2-1,2017,0.0,669826.0,2017-06-01,2017-09-15,0.0
N1,51-2-1,2018,0.0,676110.0,2018-06-01,2018-08-27,0.0
N1,51-2-1,2019,0.0,541981.0,2019-06-07,2019-09-05,0.0
N1,51-2-1,2020,0.0,189888.0,2020-06-02,2020-08-25,0.0
N1,51-2-1,2022,0.0,495268.0,2022-06-11,2022-09-10,0.0
N1,51-2-2,2015,0.0,554086.0,2015-05-18,2015-08-26,0.0
N1,51-2-2,2016,6900.0,697615.0,2016-05-08,2016-08-29,0.009890842370075184
N1,51-2-2,2017,0.0,711925.0,2017-05-26,2017-08-23,0.0
N1,51-2-2,2018,0.0,674974.0,2018-05-03,2018-08-26,0.0
N1,51-2-2,2019,0.0,639054.0,2019-05-30,2019-09-20,0.0
N1,51-2-2,2020,0.0,570715.0,2020-05-02,2020-08-12,0.0
N1,51-2-2,2021,0.0,276709.0,2021-05-01,2021-08-20,0.0
N1,51-2-2,2022,0.0,469723.0,2022-05-16,2022-08-25,0.0
N1,51-2-3,2015,0.0,310432.0,2015-05-10,2015-09-20,0.0
N1,51-2-3,2016,400.0,387188.0,2016-05-16,2016-08-24,0.0010330898684876597
N1,51-2-3,2017,0.0,388206.0,2017-05-01,2017-09-13,0.0
