,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2,seed
28,0.6070809618195663,0.5371103049798331,0.06997065683973314,0.6070809618195663,0.7109735318287131,0.72875469510738,0.017781163278666856,0.72875469510738,0.012764803344246088,0.014032324759963225,0.014032324759963225,1.3452256299055205,1.9772509299020575,0.8338091444823651,69.52278299961905,1.12,1.44,0.29,0.41,0.37865056215955833,0.4311341667167107,28
29,0.6295180486517403,0.6314851136192481,0.001967064967507759,0.6314851136192481,0.7111105292230817,0.7246403097417357,0.013529780518653944,0.7246403097417357,0.005956230863986068,0.010998954616060918,0.010998954616060918,1.2434781335310743,1.9117566424917132,0.8548002289903,73.51063598567026,1.25,1.14,0.27,0.23,0.46824587553581165,0.4539832976214375,29
30,0.58100430420269,0.679996775675992,0.09899247147330204,0.679996775675992,0.7694367786667399,0.7436494969297002,0.025787281737039702,0.7694367786667399,0.030628850947477967,0.04078643263806016,0.04078643263806016,1.0744420968738977,1.8028267498678185,0.8895509675250054,80.12231182933131,2.0,1.55,0.6,0.54,0.5036656132113796,0.36035831196892776,30
31,0.6220657012951942,0.6630140680721964,0.0409483667770022,0.6630140680721964,0.6721599964980621,0.6851403628201767,0.012980366322114523,0.6851403628201767,0.05133825935340995,0.10761887887942648,0.10761887887942648,1.2392830469856615,1.9707882438468804,0.917397653909068,80.46557165473402,1.15,1.01,0.24,0.17,0.4714047656362349,0.4537339566752082,31
32,0.6084868538246941,0.5585786852839072,0.049908168540786946,0.6084868538246941,0.6927061197059187,0.7581122310944393,0.0654061113885206,0.7581122310944393,0.009417048662016675,0.005974229162588784,0.009417048662016675,1.2401301924494712,1.9640314200333477,0.9099207564512972,79.62913503422644,1.11,1.42,0.22,0.32,0.4364877059178382,0.516260819783706,32
33,0.5903006729634629,0.6482583408375362,0.057957667874073304,0.6482583408375362,0.6832387361938344,0.6534156890749434,0.029823047118890944,0.6832387361938344,0.034721634044209644,0.04567169024087762,0.04567169024087762,0.7587695548903541,1.0255804365867252,0.38062631492992416,29.349196986600823,1.66,1.34,0.68,0.51,0.2713995591467767,0.2271217311686472,33
34,0.6144868386481058,0.6340672736750259,0.019580435026920084,0.6340672736750259,0.6825322012807565,0.679212445726048,0.0033197555547085367,0.6825322012807565,0.04172063237381489,0.06135268128756173,0.06135268128756173,1.2605843583739862,2.0,0.9285032953821116,81.33572057886153,1.07,1.09,0.19,0.19,0.47666198911004604,0.47489805085151543,34
35,0.5924398061419357,0.5195786096190609,0.07286119652287482,0.5924398061419357,0.70203207679466,0.7560067687647973,0.05397469197013738,0.7560067687647973,0.00919170503410335,0.022275715852360992,0.022275715852360992,1.3749953758197277,1.9425216271914767,0.7737755577447081,62.42788765089238,1.21,1.74,0.32,0.52,0.38087102523756855,0.46518888286423615,35
36,0.4856327874781096,0.6623658522259637,0.17673306474785405,0.6623658522259637,0.7597588748008406,0.7307462711950897,0.029012603605750864,0.7597588748008406,0.012246532409913361,0.02297494211687359,0.02297494211687359,1.1345591430109594,1.825584116050952,0.8612088444916366,76.01274703439917,2.03,1.14,0.62,0.3,0.48782427361585023,0.36069683234665084,36
37,0.6291861123755953,0.6572771482428945,0.02809103586729922,0.6572771482428945,0.7570366421025742,0.7172418445795815,0.03979479752299264,0.7570366421025742,0.034336985737465,0.02663763710422868,0.034336985737465,1.1266720234310497,1.8629438943088028,0.9052726743924104,80.98990579655283,1.57,1.42,0.43,0.37,0.4510806218358676,0.41988098862447243,37
38,0.6093358140414288,0.5215417053901487,0.08779410865128012,0.6093358140414288,0.6638348985374777,0.7277514942276307,0.06391659569015307,0.7277514942276307,0.025305414163631898,0.07500288373641677,0.07500288373641677,1.1992520559891613,2.0,0.980635752409213,88.08227384119226,1.06,1.52,0.23,0.38,0.40834712803687934,0.4978574193993778,38
39,0.5138081663533366,0.4488119859350926,0.06499618041824401,0.5138081663533366,0.7166972944181572,0.7471831105458199,0.030485816127662657,0.7471831105458199,0.011104575694966964,0.018344702924517956,0.018344702924517956,1.1616658198636336,1.8879767723978562,0.9005608255137676,79.89420477876452,1.56,1.71,0.46,0.55,0.43898660724359473,0.43474619503916745,39
40,0.5822498169305536,0.618750339212278,0.0365005222817244,0.618750339212278,0.7729395215792406,0.7855558234781056,0.012616301898864979,0.7855558234781056,0.03101500584804375,0.05956847798578932,0.05956847798578932,1.184773629043731,1.7274036791721672,0.7203460944849959,59.68930551412797,1.65,2.1,0.59,0.74,0.35165558943989783,0.4203970579618498,40
41,0.5791098040293613,0.6274073992541596,0.04829759522479826,0.6274073992541596,0.7012838605792577,0.6569985480076308,0.044285312571626934,0.7012838605792577,0.024187974299779137,0.02138443204397724,0.024187974299779137,1.2558383560189648,1.8938432714780777,0.8263806688619578,70.18054070050243,1.26,1.0,0.33,0.22,0.43732392776511725,0.3909321726893044,41
42,0.5956913199570307,0.5922655055273434,0.0034258144296873683,0.5956913199570307,0.7279779846260146,0.7464982980604341,0.01852031343441951,0.7464982980604341,0.023698500853049087,0.008632495108399207,0.023698500853049087,1.2581229771604363,1.9569770288013701,0.8875724982149992,76.87394568050271,1.32,1.28,0.32,0.3,0.472254774755989,0.4588413290714761,42
43,0.5454446830462493,0.6284163413939454,0.08297165834769615,0.6284163413939454,0.6999220569296578,0.6783922065013617,0.021529850428296138,0.6999220569296578,0.0069446296757515935,0.007133444284466669,0.007133444284466669,1.314868319892698,1.8919490714106733,0.77431099950188,63.4788826669773,1.3,1.08,0.31,0.22,0.4675172164135473,0.4608436136986997,43
44,0.7073809699198089,0.7131492452738514,0.005768275354042451,0.7131492452738514,0.6240687379390224,0.6455934683681187,0.021524730429096306,0.6455934683681187,0.10162908037733402,0.08539872021650965,0.10162908037733402,0.7497326095466756,1.1575374351477852,0.5202647170331108,44.85853081612205,2.1,3.67,0.89,1.61,0.23121901301235537,0.24833843150173365,44
