,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2,seed
48,0.5984037977487859,0.6478522918168926,0.049448494068106696,0.6478522918168926,0.6232851555934569,0.655704402760773,0.032419247167316145,0.655704402760773,0.018662194328112405,0.0061511175264212835,0.018662194328112405,0.5508590603927063,1.2858094502106319,0.8175792488768315,80.84454287997175,0.1,0.15,0.46593894410170006,0.42738368965465634,48
49,0.5831090804450437,0.5776304641252813,0.0054786163197624305,0.5831090804450437,0.6041238950661978,0.6306494122647615,0.026525517198563664,0.6306494122647615,0.03475195242961798,0.03181131554351945,0.03475195242961798,0.621787336626201,1.4157517108792348,0.887232474746964,87.33608116783368,0.1,0.2,0.4456565501311717,0.370186075462546,49
50,0.5759833397333326,0.6220505857240336,0.046067245990701,0.6220505857240336,0.5853159323705942,0.611155921260371,0.025839988889776788,0.611155921260371,0.018850099903541136,0.007485464591208561,0.018850099903541136,0.5865393985842078,1.309936977642483,0.8113784888459064,79.57373369641027,0.2,0.1,0.34035326955713907,0.4612863211729235,50
51,0.6005199669574849,0.5892018929601393,0.011318073997345635,0.6005199669574849,0.6136436970770096,0.6233720947409176,0.009728397663907984,0.6233720947409176,0.025257089215738035,0.020206734184030302,0.025257089215738035,0.6741724105141721,1.4660316544684397,0.8929851055313934,87.10451683496946,0.1,0.1,0.4592519192600907,0.4501931771878743,51
52,0.5696556125386038,0.5951755668609581,0.02551995432235432,0.5951755668609581,0.61236869787324,0.5990631110557134,0.013305586817526582,0.61236869787324,0.037377497267169935,0.010973053354970801,0.037377497267169935,0.7172556250059456,1.376740335374334,0.7670730541192802,72.54331814052271,0.2,0.15,0.33907459354829494,0.39687107406239674,52
53,0.5882355823647992,0.6124682754414685,0.02423269307666931,0.6124682754414685,0.6159216482901976,0.6350007120609701,0.01907906377077251,0.6350007120609701,0.014451622307192167,0.016799915956013097,0.016799915956013097,0.5879459303012053,1.2358722918855114,0.7361182511294868,71.27189977427368,0.2,0.15,0.3632749349342321,0.4107365543315887,53
54,0.5687241133070838,0.6045178219372627,0.03579370863017883,0.6045178219372627,0.592392640190328,0.6256315506141908,0.033238910423862844,0.6256315506141908,0.016758562793010606,0.011703042844746187,0.016758562793010606,0.6014700482835186,1.3216106172585564,0.8103610762175657,79.21546258725415,0.15,0.15,0.3965775727335549,0.3998232110605436,54
55,0.616913617168399,0.5588223497278101,0.0580912674405889,0.616913617168399,0.6322341512944658,0.582613103927299,0.04962104736716677,0.6322341512944658,0.010244881541262364,0.02552687755689494,0.02552687755689494,0.6819147577462111,1.471419163369302,0.8917916192850224,86.84548461853998,0.1,0.1,0.4642883675493344,0.4492284328582136,55
56,0.6261977688845511,0.5927557707498282,0.03344199813472293,0.6261977688845511,0.6516988535665951,0.60889498865628,0.04280386491031507,0.6516988535665951,0.0285878884602896,0.01338758085125058,0.0285878884602896,0.581942341483261,1.3000066175194958,0.8053556272587239,78.98707036398585,0.15,0.15,0.4351363722662017,0.40695467362719867,56
57,0.5895364914829812,0.5934162172904742,0.003879725807493073,0.5934162172904742,0.6245406612911563,0.6100521789526558,0.014488482338500419,0.6245406612911563,0.016140290295161664,0.01040376853078243,0.016140290295161664,0.44180140976267024,1.1238667692464408,0.748335570948171,75.02718954321479,0.25,0.1,0.30842076767769233,0.45534046182842547,57
58,0.5536960359818299,0.5769820726196115,0.023286036637781615,0.5769820726196115,0.6021436352588851,0.6079973093372881,0.005853674078402982,0.6079973093372881,0.04031352966218389,0.01798212120534686,0.04031352966218389,0.668472036597441,1.4601960878810631,0.8919948567732383,87.0896456411984,0.15,0.1,0.4049156771223785,0.4570250860695426,58
59,0.6129718283763708,0.5818844957272359,0.03108733264913488,0.6129718283763708,0.6167384129074907,0.5959162261346794,0.020822186772811224,0.6167384129074907,0.017112993367428594,0.01235906115909181,0.017112993367428594,0.6981548710182658,1.2481080504379856,0.6546764100724596,60.494849736169215,0.25,0.25,0.3097870896441238,0.30064452065992187,59
60,0.5948614911999343,0.5937434691644694,0.0011180220354648496,0.5948614911999343,0.6203543378589017,0.6185771537828159,0.001777184076085847,0.6203543378589017,0.024283301234399163,0.015424910344568171,0.024283301234399163,0.648455769332966,1.3536678935468367,0.8024804896138156,77.57333366352574,0.2,0.1,0.3659547033888254,0.45914903163249954,60
61,0.6209551779589197,0.5881190953855198,0.03283608257339998,0.6209551779589197,0.6291099671117975,0.6200712415070396,0.009038725604757825,0.6291099671117975,0.008630550274562217,0.023348971103493862,0.023348971103493862,0.7036073825369324,1.2985521118216656,0.7004858366652731,65.44392022132067,0.2,0.2,0.3739125952413024,0.3548780952698926,61
62,0.5737631111817586,0.6027790163101958,0.029015905128437214,0.6027790163101958,0.6073109239623163,0.621119534041237,0.013808610078920647,0.621119534041237,0.023526902654811964,0.01563036789772024,0.023526902654811964,0.6977171960303825,1.4390004096406726,0.8459407930148474,81.5411534971319,0.1,0.15,0.430236280840842,0.417347517815832,62
63,0.6064432127622278,0.5588725813119325,0.047570631450295275,0.6064432127622278,0.6100131217772221,0.6118809209511678,0.001867799173945639,0.6118809209511678,0.01723839146529729,0.045294374928448115,0.045294374928448115,0.6698774304240517,1.3493089786202774,0.7799131627598335,74.73747030158484,0.15,0.2,0.40825260374281114,0.34800098291759324,63
64,0.5460019635252977,0.5719362809519141,0.025934317426616338,0.5719362809519141,0.594614396967742,0.6003210578631248,0.0057066608953828535,0.6003210578631248,0.04028948139676508,0.026176993718687563,0.04028948139676508,0.8214966191190526,1.5720133044880464,0.8737411782368517,82.55683539058934,0.2,0.1,0.35333153660575317,0.44360718403849153,64
65,0.6187783352637539,0.5911819669274856,0.02759636833626833,0.6187783352637539,0.6526101195893711,0.6373339756395285,0.015276143949842558,0.6526101195893711,0.022712861221988127,0.017773231589831486,0.022712861221988127,0.6789095532961401,1.3598454711608576,0.7827723508591385,74.90295096511893,0.2,0.1,0.3794833496897364,0.4655076134884837,65
