,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2,seed
20,0.6278088641509544,0.6811595056590868,0.0533506415081324,0.6811595056590868,0.6392687111160064,0.6355184072036197,0.003750303912386621,0.6392687111160064,0.018062084013032203,0.02811515571767072,0.02811515571767072,0.2859498611042407,0.646095968112856,0.40303858617425137,39.616071770947684,0.88,0.76,0.27,0.2,0.21370303532064697,0.19043845932612857,20
21,0.5954102449036724,0.5776742373120509,0.017736007591621528,0.5954102449036724,0.6443154651837507,0.631724515949788,0.012590949233962756,0.6443154651837507,0.01604282695373357,0.013981991274933735,0.01604282695373357,0.24819669191349059,0.7115910953908672,0.5006239072644002,50.97338438251145,0.95,0.94,0.29,0.23,0.24096420170071325,0.26544363405855176,21
22,0.7014621463409878,0.6193542904808232,0.08210785586016456,0.7014621463409878,0.70310680470688,0.6882383640649724,0.014868440641907621,0.70310680470688,0.03089212878354313,0.014483542533927106,0.03089212878354313,0.440712625936237,0.9223584272410863,0.5477526951952848,52.98103814353341,0.82,0.95,0.21,0.25,0.24042308013932676,0.2711901775187036,22
23,0.6352907070621633,0.6994986235567798,0.06420791649461655,0.6994986235567798,0.6576128778603395,0.688116164949302,0.03050328708896244,0.688116164949302,0.01974278925566086,0.02007095188408704,0.02007095188408704,0.2832434294257062,0.6796644487941121,0.4389075337822619,43.60631213052466,0.94,0.81,0.26,0.22,0.25731485703486134,0.2237494270560965,23
24,0.6259435528160769,0.6312704520698221,0.005326899253745188,0.6312704520698221,0.6755966258369849,0.6317865722454317,0.04381005359155321,0.6755966258369849,0.019553724679059574,0.010043664816215932,0.019553724679059574,0.3584963403665522,0.8249735309387215,0.5202516416271521,51.31249096293861,0.96,0.82,0.26,0.18,0.29140747661461464,0.25978207865851854,24
25,0.8487812969919339,0.8994663523986521,0.050685055406718194,0.8994663523986521,0.6970533747539679,0.761184099429093,0.06413072467512515,0.761184099429093,0.03807118479382302,0.03206866465672423,0.03807118479382302,0.04232387462039709,0.08940368861636303,0.05342839518902549,5.178779539556253,0.3,0.41,0.12,0.19,0.02565240390417351,0.024935703548158567,25
26,0.6116616490693351,0.5983063589719383,0.013355290097396777,0.6116616490693351,0.6141418154017203,0.5856916162479682,0.02845019915375213,0.6141418154017203,0.006550904249802486,0.010629054891153648,0.010629054891153648,0.3706254081500847,0.8495860461450877,0.5345544492175157,52.68567017945033,0.92,0.82,0.23,0.19,0.2784497665349628,0.25549960618048995,26
27,0.5728076562199597,0.6110156340179411,0.03820797779798146,0.6110156340179411,0.6096096048037056,0.5942299383313021,0.01537966647240352,0.6096096048037056,0.006044145209745797,0.008185697135813356,0.008185697135813356,0.35228600337922067,0.9168748627573082,0.6174317598849707,62.10477453158964,0.97,0.88,0.21,0.17,0.3284983656467214,0.2982514293519516,27
28,0.6377905313726359,0.6071790809977997,0.030611450374836147,0.6377905313726359,0.6240332826606931,0.6122853882626486,0.011747894398044578,0.6240332826606931,0.01066618585469288,0.008525965504745468,0.01066618585469288,0.27796585141498537,0.715819762580826,0.47954878887808844,48.163930228242464,0.85,0.95,0.24,0.26,0.2232897266790756,0.25398472153796764,28
29,0.6198445331499672,0.6618715241344693,0.04202699098450202,0.6618715241344693,0.6446505966627609,0.6387132124090998,0.005937384253661082,0.6446505966627609,0.011000037424184494,0.05258664217765893,0.05258664217765893,0.3294444621119085,0.8848805697013449,0.6048527769062226,61.097971834837985,0.95,0.93,0.2,0.22,0.32370694446157267,0.2959648335363702,29
30,0.6722694407569858,0.6747788722010168,0.0025094314440310406,0.6747788722010168,0.6862692605760286,0.6205454018353567,0.06572385874067188,0.6862692605760286,0.036718765443104005,0.03934017180874067,0.03934017180874067,0.3019763126578534,0.6214919151484584,0.36481204938928297,35.14671627396654,0.99,0.67,0.34,0.21,0.20052976870080824,0.15951520463419905,30
31,0.6071566166963911,0.6791389483377226,0.0719823316413315,0.6791389483377226,0.5919416326889,0.6312874878568225,0.03934585516792255,0.6312874878568225,0.14896883548315953,0.02490429892434685,0.14896883548315953,0.42348938699106564,1.0687245178803078,0.708758538937902,70.97586439781668,0.98,0.85,0.17,0.14,0.37275666126511864,0.31923491839418866,31
32,0.6177598723837366,0.6279859430505251,0.01022607066678849,0.6279859430505251,0.6644868056088449,0.6145140514565752,0.04997275415226965,0.6644868056088449,0.011944177978645413,0.015121032437674566,0.015121032437674566,0.4485343957908291,0.9659011258277211,0.5846468894055163,56.910340304058124,0.96,0.85,0.22,0.2,0.3169839936010735,0.273645164776011,32
33,0.6217175907103887,0.6886599861498209,0.06694239543943226,0.6886599861498209,0.5992732340199158,0.5628934383397963,0.03637979568011951,0.5992732340199158,0.03754089983844759,0.01635562915353678,0.03754089983844759,0.14442632858829885,0.39872227584385733,0.2759598965438033,27.972554198111435,1.16,0.83,0.44,0.28,0.1636522967543091,0.13309248501159585,33
34,0.5899127838707742,0.6022002871284386,0.012287503257664478,0.6022002871284386,0.6136497650612832,0.5901489894407944,0.0235007756204888,0.6136497650612832,0.08365117289548174,0.07068313089838996,0.08365117289548174,0.38892309499408406,1.1110368557059611,0.7804522249609896,79.4325136783065,1.01,0.97,0.18,0.15,0.3828173938638591,0.3648581022252741,34
35,0.634013088980161,0.6145113603938253,0.019501728586335698,0.634013088980161,0.6438427235139659,0.6248407618069761,0.019001961706989756,0.6438427235139659,0.012728347727928921,0.06997301098022254,0.06997301098022254,0.4396193777210434,0.8831722296920971,0.5094957586292101,48.79081371681588,0.9,0.97,0.27,0.28,0.22108180793510915,0.24549423201328913,35
36,0.7133185838935513,0.6286533615968103,0.084665222296741,0.7133185838935513,0.6550049558577721,0.6447277717402706,0.010277184117501448,0.6550049558577721,0.03625214830581926,0.017771141310944306,0.03625214830581926,0.34188944692830076,0.7238357120641352,0.43322968217507957,42.01408916494179,0.7,0.98,0.18,0.3,0.19241891702729513,0.22498712722564498,36
