,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2,seed
0,0.6169134604943429,0.703923856329815,0.0870103958354721,0.703923856329815,0.7335466237253514,0.7831445554794778,0.04959793175412641,0.7831445554794778,0.06848769087754397,0.04596518321637305,0.06848769087754397,0.5028203885617623,1.264621373299765,0.8372240430222672,83.79810832118032,2.34,1.72,0.8,0.56,0.46823624840178,0.3506407172558926,0
1,0.8645812572275834,0.7790431426328364,0.08553811459474703,0.8645812572275834,0.621764296901305,0.6358726610474335,0.014108364146128483,0.6358726610474335,0.10726055571716568,0.05602674120758834,0.10726055571716568,0.3218544146351707,0.6926680124870646,0.4190917600471694,40.78949576370831,6.07,2.15,2.99,0.9,0.24438409560872681,0.1838880243862053,1
2,0.5831630235586952,0.4964748741415365,0.08668814941715869,0.5831630235586952,0.6224246250080583,0.620721376968311,0.001703248039747307,0.6224246250080583,0.03677772212594996,0.04136248559989903,0.04136248559989903,0.41814338171448606,1.1463368896151491,0.7909150151578359,80.10128586907292,1.05,1.32,0.21,0.32,0.3729437447938676,0.4073450462243243,2
3,0.45565878182916014,0.5570701882160857,0.10141140638692553,0.5570701882160857,0.6119393211707341,0.6324449474123146,0.020505626241580477,0.6324449474123146,0.076394492507358,0.038374498152895495,0.076394492507358,0.5017610902351711,1.2805500188022243,0.8540530921023288,85.66678214237584,1.37,1.19,0.29,0.26,0.43357398103747424,0.382684989603219,3
4,0.5972564591506397,0.5566532634290824,0.04060319572155735,0.5972564591506397,0.6411406129183422,0.6869598217826497,0.04581920886430746,0.6869598217826497,0.023967800338856676,0.014576771079892673,0.023967800338856676,0.45732243146321516,1.1994831334967972,0.8107590667530644,81.637677223694,1.06,1.35,0.19,0.3,0.385652686085641,0.4474351893803861,4
5,0.5003916208061895,0.5637268767258851,0.06333525591969558,0.5637268767258851,0.6779193069107133,0.7666471473056524,0.08872784039493908,0.7666471473056524,0.02885666182040944,0.029418483738759788,0.029418483738759788,0.5662249169353523,1.3412205135528854,0.859929334157836,85.24951562792867,1.66,1.53,0.46,0.42,0.41366858538330825,0.4114394170796408,5
6,0.4246251488015504,0.44524435424616654,0.02061920544461615,0.44524435424616654,0.6834194292623827,0.6794173373032234,0.0040020919591593485,0.6834194292623827,0.0287442258135728,0.020027951638810396,0.0287442258135728,0.6131776111399899,1.3167204744083443,0.7955195049393529,77.38971495951895,1.61,1.49,0.44,0.41,0.4111604754210921,0.4065216779545901,6
7,0.5318391460958694,0.4675543103488641,0.06428483574700528,0.5318391460958694,0.6084804541282598,0.5947386615995437,0.013741792528716101,0.6084804541282598,0.031331950023415725,0.030650470590361207,0.031331950023415725,0.4074014963541718,1.1453752231864016,0.7990839512853556,81.17710995154525,1.14,1.33,0.22,0.27,0.39938694294328236,0.4346780310668516,7
8,0.7388734433921912,0.8998735905180197,0.16100014712582855,0.8998735905180197,0.8327548182839241,0.9464914201240532,0.11373660184012913,0.9464914201240532,0.07150436084066565,0.11690745509484145,0.11690745509484145,0.3274645123616968,1.0,0.7216551644925577,73.97890364021335,4.11,4.01,1.73,1.64,0.3520093930092757,0.3753758732621705,8
9,0.6553600567075627,0.5169902132998598,0.13836984340770286,0.6553600567075627,0.6759069191249459,0.7191807251752144,0.043273806050268426,0.7191807251752144,0.010141423127624774,0.02156690581996934,0.02156690581996934,0.5675755959078405,1.287539341353361,0.8051000848316965,79.19601199900718,0.96,1.82,0.2,0.52,0.3276507314008762,0.4828446455451393,9
