Loss,Payout,Set
200.77776,0.08677445,Train
231.60298,55.51585,Train
195.99583,0.0,Train
233.95634,54.67259,Train
194.24376,0.0,Train
337.2736,107.72627,Train
256.63998,64.3888,Train
323.07404,103.98856,Train
214.78204,0.0,Train
237.48166,38.69274,Train
269.5245,83.370094,Train
326.8132,104.46327,Train
170.059,0.0,Train
226.87245,47.480343,Train
227.75356,29.065937,Train
214.7023,48.311577,Train
251.80275,75.342415,Train
254.17377,67.8436,Train
237.96075,8.973768,Train
242.81538,79.80284,Train
245.7276,59.177116,Train
257.78516,70.71858,Train
227.91039,22.984585,Train
205.10326,5.781976,Train
219.19194,45.864525,Train
155.0823,0.0,Train
171.18106,3.2913632,Train
257.34747,44.180737,Train
245.58151,82.31255,Train
227.38919,37.42637,Train
162.16656,0.52727544,Train
140.20988,0.0,Train
150.52629,0.0,Train
167.91034,0.1378049,Train
370.88138,99.26202,Train
150.84529,0.0,Train
270.13522,64.5935,Train
175.99281,9.173153,Train
208.41092,33.977306,Train
236.97144,87.59736,Train
290.7954,97.21976,Train
123.55889,14.675177,Train
201.39,52.12914,Train
313.89093,95.16349,Train
196.4742,43.86324,Train
296.08984,80.058075,Train
132.95035,0.0,Train
195.18782,19.311426,Train
184.56894,0.0,Train
210.66986,33.961052,Train
218.13184,107.04895,Train
226.12737,103.82074,Train
258.73215,107.8111,Train
238.94621,101.266846,Train
222.244,103.098,Train
278.15555,108.92906,Train
245.02522,105.127846,Train
268.00418,105.263794,Train
239.59662,102.45078,Train
249.26942,102.12791,Train
224.2318,105.049255,Train
272.48434,109.098915,Train
237.27452,102.34204,Train
258.17395,106.54059,Train
275.68268,107.34688,Train
261.80066,110.53491,Train
276.36444,103.81767,Train
277.3653,105.86027,Train
257.02963,105.011536,Train
285.80322,107.28224,Train
238.67824,107.29457,Train
257.27963,106.83811,Train
223.49033,102.91758,Train
235.31027,105.920006,Train
234.77797,104.6448,Train
187.54904,96.51569,Train
221.0246,98.89952,Train
202.10944,103.56213,Train
347.80353,110.231064,Train
190.79004,108.78882,Train
176.15575,99.32022,Train
197.82736,103.22264,Train
236.76978,106.51848,Train
195.32146,90.53705,Train
238.75261,105.06155,Train
143.71889,87.93757,Train
312.92618,107.83757,Train
111.242744,101.9313,Train
226.20367,95.11918,Train
266.34805,102.402405,Train
269.9646,104.1499,Train
201.93678,104.02976,Train
158.51823,101.11166,Train
220.43672,101.062904,Train
210.60352,94.952065,Train
150.72057,103.72368,Train
299.78204,104.02822,Train
209.22107,104.96733,Train
345.76987,104.152855,Train
257.67346,45.379654,Train
266.87744,78.430305,Train
255.15965,54.839355,Train
268.02008,91.30907,Train
244.07072,55.720123,Train
308.99564,101.49109,Train
283.8254,103.35957,Train
346.23343,105.25716,Train
250.42685,90.10759,Train
305.81375,99.92408,Train
302.4258,106.04752,Train
316.8846,107.24894,Train
229.73134,60.893013,Train
275.6563,94.930756,Train
262.15952,94.964806,Train
259.24094,91.319595,Train
302.63846,95.56903,Train
265.84888,95.08544,Train
249.32144,75.04062,Train
295.87222,100.53813,Train
287.70847,95.04686,Train
292.49393,97.03875,Train
241.35762,65.16002,Train
249.79953,67.876854,Train
357.91806,98.339355,Train
223.18253,10.695266,Train
256.5938,70.158646,Train
255.08331,61.012005,Train
351.65103,108.31051,Train
245.00908,55.741596,Train
204.06554,13.48472,Train
227.55428,70.993576,Train
199.37363,44.97052,Train
220.27122,42.95656,Train
237.80109,77.92674,Train
164.93259,5.034881,Train
186.29953,67.017006,Train
253.2447,83.28487,Train
296.36975,99.81163,Train
314.54962,97.05792,Train
361.644,98.68338,Train
222.55855,59.93227,Train
293.55133,92.04727,Train
361.30466,107.300316,Train
234.30963,86.10908,Train
201.22595,58.538555,Train
268.62448,84.826035,Train
221.16986,72.0698,Train
222.25293,78.2065,Train
240.74998,89.92961,Train
213.77861,55.31476,Train
232.33882,84.19998,Train
228.70891,80.107185,Train
297.61353,100.80357,Train
249.86322,86.51836,Train
282.64447,100.27751,Train
202.67772,66.58071,Train
213.53139,81.307785,Train
253.59686,86.57395,Train
260.32254,95.75618,Train
223.48274,81.38335,Train
225.17453,76.863754,Train
261.8979,88.537384,Train
260.15283,80.087875,Train
204.25746,84.454605,Train
256.9884,95.14815,Train
213.40125,76.00435,Train
246.84567,64.642494,Train
219.32924,62.78437,Train
280.8684,93.93129,Train
216.43913,79.26451,Train
197.54144,71.67567,Train
198.3408,61.365734,Train
177.0267,77.44734,Train
189.81848,59.827324,Train
188.64186,66.800446,Train
246.9968,93.44464,Train
200.4732,63.11562,Train
179.71931,18.648697,Train
230.11047,50.120567,Train
190.97069,53.280663,Train
253.36247,59.751923,Train
199.74078,84.307304,Train
247.2951,92.0741,Train
362.37637,94.5092,Train
155.48921,20.438444,Train
287.80963,89.430084,Train
256.0172,91.54856,Train
